imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.2,EnsembleSoft,0.8821210638637051,0.013133741590719195,0.8721077870211374,0.012769499761846105,5,mar
OriginalRFECA,0.2,GB,0.8575177559454147,0.02421778127812302,0.8465756269832008,0.027679050784666676,5,mar
OriginalRFECA,0.2,LogReg,0.8677548212531573,0.026015169416153748,0.8603492239467849,0.021400107265515278,5,mar
OriginalRFECA,0.2,RF,0.8626723357609208,0.015530040068027417,0.846564003319459,0.019951137983772474,5,mar
OriginalRFECA,0.2,SVC,0.8765001680986888,0.019689972004986893,0.8664977391742475,0.02021056786441302,5,mar
