gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
NUF2,ok,42,21,NDC80|CCNB1|UBE2T|CEP55|ANLN|UBE2C|EXO1|MELK|PTTG1|KIF2C|TYMS|MLPH|CDC20|MKI67|CCNE1|RRM2|MIA|MYBL2|TMEM45B|CDH3|BAG1,1375.9339667999993,49
CDH3,ok,47,23,KRT17|KRT5|EGFR|CCNE1|MLPH|BCL2|SFRP1|KIF2C|MIA|EXO1|ANLN|CEP55|KRT14|ACTR3B|BIRC5|GRB7|NDC80|BAG1|MDM2|NUF2|CDC6|MMP11|CCNB1,1043.8038385,49
CENPF,ok,41,20,EXO1|UBE2C|CEP55|KIF2C|CDC20|MELK|MKI67|UBE2T|CCNB1|TYMS|NAT1|MLPH|RRM2|FOXC1|ORC6|GRB7|EGFR|BLVRA|ERBB2|KRT14,1273.2562392,49
CEP55,ok,46,23,UBE2C|MELK|KIF2C|EXO1|PTTG1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|NUF2|MLPH|RRM2|BCL2|FOXC1|MIA|KRT5|MYBL2|ORC6|TMEM45B|KRT14,1471.0919356999984,49
CXXC5,ok,49,24,ESR1|MLPH|FOXC1|MAPT|PHGDH|ACTR3B|CCNE1|ANLN|MIA|NDC80|KIF2C|GPR160|MYC|CDC20|CEP55|TYMS|UBE2T|MKI67|PTTG1|CENPF|UBE2C|TMEM45B|CCNB1|CDC6,1345.7316922999998,49
EGFR,ok,46,23,ESR1|CDH3|FOXC1|KRT5|CXXC5|BCL2|SFRP1|CCNE1|ANLN|ACTR3B|CDC20|KIF2C|EXO1|NDC80|TYMS|UBE2C|MKI67|PTTG1|KRT14|MDM2|NUF2|CDC6|CCNB1,1677.3880659999995,49
ERBB2,ok,42,21,GRB7|FGFR4|CDC6|MYC|BCL2|FOXA1|MIA|ACTR3B|FOXC1|TYMS|NAT1|NDC80|ORC6|MAPT|BLVRA|NUF2|CENPF|GPR160|CCNE1|PTTG1|ANLN,1259.8391331999992,49
ESR1,ok,49,24,BCL2|FOXA1|SLC39A6|MLPH|MAPT|CCNE1|EGFR|NAT1|CXXC5|MELK|KIF2C|SFRP1|UBE2C|FGFR4|GRB7|MKI67|RRM2|UBE2T|NUF2|BAG1|MDM2|BLVRA|TMEM45B|ORC6,1006.2103535999995,49
EXO1,ok,44,22,CEP55|MELK|KIF2C|UBE2C|PTTG1|CENPF|BIRC5|UBE2T|CCNE1|NDC80|TYMS|FOXA1|PHGDH|BCL2|NUF2|CDH3|ACTR3B|CDC6|MIA|ORC6|SFRP1|BAG1,1492.3205898000015,49
FGFR4,ok,48,24,ERBB2|BCL2|SLC39A6|ESR1|PGR|TMEM45B|CCNE1|UBE2C|EXO1|KIF2C|BIRC5|CDC6|MKI67|CENPF|MELK|ANLN|RRM2|BAG1|BLVRA|MYBL2|FOXA1|FOXC1|MLPH|GPR160,1132.5936234,49
FOXA1,ok,44,22,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|ANLN|MELK|EXO1|NDC80|CEP55|KRT17|BCL2|UBE2C|PTTG1|MKI67|UBE2T|CCNB1|RRM2|ERBB2|BAG1,1401.2774624000012,49
FOXC1,ok,42,21,FOXA1|SFRP1|KRT5|KRT17|ACTR3B|GPR160|CXXC5|CCNE1|CDC20|KIF2C|EXO1|MKI67|ANLN|CEP55|PGR|NDC80|CENPF|PTTG1|ERBB2|RRM2|UBE2T,1048.1472749999994,49
GPR160,ok,49,24,FOXA1|CCNE1|CDC20|NAT1|KIF2C|BIRC5|EGFR|MKI67|BLVRA|CEP55|MELK|UBE2C|ANLN|NDC80|CXXC5|MYC|BCL2|PGR|ORC6|UBE2T|BAG1|CDC6|MMP11|MYBL2,1143.8206853999982,49
GRB7,ok,39,19,ERBB2|CDC6|NAT1|MAPT|TMEM45B|MELK|CCNE1|CDC20|CENPF|CEP55|KIF2C|UBE2T|ANLN|PTTG1|BIRC5|MKI67|EGFR|MYC|BAG1,1128.8208212000027,49
KIF2C,ok,49,24,CDC20|UBE2C|CEP55|EXO1|BIRC5|CCNE1|MKI67|ANLN|NDC80|UBE2T|CCNB1|BCL2|NUF2|RRM2|FOXC1|EGFR|MIA|CXXC5|CDC6|KRT5|GRB7|MYBL2|KRT14|ERBB2,1549.5725743000003,49
NDC80,ok,28,14,ANLN|CEP55|CCNB1|PTTG1|NUF2|UBE2T|UBE2C|TYMS|EXO1|MLPH|CCNE1|MKI67|RRM2|CXXC5,1532.6491806999984,49
KRT14,ok,45,22,KRT17|KRT5|SFRP1|FOXC1|MIA|FOXA1|MLPH|CCNB1|EGFR|ACTR3B|UBE2C|PTTG1|GPR160|BIRC5|CEP55|NUF2|MYBL2|CDC20|KIF2C|NDC80|TYMS|CCNE1,1304.163592500001,49
KRT17,ok,6,3,KRT5|KRT14|CDH3,1207.6236372000021,49
KRT5,ok,46,23,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|MLPH|EGFR|ACTR3B|GPR160|PHGDH|SLC39A6|BCL2|MDM2|NDC80|EXO1|BIRC5|MKI67|PTTG1|NUF2|CENPF|ORC6,1477.7815916,49
MAPT,ok,45,22,ESR1|MLPH|PGR|EXO1|ANLN|KIF2C|CDC20|UBE2C|BIRC5|CXXC5|PTTG1|NDC80|FOXC1|MKI67|UBE2T|CENPF|GRB7|TYMS|CCNB1|ERBB2|BAG1|MYC,909.6228454999982,49
MDM2,ok,45,22,SLC39A6|SFRP1|KRT5|EGFR|RRM2|TYMS|PHGDH|CDC6|FOXC1|MMP11|PTTG1|GRB7|ERBB2|UBE2T|MIA|NDC80|CEP55|CDC20|PGR|TMEM45B|KIF2C|MKI67,1772.7187685999997,49
MELK,ok,47,23,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|CENPF|MKI67|RRM2|CCNB1|BCL2|SLC39A6|EGFR|GPR160|MYC|TMEM45B|SFRP1|MYBL2|BAG1|ORC6,1393.9208137999995,49
MIA,ok,48,24,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|CDH3|CCNE1|CXXC5|EGFR|ANLN|NDC80|TYMS|CEP55|EXO1|BIRC5|CDC20|NUF2|TMEM45B|ERBB2|MKI67|UBE2T|MMP11|MYBL2|GRB7,1443.4428982999998,49
MKI67,ok,48,24,CEP55|KIF2C|CENPF|EXO1|BIRC5|MELK|PTTG1|UBE2T|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|BCL2|RRM2|ORC6|FGFR4|MIA|KRT5|MMP11|TMEM45B|KRT17|MYC,1485.8977169000027,49
MLPH,ok,49,24,FOXA1|CCNE1|NDC80|ANLN|CXXC5|CEP55|KIF2C|EXO1|CDC20|KRT5|BIRC5|PTTG1|SLC39A6|UBE2T|MYC|CENPF|BLVRA|CCNB1|KRT14|BAG1|MDM2|MMP11|ORC6|FGFR4,1054.720296800002,49
MMP11,ok,47,23,NUF2|BAG1|ACTR3B|SFRP1|MIA|NDC80|BCL2|MYC|PHGDH|MKI67|MAPT|MDM2|KIF2C|UBE2T|KRT14|MLPH|CCNE1|GPR160|MELK|KRT17|PTTG1|ANLN|CENPF,725.7483127000014,49
MYBL2,ok,28,14,NUF2|CEP55|CCNB1|MIA|UBE2C|NDC80|ANLN|RRM2|BCL2|KRT14|BIRC5|PTTG1|EXO1|CDC6,1489.1514303000004,49
MYC,ok,49,24,TYMS|ACTR3B|TMEM45B|SFRP1|RRM2|GPR160|MELK|MIA|ERBB2|CXXC5|UBE2T|NAT1|NDC80|FGFR4|UBE2C|ORC6|CCNE1|GRB7|MAPT|MKI67|PHGDH|CDC6|CENPF|BCL2,947.0872514000002,49
NAT1,ok,46,23,ESR1|CDC20|SLC39A6|MAPT|UBE2C|BIRC5|CEP55|MELK|PGR|GPR160|MKI67|CENPF|FGFR4|GRB7|CXXC5|UBE2T|BLVRA|CDC6|NUF2|MYC|ERBB2|TMEM45B|BAG1,766.4225971999986,49
ORC6,ok,49,24,CDC20|SLC39A6|MKI67|TMEM45B|KIF2C|GPR160|UBE2C|CCNB1|EXO1|PGR|CEP55|BAG1|UBE2T|KRT17|NUF2|PTTG1|MLPH|MELK|MDM2|MYBL2|ANLN|CDC6|BCL2|ESR1,1266.0970103,49
PGR,ok,46,23,MAPT|NAT1|KIF2C|UBE2C|CDC20|EXO1|PTTG1|ANLN|FOXC1|MKI67|NDC80|ERBB2|RRM2|BLVRA|UBE2T|GPR160|CCNB1|MIA|CDC6|ORC6|MYBL2|TMEM45B|MYC,935.9752834000028,49
PHGDH,ok,49,24,EXO1|KIF2C|BCL2|CDC20|MLPH|MELK|FOXC1|CEP55|ACTR3B|CXXC5|MKI67|PTTG1|CENPF|KRT5|RRM2|BAG1|TYMS|CCNB1|FGFR4|MDM2|TMEM45B|MMP11|MYBL2|MYC,778.9426096999996,49
PTTG1,ok,48,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|NUF2|RRM2|FOXA1|PHGDH|ESR1|PGR|SLC39A6|ACTR3B|EGFR|MYC|GRB7|FGFR4|CXXC5|ORC6|MYBL2|ERBB2,1234.7864246999998,49
RRM2,ok,48,24,TYMS|MELK|UBE2T|ANLN|UBE2C|BCL2|BIRC5|CDC20|NDC80|NUF2|ESR1|MLPH|CENPF|MKI67|CDC6|ACTR3B|FOXA1|TMEM45B|MDM2|MYBL2|SLC39A6|GPR160|BAG1|BLVRA,1075.813776400002,49
SFRP1,ok,41,20,FOXC1|KRT14|MIA|FOXA1|EGFR|ESR1|MYC|BLVRA|CCNE1|NAT1|TMEM45B|MDM2|MMP11|MELK|TYMS|EXO1|BAG1|CDC20|MYBL2|NUF2,927.7911430999993,49
SLC39A6,ok,47,23,ESR1|BCL2|NAT1|CCNE1|CDC20|MLPH|EGFR|FGFR4|BAG1|PTTG1|KRT5|NDC80|BLVRA|ORC6|TMEM45B|MDM2|CCNB1|NUF2|CDC6|UBE2T|MYC|MYBL2|TYMS,772.7762507000007,49
TMEM45B,ok,49,24,MYC|GRB7|FGFR4|MLPH|UBE2T|SLC39A6|SFRP1|NUF2|NDC80|RRM2|ORC6|MELK|KRT5|ANLN|CDC6|CEP55|MKI67|CXXC5|CDH3|CCNB1|CDC20|MYBL2|CENPF|PGR,1028.855776100001,49
TYMS,ok,44,22,MELK|PTTG1|UBE2T|NDC80|UBE2C|ANLN|EXO1|KIF2C|RRM2|CCNB1|MYC|MKI67|NUF2|CCNE1|CENPF|MIA|CXXC5|BCL2|CDC6|BLVRA|MDM2|SLC39A6,939.5309426999993,49
UBE2C,ok,46,23,PTTG1|KIF2C|CEP55|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|NAT1|RRM2|BCL2|ESR1|ORC6|CXXC5|MYBL2|TMEM45B|ERBB2,923.6739304000002,49
UBE2T,ok,49,24,PTTG1|EXO1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|KIF2C|NUF2|CDC20|CCNB1|RRM2|MKI67|CCNE1|MLPH|FOXA1|CXXC5|TMEM45B|GRB7|MYBL2|BAG1|ERBB2,833.3919572000013,49
