stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,protocol,imputer_display,mechanism
classification,OriginalRFECA,EnsembleSoft,0.2,2,1,0.8800257154180802,0.875532581453634,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9111111111111111,0.9461538461538461,0.8785714285714286,0.8780487804878049,0.8181818181818182,0.9473684210526315,0.8478260869565217,0.8297872340425532,0.8666666666666667,0.8831168831168831,0.9714285714285714,0.8095238095238095,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.2,2,2,0.9010073427150603,0.8880116959064328,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9387755102040817,0.8961038961038961,0.9857142857142858,0.9010989010989011,0.9425287356321839,0.8631578947368421,0.8505747126436781,0.8809523809523809,0.8222222222222222,0.9135802469135802,0.9487179487179487,0.8809523809523809,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.2,2,3,0.89782064000814,0.8938178780284044,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8645833333333334,0.8556701030927835,0.8736842105263158,0.8351648351648352,0.8260869565217391,0.8444444444444444,0.9629629629629629,1.0,0.9285714285714286,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.2,2,4,0.8795882806612789,0.8712227723780999,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9328621908127208,0.9230769230769231,0.9428571428571428,0.9025641025641026,0.88,0.9263157894736842,0.7560975609756098,0.8378378378378378,0.6888888888888889,0.926829268292683,0.926829268292683,0.926829268292683,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,EnsembleSoft,0.2,2,5,0.873828406886968,0.8528167008430166,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9215017064846417,0.8823529411764706,0.9642857142857143,0.8795811518324608,0.875,0.8842105263157894,0.7692307692307693,0.8823529411764706,0.6818181818181818,0.925,0.9736842105263158,0.8809523809523809,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.2,2,1,0.8669039890462441,0.8615497076023392,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9138576779026217,0.9606299212598425,0.8714285714285714,0.8803827751196173,0.8070175438596491,0.968421052631579,0.8085106382978723,0.7755102040816326,0.8444444444444444,0.8648648648648649,1.0,0.7619047619047619,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.2,2,2,0.9042009943785084,0.8917815371762741,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9383561643835616,0.9013157894736842,0.9785714285714285,0.8913043478260869,0.9213483146067416,0.8631578947368421,0.8735632183908046,0.9047619047619048,0.8444444444444444,0.9135802469135802,0.9487179487179487,0.8809523809523809,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.2,2,3,0.8879942118195173,0.8831035923141187,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9252669039145908,0.9219858156028369,0.9285714285714286,0.8645833333333334,0.8556701030927835,0.8736842105263158,0.7865168539325843,0.7954545454545454,0.7777777777777778,0.975609756097561,1.0,0.9523809523809523,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.2,2,4,0.8936939020212402,0.8843180104733379,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.935251798561151,0.9420289855072463,0.9285714285714286,0.88,0.8380952380952381,0.9263157894736842,0.8095238095238095,0.8717948717948718,0.7555555555555555,0.95,0.9743589743589743,0.926829268292683,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,SVC,0.2,2,5,0.8748541403283404,0.8549270904534063,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9172413793103448,0.8866666666666667,0.95,0.8704663212435233,0.8571428571428571,0.8842105263157894,0.775,0.8611111111111112,0.7045454545454546,0.9367088607594937,1.0,0.8809523809523809,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.2,2,1,0.8378779490618363,0.8440685045948204,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.8527918781725888,0.8235294117647058,0.8842105263157894,0.7526881720430108,0.7291666666666666,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.8571428571428571,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.2,2,2,0.8804185359474541,0.8757623224728487,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9366197183098591,0.9236111111111112,0.95,0.8829787234042553,0.8924731182795699,0.8736842105263158,0.8131868131868132,0.8043478260869565,0.8222222222222222,0.8888888888888888,0.9230769230769231,0.8571428571428571,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.2,2,3,0.8700058072009291,0.8703842940685047,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9198606271777003,0.8979591836734694,0.9428571428571428,0.8333333333333334,0.8823529411764706,0.7894736842105263,0.8,0.76,0.8444444444444444,0.926829268292683,0.95,0.9047619047619048,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.2,2,4,0.8480246133477763,0.8489378935142735,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8691099476439791,0.8645833333333334,0.8736842105263158,0.6896551724137931,0.7142857142857143,0.6666666666666666,0.9047619047619048,0.8837209302325582,0.926829268292683,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,LogReg,0.2,2,5,0.8556621357922193,0.8450985418090681,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9263157894736842,0.9103448275862069,0.9428571428571428,0.8556701030927835,0.8383838383838383,0.8736842105263158,0.725,0.8055555555555556,0.6590909090909091,0.9156626506024096,0.926829268292683,0.9047619047619048,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.2,2,1,0.8597931511530031,0.8511173767752716,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9057971014492754,0.9191176470588235,0.8928571428571429,0.86,0.819047619047619,0.9052631578947369,0.8085106382978723,0.7755102040816326,0.8444444444444444,0.8648648648648649,1.0,0.7619047619047619,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.2,2,2,0.8879057050636412,0.874561403508772,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9292929292929293,0.8789808917197452,0.9857142857142858,0.88268156424581,0.9404761904761905,0.8315789473684211,0.8372093023255814,0.8780487804878049,0.8,0.9024390243902439,0.925,0.8809523809523809,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.2,2,3,0.8864924103110079,0.8718880534670009,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9059233449477352,0.8843537414965986,0.9285714285714286,0.84375,0.8350515463917526,0.8526315789473684,0.8333333333333334,0.8974358974358975,0.7777777777777778,0.9629629629629629,1.0,0.9285714285714286,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.2,2,4,0.8507146655958017,0.8372962385638895,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9020979020979021,0.8835616438356164,0.9214285714285714,0.882051282051282,0.86,0.9052631578947369,0.7073170731707317,0.7837837837837838,0.6444444444444445,0.9113924050632911,0.9473684210526315,0.8780487804878049,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,RF,0.2,2,5,0.8397979461811728,0.8086523125996811,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.8844884488448845,0.8220858895705522,0.9571428571428572,0.8449197860962567,0.8586956521739131,0.8315789473684211,0.7466666666666667,0.9032258064516129,0.6363636363636364,0.8831168831168831,0.9714285714285714,0.8095238095238095,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,GB,0.2,2,1,0.8724704015101689,0.8705096073517126,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.924187725631769,0.9343065693430657,0.9142857142857143,0.8808290155440415,0.8673469387755102,0.8947368421052632,0.82,0.7454545454545455,0.9111111111111111,0.8648648648648649,1.0,0.7619047619047619,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,GB,0.2,2,2,0.8901107813668309,0.875407268170426,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9256756756756757,0.8782051282051282,0.9785714285714285,0.8839779005524862,0.9302325581395349,0.8421052631578947,0.8372093023255814,0.8780487804878049,0.8,0.9135802469135802,0.9487179487179487,0.8809523809523809,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,GB,0.2,2,3,0.8890318055508697,0.8884607351712615,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9202898550724637,0.9338235294117647,0.9071428571428571,0.8556701030927835,0.8383838383838383,0.8736842105263158,0.8172043010752689,0.7916666666666666,0.8444444444444444,0.9629629629629629,1.0,0.9285714285714286,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,GB,0.2,2,4,0.8708784271284271,0.8623996474927156,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9214285714285714,0.9214285714285714,0.9214285714285714,0.898989898989899,0.8640776699029126,0.9368421052631579,0.7380952380952381,0.7948717948717948,0.6888888888888889,0.925,0.9487179487179487,0.9024390243902439,2200048,post_target_wise_impute,RFECA,mcar
classification,OriginalRFECA,GB,0.2,2,5,0.848074801934353,0.8277625882889041,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9178082191780822,0.881578947368421,0.9571428571428572,0.8704663212435233,0.8571428571428571,0.8842105263157894,0.717948717948718,0.8235294117647058,0.6363636363636364,0.8860759493670886,0.9459459459459459,0.8333333333333334,2200048,post_target_wise_impute,RFECA,mcar
