imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows
"KNN(k=5,dist)",0.1,EnsembleSoft,0.9250406495753093,0.04366183154213463,0.9103070175438597,0.04863617829697542,6
MissForest,0.1,EnsembleSoft,0.9259358226463489,0.048811962163202764,0.9178362573099416,0.06001030143091332,6
RFECA_SVR(k=5),0.1,EnsembleSoft,0.9190782657887921,0.06226550204896796,0.9045321637426901,0.07312163405014928,6
SimpleMean,0.1,EnsembleSoft,0.9047401393357748,0.06552725836605039,0.8853070175438597,0.07572251245149464,6
