stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,seed
classification,"KNN(k=5,dist)",EnsembleSoft,0.0,9,5,0.8806775926001528,0.8572339940760993,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=5),EnsembleSoft,0.0,9,1,0.8726542614495549,0.8678884711779449,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=5),EnsembleSoft,0.0,9,2,0.9124523158699873,0.8965956558061822,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=5),EnsembleSoft,0.0,9,3,0.8801446219833876,0.8765977443609023,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=5),EnsembleSoft,0.0,9,4,0.883751255883811,0.8779165902561281,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=5),EnsembleSoft,0.0,9,5,0.8806775926001528,0.8572339940760993,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=10),EnsembleSoft,0.0,9,1,0.8726542614495549,0.8678884711779449,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=10),EnsembleSoft,0.0,9,2,0.9124523158699873,0.8965956558061822,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=10),EnsembleSoft,0.0,9,3,0.8801446219833876,0.8765977443609023,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=10),EnsembleSoft,0.0,9,4,0.883751255883811,0.8779165902561281,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=10),EnsembleSoft,0.0,9,5,0.8806775926001528,0.8572339940760993,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=20),EnsembleSoft,0.0,9,1,0.8726542614495549,0.8678884711779449,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=20),EnsembleSoft,0.0,9,2,0.9124523158699873,0.8965956558061822,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=20),EnsembleSoft,0.0,9,3,0.8801446219833876,0.8765977443609023,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=20),EnsembleSoft,0.0,9,4,0.883751255883811,0.8779165902561281,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,RFECA_SVR(k=20),EnsembleSoft,0.0,9,5,0.8806775926001528,0.8572339940760993,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1051
classification,SimpleMean,EnsembleSoft,0.05,0,1,0.8765578207354563,0.8812343358395991,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,SimpleMean,EnsembleSoft,0.05,0,2,0.9019933325724286,0.8897974101921471,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,SimpleMean,EnsembleSoft,0.05,0,3,0.8837318431246817,0.8807226399331664,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,SimpleMean,EnsembleSoft,0.05,0,4,0.8734173427800249,0.8670978768058358,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,SimpleMean,EnsembleSoft,0.05,0,5,0.8633471341610301,0.8388214855320119,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,0,1,0.8680918519922717,0.8686403508771929,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,0,2,0.9016996606028346,0.8906432748538012,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,0,3,0.8764106798691639,0.8728279030910611,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,0,4,0.8703265677789552,0.8653121625201216,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,0,5,0.8687744257919647,0.8453491683754842,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,0,1,0.8675263389274196,0.8683897243107769,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,0,2,0.9015362292953716,0.8897974101921471,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,0,3,0.8812944028991871,0.8761069340016708,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,0,4,0.8694755386619735,0.8656160217617214,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,0,5,0.8725302481961179,0.8471348826611985,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,0,1,0.8772831584852985,0.8766708437761068,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,0,2,0.9038456776653591,0.8924289891395155,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,0,3,0.890451464584925,0.8884607351712616,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,0,4,0.8757480633033772,0.8721114269413371,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,0,5,0.8769916000313268,0.8523980405559354,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,0,1,0.8678346505292605,0.8675438596491227,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,0,2,0.9070641922682018,0.8924289891395155,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,0,3,0.8892263486191871,0.8862781954887219,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,0,4,0.8732047872340426,0.8674017360474358,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,0,5,0.8725302481961179,0.8471348826611985,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1047
classification,SimpleMean,EnsembleSoft,0.05,1,1,0.8762105165570023,0.8722535505430242,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,SimpleMean,EnsembleSoft,0.05,1,2,0.8985124802843868,0.8866228070175439,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,SimpleMean,EnsembleSoft,0.05,1,3,0.8835796282646938,0.8821532999164579,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,SimpleMean,EnsembleSoft,0.05,1,4,0.8861980369645753,0.8808405668643153,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,SimpleMean,EnsembleSoft,0.05,1,5,0.8718314144296353,0.8519708361813625,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,1,1,0.8784304019018576,0.8748851294903925,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,1,2,0.8966363668793671,0.884638680033417,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,1,3,0.891021063659673,0.8898913951545531,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,1,4,0.8900262026231017,0.8843180104733379,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,1,5,0.8763957814971426,0.8546024151287309,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,1,1,0.8846883741466828,0.8802422723475354,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,1,2,0.8977010570763186,0.8828529657477027,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,1,3,0.8836707433605631,0.879030910609858,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,1,4,0.8837625417640823,0.879054852578601,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,1,5,0.8740131281940156,0.855291638186375,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,1,1,0.8825992600059166,0.8784565580618211,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,1,2,0.890318685398163,0.8784356725146198,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,1,3,0.8896975541553855,0.8861215538847118,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,1,4,0.890581376398888,0.8826262811500296,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,1,5,0.8791670904814858,0.8579232171337434,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,1,1,0.8841760950150531,0.8793024227234753,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,1,2,0.8879958805604089,0.8758040935672514,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,1,3,0.8872587624729654,0.8823517126148706,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,1,4,0.8890828004918483,0.8826262811500296,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,1,5,0.8792477662411536,0.8575045568466622,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1048
classification,SimpleMean,EnsembleSoft,0.05,2,1,0.8652300287405963,0.8638680033416875,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,SimpleMean,EnsembleSoft,0.05,2,2,0.9004776658302526,0.887562656641604,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,SimpleMean,EnsembleSoft,0.05,2,3,0.8812646675974989,0.8750104427736006,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,SimpleMean,EnsembleSoft,0.05,2,4,0.8811846312019548,0.8781035413737596,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,SimpleMean,EnsembleSoft,0.05,2,5,0.8679922335666174,0.8468643198906357,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,1,0.8721453198504282,0.8702694235588972,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,2,0.9082890361625994,0.8942564745196324,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,3,0.8801578518260049,0.8740705931495405,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,4,0.8871508287901291,0.8837645434725024,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,2,5,0.8687059367687641,0.8429682159945318,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,2,1,0.861841083405539,0.8602965747702589,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,2,2,0.8977766956442713,0.8839912280701755,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,2,3,0.8836524036366278,0.8796261487050961,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,2,4,0.8676144547370871,0.86466471055688,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=5),EnsembleSoft,0.05,2,5,0.8622343985948504,0.8406071998177261,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,2,1,0.8595835523793512,0.8569757727652465,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,2,2,0.9039350522906253,0.8884085213032582,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,2,3,0.8830757595887619,0.878780284043442,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,2,4,0.886452841702631,0.8802870998634799,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=10),EnsembleSoft,0.05,2,5,0.8696987182082556,0.8489205969469128,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,2,1,0.8552969335290806,0.851420217209691,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,2,2,0.9062303871707751,0.8910401002506266,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,2,3,0.8836524036366278,0.8796261487050961,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,2,4,0.8820258693908167,0.8755774089695785,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,RFECA_SVR(k=20),EnsembleSoft,0.05,2,5,0.8741358270643832,0.8519708361813625,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1049
classification,SimpleMean,EnsembleSoft,0.05,3,1,0.8817370706248092,0.8766708437761068,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1050
classification,SimpleMean,EnsembleSoft,0.05,3,2,0.908688795048797,0.8981307435254804,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1050
classification,SimpleMean,EnsembleSoft,0.05,3,3,0.8889023549049386,0.886967418546366,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1050
classification,SimpleMean,EnsembleSoft,0.05,3,4,0.8717542313457883,0.8682361391283087,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1050
classification,SimpleMean,EnsembleSoft,0.05,3,5,0.8823262425360028,0.861400660742766,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1050
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,1,0.8749211838950016,0.8712092731829575,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1050
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,2,0.8985124802843868,0.8866228070175439,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1050
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,3,0.8953440054752074,0.8933688387635756,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1050
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,4,0.873947561549398,0.8662520121441817,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,1050
classification,"KNN(k=5,dist)",EnsembleSoft,0.05,3,5,0.8752172136584129,0.8533378901799955,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,1050
