gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.537693908238889,0.3458469475940666,0.4972281037757461,0.7112985680968373,0.4887576525527492,1434,174,49,24,FOXA1|MLPH|FOXC1|MIA|CCNE1|MELK|EXO1|CEP55|KRT5|NDC80|BLVRA|CDH3|MKI67|NAT1|MYC|UBE2T|PTTG1|TMEM45B|MMP11|ERBB2|KRT14|BAG1|CDC6|GRB7,0.531524273197733,1616.3600169000129,28.255206600006204,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
ANLN,0.26160666143405004,0.20655165005431697,0.800300717919419,0.8977081173063302,0.8924916857191356,1466,142,49,24,MELK|CEP55|NDC80|UBE2C|UBE2T|MLPH|CENPF|NUF2|MKI67|BCL2|RRM2|CDH3|EGFR|GPR160|MIA|FOXC1|CDC6|GRB7|FGFR4|TMEM45B|BLVRA|BAG1|ERBB2|MDM2,0.30559118579861283,1650.426478399997,28.501650199992582,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
BAG1,0.30955940997196557,0.2206507400435148,0.1307417143510332,0.3702771200007648,0.3718084963750474,1446,162,47,23,SLC39A6|BCL2|PHGDH|MMP11|CCNE1|MLPH|CDC20|FOXA1|SFRP1|KIF2C|ORC6|PTTG1|KRT5|ERBB2|CDC6|GRB7|CCNB1|RRM2|MKI67|MELK|TYMS|ANLN|BLVRA,0.30453067138956924,2078.6898733999988,27.905243000001065,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
BCL2,0.6737846800880342,0.5156040044813348,0.6296111793976262,0.8046910427048272,0.8047406554595662,1431,177,49,24,ESR1|SLC39A6|EXO1|CDH3|PHGDH|ANLN|CDC20|KIF2C|FOXA1|UBE2C|CEP55|FGFR4|RRM2|PTTG1|UBE2T|BAG1|MKI67|GPR160|MIA|TYMS|CDC6|MYBL2|BLVRA|ORC6,0.6612143784489093,1263.4976557999908,20.581719399997382,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
BIRC5,0.5007206264998395,0.36344795985475903,0.7770899875016877,0.8818272679713827,0.8940274725817536,1446,162,40,20,KIF2C|CDC20|UBE2C|CEP55|EXO1|CCNE1|MKI67|ANLN|CCNB1|UBE2T|MLPH|GPR160|PGR|FOXC1|CDC6|MIA|GRB7|ORC6|KRT14|BLVRA,0.4974586997434098,1441.7964901000087,15.496559599996544,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
BLVRA,0.6220169844456729,0.48452057872571525,0.3611682209101794,0.6141921696742902,0.6179594031455842,1435,173,38,19,GPR160|ACTR3B|MLPH|MIA|SLC39A6|PGR|MYC|ESR1|MKI67|MELK|CENPF|TYMS|MAPT|UBE2C|CCNB1|FGFR4|ANLN|MDM2|PTTG1,0.6178662409080989,1475.5607238000084,14.664577200004715,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
CCNB1,0.37371116936840326,0.28838256029056597,0.7272331277419919,0.8552743007410971,0.8503464021413949,1463,145,49,24,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|NUF2|EXO1|MKI67|TYMS|CCNE1|CDC6|MLPH|KRT14|MAPT|FGFR4|MYBL2|ORC6|KRT17|BLVRA|MDM2|FOXC1|CXXC5|EGFR,0.3496946867866771,1631.062105799996,28.17355380000663,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
CCNE1,0.5895208839402483,0.36892467666983986,0.7113870883233349,0.8658964192964941,0.873426446580809,1459,149,49,24,KIF2C|MELK|EXO1|FOXA1|BIRC5|UBE2C|MLPH|MKI67|NDC80|CDH3|FOXC1|GPR160|UBE2T|MIA|CCNB1|NUF2|KRT5|CDC6|FGFR4|GRB7|MYC|ERBB2|KRT14|MDM2,0.4640642068774529,1518.6637467999972,28.157327599998098,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
CDC20,0.3780876134299986,0.29854611248021506,0.9027954370966387,0.950279557992095,0.9418556132892456,1463,145,48,24,KIF2C|UBE2C|CEP55|EXO1|BIRC5|PTTG1|MELK|CENPF|NDC80|UBE2T|BCL2|GPR160|NUF2|RRM2|PGR|CDC6|CXXC5|ORC6|GRB7|KRT5|KRT17|MYBL2|ERBB2|MDM2,0.36882430858908855,1702.665033600002,27.094209900009446,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
CDC6,0.24668064907935533,0.14484643753529472,0.2101363819169314,0.5026496031461702,0.5703193841754369,1445,163,48,24,EXO1|GRB7|CEP55|ERBB2|BIRC5|KIF2C|ANLN|CCNE1|RRM2|NDC80|BCL2|NUF2|MLPH|CDH3|MDM2|FOXA1|MYC|TMEM45B|MYBL2|BAG1|KRT5|ORC6|MIA|CXXC5,0.1987857297857886,2082.6634401000047,32.21324289999029,ok,49,0,3117051,a6e42dc1508de8b9,mar,0.1,3,5076.405151200001,1
