imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.1,EnsembleSoft,0.8759531452265581,0.01707082839161652,0.8675752296484005,0.016216335428232243,5,mar
OriginalRFECA,0.1,GB,0.8674590709760812,0.018104601121871584,0.8574706398294332,0.021118394892991492,5,mar
OriginalRFECA,0.1,LogReg,0.8670874824324478,0.013284445262108788,0.863835021774688,0.013307786026573338,5,mar
OriginalRFECA,0.1,RF,0.8648444211504444,0.01788452805482903,0.8504113109825562,0.01818590400120708,5,mar
OriginalRFECA,0.1,SVC,0.8754567510620184,0.019531491174100465,0.8670177754067356,0.016345327257533723,5,mar
