imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.1,RF,Basal,recall,0.8566782810685248,0.07301547786238988,5,mar
OriginalRFECA,0.1,GB,LumA,f1,0.9162559067061833,0.013099088416537001,5,mar
OriginalRFECA,0.1,GB,LumA,precision,0.9029808512864351,0.026744577878374347,5,mar
OriginalRFECA,0.1,GB,LumA,recall,0.9314285714285713,0.0362812145691437,5,mar
OriginalRFECA,0.1,GB,LumB,f1,0.8680369039675908,0.010709927497007547,5,mar
OriginalRFECA,0.1,GB,LumB,precision,0.8601715323285644,0.03886464988967073,5,mar
OriginalRFECA,0.1,GB,LumB,recall,0.8778947368421054,0.026420842943181328,5,mar
OriginalRFECA,0.1,GB,Her2,f1,0.7712631208041245,0.047930873968427073,5,mar
OriginalRFECA,0.1,GB,Her2,precision,0.8076164598000289,0.05290819089202533,5,mar
OriginalRFECA,0.1,GB,Her2,recall,0.744949494949495,0.08864319810192874,5,mar
OriginalRFECA,0.1,GB,Basal,f1,0.9142803524264262,0.027536181085871195,5,mar
OriginalRFECA,0.1,GB,Basal,precision,0.9585720758136373,0.012508269861948838,5,mar
OriginalRFECA,0.1,GB,Basal,recall,0.875609756097561,0.05424590905940073,5,mar
