stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.1,3,3117051,0,0.6423945365163464,0.4196148644370832,8040,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,5076.085376499992,0.16701170000305865,12300,12300,0,16
