stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.3,4,4300054,0,0.622379112305706,0.4103110203605412,24120,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,3455.563214499998,0.3268878999951994,12300,12300,0,16
