stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.1,2,2100048,0,0.6089959488632618,0.4034432463788689,8040,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,4905.162571600005,0.16302740000537597,12300,12300,0,16
