imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.1,EnsembleSoft,LumA,f1,0.915868851276497,0.017805306188488027,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumA,precision,0.9036018730652543,0.01624490428480001,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumA,recall,0.93,0.045568965450675965,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumB,f1,0.8750256780473735,0.02665697033201729,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumB,precision,0.8675469906598459,0.03900101965530141,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumB,recall,0.8842105263157893,0.039385867229199366,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Her2,f1,0.7910051712992889,0.036814917018215126,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Her2,precision,0.8212790784095132,0.0687492790798396,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Her2,recall,0.7675757575757576,0.05533980143711833,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Basal,f1,0.9193800996780311,0.03631315843159454,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Basal,precision,0.9633150183150183,0.023933321436893747,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Basal,recall,0.8804878048780488,0.05559981698788127,5,mcar
OriginalRFECA,0.1,SVC,LumA,f1,0.9180493764777655,0.013018168847944012,5,mcar
OriginalRFECA,0.1,SVC,LumA,precision,0.9137159839400784,0.02159166574574734,5,mcar
OriginalRFECA,0.1,SVC,LumA,recall,0.9242857142857142,0.04449260429256412,5,mcar
OriginalRFECA,0.1,SVC,LumB,f1,0.874524434800243,0.01443741576103589,5,mcar
OriginalRFECA,0.1,SVC,LumB,precision,0.8594748305323894,0.04599902876723489,5,mcar
OriginalRFECA,0.1,SVC,LumB,recall,0.8926315789473683,0.03104817095526869,5,mcar
OriginalRFECA,0.1,SVC,Her2,f1,0.8116269218134666,0.05065312714420212,5,mcar
OriginalRFECA,0.1,SVC,Her2,precision,0.8364179231621092,0.056591611189625864,5,mcar
OriginalRFECA,0.1,SVC,Her2,recall,0.79,0.06090875588295889,5,mcar
OriginalRFECA,0.1,SVC,Basal,f1,0.9324581965932175,0.028140332301012587,5,mcar
OriginalRFECA,0.1,SVC,Basal,precision,0.9740609840609841,0.026053503680789843,5,mcar
OriginalRFECA,0.1,SVC,Basal,recall,0.8948896631823462,0.03948256079768883,5,mcar
OriginalRFECA,0.1,LogReg,LumA,f1,0.9117261847376092,0.01641922684519569,5,mcar
OriginalRFECA,0.1,LogReg,LumA,precision,0.905987619817407,0.009864521876405975,5,mcar
OriginalRFECA,0.1,LogReg,LumA,recall,0.9185714285714285,0.03996171637342678,5,mcar
OriginalRFECA,0.1,LogReg,LumB,f1,0.8609396934694047,0.025120950994241747,5,mcar
OriginalRFECA,0.1,LogReg,LumB,precision,0.8638986692840291,0.038507640825293205,5,mcar
OriginalRFECA,0.1,LogReg,LumB,recall,0.8589473684210527,0.02744927328506382,5,mcar
OriginalRFECA,0.1,LogReg,Her2,f1,0.7642844649255671,0.036473380482368166,5,mcar
OriginalRFECA,0.1,LogReg,Her2,precision,0.7654721389588375,0.05862700998667378,5,mcar
OriginalRFECA,0.1,LogReg,Her2,recall,0.7674747474747474,0.058343280449725705,5,mcar
OriginalRFECA,0.1,LogReg,Basal,f1,0.9067503333763497,0.02611428203731392,5,mcar
OriginalRFECA,0.1,LogReg,Basal,precision,0.9300347021399652,0.03156235668441428,5,mcar
OriginalRFECA,0.1,LogReg,Basal,recall,0.8851335656213705,0.03118201940915183,5,mcar
OriginalRFECA,0.1,RF,LumA,f1,0.9018786330808585,0.010310933758790603,5,mcar
OriginalRFECA,0.1,RF,LumA,precision,0.8791944609966313,0.022331309648545693,5,mcar
