gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
MKI67,ok,48,24,CEP55|KIF2C|EXO1|CENPF|MELK|ANLN|CCNB1|NDC80|MLPH|GPR160|ACTR3B|FOXC1|RRM2|BCL2|ORC6|FGFR4|MIA|GRB7|KRT5|TMEM45B|MYBL2|MYC|KRT17|ERBB2,1655.9530085000006,49
MLPH,ok,42,21,FOXA1|CCNE1|NDC80|ANLN|CXXC5|MELK|KIF2C|CEP55|EXO1|CDC20|PTTG1|TYMS|UBE2C|UBE2T|MKI67|MYC|CENPF|BLVRA|CCNB1|TMEM45B|BAG1,1207.991055700004,49
MMP11,ok,47,23,BAG1|SFRP1|MIA|NUF2|CXXC5|NDC80|ERBB2|BCL2|GRB7|MKI67|KIF2C|MLPH|CDH3|UBE2T|MDM2|RRM2|TYMS|CCNE1|GPR160|MELK|ANLN|CDC6|PTTG1,865.7390567000039,49
MYBL2,ok,25,12,NUF2|UBE2C|CEP55|CCNB1|KIF2C|MIA|RRM2|NDC80|KRT14|PTTG1|EXO1|CENPF,1738.2490801000022,49
MYC,ok,49,24,TYMS|TMEM45B|ACTR3B|SFRP1|RRM2|KRT5|MELK|GPR160|MIA|UBE2T|CXXC5|ERBB2|NDC80|NAT1|NUF2|ORC6|CCNE1|GRB7|MKI67|CDC6|PHGDH|PGR|CENPF|BCL2,1073.188407499998,49
NAT1,ok,47,23,ESR1|SLC39A6|CCNE1|CDC20|MAPT|UBE2C|CEP55|MELK|PGR|EXO1|GPR160|GRB7|FGFR4|UBE2T|RRM2|BLVRA|CDC6|MYC|NUF2|ERBB2|ORC6|BAG1|TMEM45B,935.0704341000019,49
ORC6,ok,47,23,CDC20|SLC39A6|MKI67|TMEM45B|GPR160|UBE2C|CCNB1|CCNE1|EXO1|PGR|CEP55|KRT17|FOXA1|BAG1|UBE2T|PTTG1|MELK|MLPH|ANLN|KRT14|ESR1|MIA|BCL2,1452.4961866000012,49
PGR,ok,49,24,MAPT|NAT1|CCNE1|KIF2C|UBE2C|CDC20|EXO1|PTTG1|FGFR4|ANLN|CXXC5|MKI67|RRM2|NDC80|BLVRA|UBE2T|ERBB2|GPR160|CCNB1|ORC6|MYBL2|MYC|MDM2|TMEM45B,1091.6302575999944,49
PHGDH,ok,49,24,EXO1|ESR1|BCL2|KIF2C|MLPH|FOXC1|EGFR|ACTR3B|CXXC5|MKI67|PTTG1|KRT5|MIA|CENPF|KRT17|RRM2|BAG1|TYMS|CCNB1|MDM2|TMEM45B|MMP11|MYBL2|MYC,899.8254559999987,49
PTTG1,ok,49,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|CENPF|NDC80|CCNB1|TYMS|CCNE1|NUF2|RRM2|PHGDH|BCL2|PGR|ACTR3B|MIA|GRB7|CXXC5|TMEM45B|BAG1|MYBL2|ORC6|ERBB2,1339.5231605000008,49
RRM2,ok,48,24,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|BIRC5|CDC20|NDC80|NUF2|ESR1|MKI67|CENPF|CDC6|ACTR3B|TMEM45B|FOXA1|MDM2|ORC6|MYBL2|SLC39A6|GPR160|BAG1|BLVRA,1245.5530590999988,49
SFRP1,ok,36,18,KRT5|FOXC1|KRT14|KRT17|MIA|FOXA1|EGFR|ESR1|MYC|CCNE1|TMEM45B|MDM2|MMP11|MELK|BAG1|KIF2C|EXO1|CDC20,1073.477903400002,49
SLC39A6,ok,48,24,ESR1|BCL2|NAT1|MLPH|EGFR|KIF2C|FGFR4|MELK|PTTG1|BAG1|BLVRA|NDC80|ACTR3B|KRT5|MDM2|ORC6|TMEM45B|CCNB1|NUF2|UBE2T|CDC6|MYBL2|RRM2|TYMS,890.5873568999959,49
TMEM45B,ok,45,22,MYC|GRB7|FGFR4|MLPH|SLC39A6|UBE2T|NDC80|NUF2|ORC6|RRM2|MELK|KRT5|EXO1|UBE2C|CEP55|MKI67|BAG1|CXXC5|CCNB1|CDH3|MYBL2|PGR,1138.584959000007,49
TYMS,ok,43,21,MELK|PTTG1|UBE2T|NDC80|UBE2C|ANLN|EXO1|RRM2|MKI67|CCNB1|CCNE1|CENPF|NUF2|MYC|MAPT|MIA|TMEM45B|CXXC5|BCL2|MDM2|SLC39A6,1035.1505352000022,49
UBE2C,ok,48,24,PTTG1|KIF2C|CEP55|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|NAT1|RRM2|BCL2|ESR1|CDC6|ORC6|MYBL2|CXXC5|TMEM45B|ERBB2,1024.7753397999986,49
UBE2T,ok,47,23,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|TYMS|NDC80|CENPF|KIF2C|NUF2|CDC20|RRM2|MKI67|CCNE1|MLPH|FOXA1|CXXC5|TMEM45B|GRB7|MYBL2|ORC6|ERBB2,932.8915456999966,49
