stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.1,1,1100045,0,0.6192621529081638,0.406687634547618,8040,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,4955.082748299996,0.17477840000356082,12300,12300,0,16
