imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.1,EnsembleSoft,0.8776689731071373,0.015227815016873609,0.869083369917773,0.012554850602678315,5,mcar
OriginalRFECA,0.1,GB,0.863035142208205,0.01527359401469875,0.853720179050731,0.017193593211028733,5,mcar
OriginalRFECA,0.1,LogReg,0.85969545891013,0.011977177659641144,0.8584353483486987,0.008373556822265078,5,mcar
OriginalRFECA,0.1,RF,0.8625537904654266,0.017881934833197465,0.8486235081421217,0.017884207111133293,5,mcar
OriginalRFECA,0.1,SVC,0.8807844903626044,0.01596137004135655,0.8717067706220465,0.014158911519497514,5,mcar
