imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.1,EnsembleSoft,LumA,f1,0.9211436501837159,0.01162961730014978,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumA,precision,0.9069746859311287,0.020581807930537394,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumA,recall,0.937142857142857,0.03793119442100498,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumB,f1,0.8779490633207667,0.023659122392197363,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumB,precision,0.8793500600060007,0.038438408036614136,5,mcar
OriginalRFECA,0.1,EnsembleSoft,LumB,recall,0.8778947368421053,0.03378275060185519,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Her2,f1,0.7895120620428235,0.04155097596533724,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Her2,precision,0.8070790643465061,0.07471684899677378,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Her2,recall,0.7808080808080808,0.07977879835950759,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Basal,f1,0.9220711168812434,0.031050513539171133,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Basal,precision,0.9682411156095366,0.022489541011847507,5,mcar
OriginalRFECA,0.1,EnsembleSoft,Basal,recall,0.8804878048780488,0.0409158415408407,5,mcar
OriginalRFECA,0.1,SVC,LumA,f1,0.9241257468306614,0.01307728488767551,5,mcar
OriginalRFECA,0.1,SVC,LumA,precision,0.9156204670196171,0.020303379088903114,5,mcar
OriginalRFECA,0.1,SVC,LumA,recall,0.9342857142857142,0.04021625217216927,5,mcar
OriginalRFECA,0.1,SVC,LumB,f1,0.880071016340817,0.0218129438060518,5,mcar
OriginalRFECA,0.1,SVC,LumB,precision,0.8684379860965585,0.045548278057554396,5,mcar
OriginalRFECA,0.1,SVC,LumB,recall,0.8947368421052632,0.0414421467053253,5,mcar
OriginalRFECA,0.1,SVC,Her2,f1,0.7940004397475662,0.0399526561918921,5,mcar
OriginalRFECA,0.1,SVC,Her2,precision,0.824659547268243,0.044858188419670715,5,mcar
OriginalRFECA,0.1,SVC,Her2,recall,0.7676767676767678,0.05679966028084666,5,mcar
