imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.05,EnsembleSoft,LumA,f1,0.923209111675594,0.006311727381359234,5,mcar
OriginalRFECA,0.05,EnsembleSoft,LumA,precision,0.9109406727947376,0.023452274418189555,5,mcar
OriginalRFECA,0.05,EnsembleSoft,LumA,recall,0.937142857142857,0.032103150077491746,5,mcar
OriginalRFECA,0.05,EnsembleSoft,LumB,f1,0.8776511322359998,0.01012288753863758,5,mcar
OriginalRFECA,0.05,EnsembleSoft,LumB,precision,0.8729458278851558,0.029747123759702614,5,mcar
OriginalRFECA,0.05,EnsembleSoft,LumB,recall,0.8842105263157893,0.036464227527765854,5,mcar
OriginalRFECA,0.05,EnsembleSoft,Her2,f1,0.8003147601238307,0.03284430066212576,5,mcar
OriginalRFECA,0.05,EnsembleSoft,Her2,precision,0.8249741200828158,0.04734005639315438,5,mcar
OriginalRFECA,0.05,EnsembleSoft,Her2,recall,0.7808080808080808,0.05832404053839214,5,mcar
OriginalRFECA,0.05,EnsembleSoft,Basal,f1,0.9268172416617547,0.03539416754176024,5,mcar
OriginalRFECA,0.05,EnsembleSoft,Basal,precision,0.9692395982783356,0.02079016793068193,5,mcar
OriginalRFECA,0.05,EnsembleSoft,Basal,recall,0.8901277584204413,0.06407608769769563,5,mcar
OriginalRFECA,0.05,SVC,LumA,f1,0.9226425286511754,0.01609087844323308,5,mcar
OriginalRFECA,0.05,SVC,LumA,precision,0.9222623933846107,0.028327953402381867,5,mcar
OriginalRFECA,0.05,SVC,LumA,recall,0.9257142857142856,0.05214774928126851,5,mcar
OriginalRFECA,0.05,SVC,LumB,f1,0.8780267251891347,0.0148040254221222,5,mcar
OriginalRFECA,0.05,SVC,LumB,precision,0.8561806478967888,0.055196172169580136,5,mcar
OriginalRFECA,0.05,SVC,LumB,recall,0.905263157894737,0.04144214670532531,5,mcar
OriginalRFECA,0.05,SVC,Her2,f1,0.8028791053436084,0.04261214749544812,5,mcar
OriginalRFECA,0.05,SVC,Her2,precision,0.8385040204150418,0.05831095039585354,5,mcar
OriginalRFECA,0.05,SVC,Her2,recall,0.7722222222222223,0.05121969142940493,5,mcar
OriginalRFECA,0.05,SVC,Basal,f1,0.9321759210377097,0.028113431314822055,5,mcar
OriginalRFECA,0.05,SVC,Basal,precision,0.9741575091575092,0.017745542129045156,5,mcar
OriginalRFECA,0.05,SVC,Basal,recall,0.8948896631823462,0.04908373196077919,5,mcar
OriginalRFECA,0.05,LogReg,LumA,f1,0.9197500018068668,0.013360360881343573,5,mcar
OriginalRFECA,0.05,LogReg,LumA,precision,0.9134044447265781,0.01804844477667623,5,mcar
OriginalRFECA,0.05,LogReg,LumA,recall,0.927142857142857,0.03327375628243462,5,mcar
OriginalRFECA,0.05,LogReg,LumB,f1,0.8642569356862101,0.02523280080278349,5,mcar
OriginalRFECA,0.05,LogReg,LumB,precision,0.8712808339420034,0.034424061071949015,5,mcar
