stage,imputer,model,missing_rate,replicate,fold,f1_macro,bal_acc,n_train,n_test,train_class_distribution,test_class_distribution,n_unique_predictions,degenerate_single_class_preds,f1_LumA,precision_LumA,recall_LumA,f1_LumB,precision_LumB,recall_LumB,f1_Her2,precision_Her2,recall_Her2,f1_Basal,precision_Basal,recall_Basal,seed,protocol,imputer_display,mechanism
classification,OriginalRFECA,EnsembleSoft,0.3,2,1,0.8691241835890285,0.8667919799498747,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9018181818181819,0.9185185185185185,0.8857142857142857,0.8730964467005076,0.8431372549019608,0.9052631578947369,0.8297872340425532,0.7959183673469388,0.8666666666666667,0.8717948717948718,0.9444444444444444,0.8095238095238095,2317048,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.3,2,2,0.8922263310940329,0.8852861319966583,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9342560553633218,0.9060402684563759,0.9642857142857143,0.9021739130434783,0.9325842696629213,0.8736842105263158,0.8409090909090909,0.8604651162790697,0.8222222222222222,0.891566265060241,0.9024390243902439,0.8809523809523809,2317048,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.3,2,3,0.8619152860424961,0.8588345864661653,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9154929577464789,0.9027777777777778,0.9285714285714286,0.8297872340425532,0.8387096774193549,0.8210526315789474,0.75,0.7674418604651163,0.7333333333333333,0.9523809523809523,0.9523809523809523,0.9523809523809523,2317048,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.3,2,4,0.851642544429685,0.8442824541027365,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9078014184397163,0.9014084507042254,0.9142857142857143,0.8601036269430051,0.8469387755102041,0.8736842105263158,0.7272727272727273,0.7441860465116279,0.7111111111111111,0.9113924050632911,0.9473684210526315,0.8780487804878049,2317048,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,EnsembleSoft,0.3,2,5,0.8687787463163403,0.8478241057188426,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9183673469387755,0.8766233766233766,0.9642857142857143,0.8631578947368421,0.8631578947368421,0.8631578947368421,0.7435897435897436,0.8529411764705882,0.6590909090909091,0.95,1.0,0.9047619047619048,2317048,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.3,2,1,0.8629136091046692,0.8618421052631579,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9104477611940298,0.953125,0.8714285714285714,0.8780487804878049,0.8181818181818182,0.9473684210526315,0.8210526315789474,0.78,0.8666666666666667,0.8421052631578947,0.9411764705882353,0.7619047619047619,2317048,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.3,2,2,0.8868639400646321,0.8778404344193818,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9273356401384083,0.8993288590604027,0.9571428571428572,0.8756756756756757,0.9,0.8526315789473684,0.8444444444444444,0.8444444444444444,0.8444444444444444,0.9,0.9473684210526315,0.8571428571428571,2317048,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.3,2,3,0.8770115338136539,0.8740705931495405,1286,322,"{'Basal': 167, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.9257950530035336,0.916083916083916,0.9357142857142857,0.8571428571428571,0.8617021276595744,0.8526315789473684,0.7727272727272727,0.7906976744186046,0.7555555555555555,0.9523809523809523,0.9523809523809523,0.9523809523809523,2317048,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.3,2,4,0.8665199561659601,0.8582747519204516,1287,321,"{'Basal': 168, 'Her2': 179, 'LumA': 560, 'LumB': 380}","{'Basal': 41, 'Her2': 45, 'LumA': 140, 'LumB': 95}",4,False,0.920863309352518,0.927536231884058,0.9142857142857143,0.864321608040201,0.8269230769230769,0.9052631578947369,0.7441860465116279,0.7804878048780488,0.7111111111111111,0.9367088607594937,0.9736842105263158,0.9024390243902439,2317048,post_target_wise_impute,RFECA,mar
classification,OriginalRFECA,SVC,0.3,2,5,0.8699263413950419,0.8509284575074049,1287,321,"{'Basal': 167, 'Her2': 180, 'LumA': 560, 'LumB': 380}","{'Basal': 42, 'Her2': 44, 'LumA': 140, 'LumB': 95}",4,False,0.9134948096885813,0.8859060402684564,0.9428571428571428,0.8393782383419689,0.826530612244898,0.8526315789473684,0.7901234567901234,0.8648648648648649,0.7272727272727273,0.9367088607594937,1.0,0.8809523809523809,2317048,post_target_wise_impute,RFECA,mar
