imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.3,EnsembleSoft,LumA,f1,0.915547192061295,0.012313209494279465,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumA,precision,0.9010736784160548,0.015246497529774954,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumA,recall,0.9314285714285713,0.03373062558033601,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumB,f1,0.8656638230932773,0.026041100504443686,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumB,precision,0.8649055744462567,0.03894339093938803,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumB,recall,0.8673684210526316,0.030326021665027247,5,mar
OriginalRFECA,0.3,EnsembleSoft,Her2,f1,0.778311759162823,0.05286848613416863,5,mar
OriginalRFECA,0.3,EnsembleSoft,Her2,precision,0.8041905134146681,0.05138795096719773,5,mar
OriginalRFECA,0.3,EnsembleSoft,Her2,recall,0.7584848484848485,0.08444196748578349,5,mar
OriginalRFECA,0.3,EnsembleSoft,Basal,f1,0.9154268988598713,0.035532598291568976,5,mar
OriginalRFECA,0.3,EnsembleSoft,Basal,precision,0.9493265684536546,0.034652695386655004,5,mar
OriginalRFECA,0.3,EnsembleSoft,Basal,recall,0.8851335656213705,0.0517010503427306,5,mar
OriginalRFECA,0.3,SVC,LumA,f1,0.9195873146754142,0.007430524542395234,5,mar
OriginalRFECA,0.3,SVC,LumA,precision,0.9163960094593666,0.025952584399651025,5,mar
OriginalRFECA,0.3,SVC,LumA,recall,0.9242857142857142,0.03335033579979644,5,mar
OriginalRFECA,0.3,SVC,LumB,f1,0.8629134319377016,0.015661588935575278,5,mar
OriginalRFECA,0.3,SVC,LumB,precision,0.8466675270018735,0.03419490512070914,5,mar
OriginalRFECA,0.3,SVC,LumB,recall,0.8821052631578947,0.04301645629832115,5,mar
OriginalRFECA,0.3,SVC,Her2,f1,0.7945067704104832,0.03944676553416569,5,mar
OriginalRFECA,0.3,SVC,Her2,precision,0.8120989577211926,0.039743221012884224,5,mar
OriginalRFECA,0.3,SVC,Her2,recall,0.7810101010101012,0.07032508652040638,5,mar
OriginalRFECA,0.3,SVC,Basal,f1,0.9135807874115669,0.044352160909253174,5,mar
OriginalRFECA,0.3,SVC,Basal,precision,0.962922010909627,0.024065009930338315,5,mar
OriginalRFECA,0.3,SVC,Basal,recall,0.8709639953542393,0.07036353184215863,5,mar
OriginalRFECA,0.3,LogReg,LumA,f1,0.909616173518373,0.013570871921487765,5,mar
OriginalRFECA,0.3,LogReg,LumA,precision,0.9049184529356943,0.019668295077771795,5,mar
OriginalRFECA,0.3,LogReg,LumA,recall,0.9157142857142857,0.03859787453173231,5,mar
OriginalRFECA,0.3,LogReg,LumB,f1,0.8537185496695067,0.026253332171928323,5,mar
OriginalRFECA,0.3,LogReg,LumB,precision,0.8547581686419928,0.03960994555747746,5,mar
OriginalRFECA,0.3,LogReg,LumB,recall,0.8547368421052631,0.04428565045886871,5,mar
OriginalRFECA,0.3,LogReg,Her2,f1,0.764269917085152,0.05822964128297607,5,mar
