stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.3,2,2317048,0,0.6364776719153383,0.41545721206870306,24120,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,3382.6992428999947,0.34030860000348184,12300,12300,0,16
