gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
EXO1,ok,49,24,CEP55|MELK|KIF2C|UBE2C|PTTG1|CENPF|UBE2T|BIRC5|CCNE1|MKI67|NDC80|TYMS|BCL2|MLPH|FOXA1|PHGDH|NUF2|CDC6|CDH3|ACTR3B|MIA|ORC6|MYBL2|KRT5,1147.7782451000094,49
FGFR4,ok,48,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CDC20|CCNE1|UBE2C|EXO1|CEP55|CENPF|CDH3|MELK|EGFR|PTTG1|CCNB1|UBE2T|MDM2|BLVRA|FOXC1|FOXA1|GPR160|MLPH,886.6730869999883,49
FOXA1,ok,42,21,MLPH|FOXC1|ESR1|CCNE1|MIA|GPR160|ACTR3B|EGFR|KIF2C|ANLN|EXO1|CEP55|NDC80|UBE2C|PTTG1|MKI67|UBE2T|CCNB1|RRM2|ERBB2|BAG1,975.2368879999995,49
FOXC1,ok,46,23,FOXA1|SFRP1|KRT17|ACTR3B|CXXC5|CCNE1|KIF2C|CDC20|MKI67|EXO1|PGR|BIRC5|CEP55|ANLN|NDC80|CENPF|ERBB2|ORC6|BAG1|UBE2T|MDM2|FGFR4|CCNB1,840.287703199996,49
GPR160,ok,45,22,FOXA1|CCNE1|CDC20|KIF2C|CDH3|BLVRA|MKI67|EXO1|UBE2C|MELK|CEP55|ANLN|CXXC5|NDC80|MYC|BCL2|ORC6|NUF2|MMP11|MDM2|CDC6|UBE2T,932.9307079999999,49
GRB7,ok,31,15,ERBB2|NAT1|CDC6|MAPT|TMEM45B|CDH3|MELK|CCNE1|CDC20|KIF2C|ANLN|UBE2T|CENPF|MKI67|MYC,988.7792293999955,49
KIF2C,ok,49,24,CDC20|UBE2C|CEP55|EXO1|BIRC5|CCNE1|MKI67|ANLN|NDC80|CCNB1|UBE2T|PHGDH|BCL2|GPR160|NUF2|PGR|FOXC1|CDC6|CXXC5|MIA|GRB7|MYBL2|ERBB2|MDM2,1151.5894991000096,49
NDC80,ok,49,24,ANLN|CEP55|CCNB1|PTTG1|NUF2|UBE2T|UBE2C|TYMS|EXO1|MLPH|CENPF|CCNE1|MKI67|RRM2|CXXC5|CDC6|MIA|MYC|MMP11|KRT14|GRB7|MDM2|KRT17|BAG1,1189.993064299997,49
KRT14,ok,38,19,KRT17|KRT5|SFRP1|MIA|FOXC1|CCNB1|FOXA1|EGFR|CXXC5|MLPH|CEP55|MKI67|GPR160|NUF2|ACTR3B|CDC6|MYBL2|NDC80|MELK,1060.1758390999894,49
KRT17,ok,6,3,KRT5|KRT14|CDH3,1028.487785899997,49
KRT5,ok,43,21,KRT17|KRT14|SFRP1|FOXC1|MIA|FOXA1|CDH3|EGFR|ACTR3B|GPR160|PHGDH|BCL2|TMEM45B|ANLN|NDC80|EXO1|TYMS|MKI67|MYBL2|NUF2|ORC6,1204.460129900006,49
MAPT,ok,49,24,ESR1|MLPH|NAT1|FOXA1|EXO1|PGR|ANLN|KIF2C|CDC20|UBE2C|CXXC5|PTTG1|NDC80|UBE2T|GRB7|TYMS|NUF2|CCNB1|ERBB2|BAG1|BLVRA|TMEM45B|MYC|ORC6,694.9863459999906,49
MDM2,ok,45,22,SLC39A6|SFRP1|KRT5|RRM2|EGFR|TYMS|CXXC5|GRB7|FOXC1|PTTG1|ERBB2|MIA|FOXA1|MMP11|CDC6|UBE2T|CDC20|MKI67|NDC80|TMEM45B|EXO1|MELK,1488.137750199996,49
MELK,ok,49,24,CEP55|UBE2C|EXO1|PTTG1|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|FOXA1|RRM2|CCNB1|ACTR3B|CXXC5|CDC6|GPR160|MYC|TMEM45B|KRT5|SFRP1|BAG1|MMP11|MDM2,1073.4276395000052,49
MIA,ok,46,23,FOXA1|FOXC1|SFRP1|KRT5|ACTR3B|KRT14|EGFR|CXXC5|CCNE1|BLVRA|ANLN|NDC80|BIRC5|TYMS|CEP55|CDC20|EXO1|NUF2|ERBB2|MMP11|MKI67|MYBL2|GRB7,1115.8300564999954,49
MKI67,ok,49,24,CEP55|KIF2C|MELK|CENPF|PTTG1|CCNE1|NDC80|TYMS|MLPH|GPR160|FOXC1|RRM2|CXXC5|EGFR|ORC6|MIA|GRB7|MMP11|TMEM45B|KRT5|KRT17|MYC|MDM2|ERBB2,1123.4646115000069,49
MLPH,ok,49,24,FOXA1|CCNE1|ANLN|CEP55|NDC80|CXXC5|MELK|KIF2C|EXO1|KRT5|CDC20|PTTG1|TYMS|UBE2T|MYC|CENPF|BLVRA|RRM2|TMEM45B|BAG1|MYBL2|ORC6|MMP11|FGFR4,872.5686427000037,49
MMP11,ok,46,23,NUF2|BAG1|CXXC5|ACTR3B|NDC80|MIA|ERBB2|BCL2|MDM2|GPR160|UBE2T|GRB7|MAPT|KIF2C|MKI67|RRM2|MLPH|CCNE1|UBE2C|CDC6|ANLN|EXO1|MELK,597.7408828000043,49
MYBL2,ok,27,13,NUF2|UBE2C|CEP55|CCNB1|MIA|KIF2C|RRM2|KRT14|CDC20|PTTG1|UBE2T|EXO1|MDM2,1110.9464420000004,49
MYC,ok,49,24,TYMS|MLPH|TMEM45B|RRM2|UBE2T|KRT5|MELK|ERBB2|GPR160|FOXC1|NDC80|ORC6|NAT1|KIF2C|BAG1|GRB7|CDC20|BCL2|CCNE1|CDC6|PHGDH|MKI67|MAPT|CENPF,753.8188159999991,49
NAT1,ok,48,24,ESR1|SLC39A6|CDC20|KIF2C|MAPT|UBE2C|PGR|MELK|BIRC5|PTTG1|GPR160|GRB7|NDC80|FGFR4|CCNB1|UBE2T|CDC6|ERBB2|BLVRA|MYC|NUF2|ORC6|TMEM45B|BAG1,627.1263889999973,49
ORC6,ok,49,24,CDC20|MKI67|SLC39A6|TMEM45B|GPR160|UBE2C|CCNB1|PGR|CCNE1|FOXC1|EXO1|UBE2T|BAG1|CEP55|BCL2|MYBL2|MLPH|MIA|KRT5|PTTG1|MELK|EGFR|ANLN|CDC6,980.6293099000031,49
PGR,ok,40,20,MAPT|NAT1|UBE2C|KIF2C|CDC20|PTTG1|EXO1|BIRC5|FGFR4|ANLN|MKI67|CENPF|FOXC1|RRM2|BLVRA|NDC80|GPR160|CCNB1|ACTR3B|MIA,757.0762334000028,49
PHGDH,ok,49,24,EXO1|BCL2|FOXA1|KIF2C|MLPH|CXXC5|ACTR3B|MKI67|ANLN|PTTG1|KRT5|CENPF|RRM2|BAG1|KRT17|TYMS|NUF2|CCNB1|MMP11|MDM2|CDC6|TMEM45B|MYBL2|MYC,623.684052200013,49
PTTG1,ok,36,18,UBE2C|CEP55|KIF2C|CDC20|UBE2T|ANLN|NDC80|CCNB1|TYMS|CCNE1|MLPH|MAPT|NUF2|PHGDH|ACTR3B|MYC|CXXC5|GRB7,931.1416677000088,49
RRM2,ok,45,22,TYMS|MELK|UBE2T|PTTG1|UBE2C|EXO1|BCL2|NDC80|MLPH|MKI67|MYC|NUF2|CCNB1|CXXC5|ACTR3B|CENPF|TMEM45B|FOXA1|MDM2|MYBL2|SLC39A6|GPR160,912.4827517000085,49
SFRP1,ok,46,23,KRT5|KRT14|FOXC1|MIA|FOXA1|EGFR|CDH3|MYC|MDM2|CCNE1|TMEM45B|MMP11|BAG1|MELK|UBE2C|MYBL2|KIF2C|CDC6|CDC20|EXO1|UBE2T|PTTG1|MKI67,742.4589823000133,49
SLC39A6,ok,47,23,ESR1|BCL2|NAT1|CDC20|MLPH|KIF2C|FGFR4|GPR160|UBE2C|ANLN|BAG1|PTTG1|MKI67|TMEM45B|BLVRA|MDM2|ACTR3B|ORC6|MYC|CDC6|UBE2T|MYBL2|RRM2,559.0180768999999,49
TMEM45B,ok,46,23,GRB7|MYC|SLC39A6|ORC6|MLPH|UBE2T|RRM2|SFRP1|ACTR3B|NUF2|MELK|CDC6|ANLN|ESR1|UBE2C|EXO1|MKI67|CDH3|CEP55|CXXC5|KIF2C|PGR|MYBL2,753.9675060000009,49
TYMS,ok,45,22,MELK|PTTG1|UBE2T|NDC80|UBE2C|ANLN|RRM2|EXO1|MKI67|CCNB1|MLPH|MYC|NUF2|CENPF|MIA|CDC6|BCL2|ERBB2|MDM2|MYBL2|MMP11|GRB7,702.7035217000084,49
UBE2C,ok,44,22,CEP55|PTTG1|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NUF2|RRM2|BCL2|CDC6|FGFR4|TMEM45B|ORC6|CXXC5|SFRP1,675.8550010000035,49
UBE2T,ok,34,17,PTTG1|MELK|EXO1|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|NUF2|CDC20|RRM2|MKI67|CCNE1|FOXA1|TMEM45B|CXXC5,601.0177994999976,49
