gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.5048024296017194,0.32495091681526456,0.5557823768958897,0.7475246871449704,0.38924346872068777,1150,458,46,23,FOXA1|MLPH|FOXC1|MIA|CXXC5|PHGDH|MELK|EXO1|KRT5|ANLN|KIF2C|BLVRA|CEP55|TYMS|NDC80|CDH3|MKI67|UBE2T|PTTG1|KRT14|MYBL2|BAG1|FGFR4,0.5402936940696977,1105.0991939000087,17.028972699990845,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
ANLN,0.29886203369418324,0.21932381716922214,0.7888102743764007,0.8881793332171202,0.9047785276176793,1144,464,37,18,MELK|CEP55|PTTG1|EXO1|UBE2T|NDC80|UBE2C|MLPH|CENPF|NUF2|MKI67|BCL2|RRM2|EGFR|GPR160|MIA|FOXC1|FGFR4,0.30888649408058766,1054.625102399994,10.865930900006788,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
BAG1,0.33169276567751443,0.2218401542789722,0.1931878034547614,0.4597177163981761,0.49650700689389166,1116,492,45,22,PHGDH|BCL2|SLC39A6|MMP11|CDC20|MLPH|SFRP1|FOXA1|KRT5|PTTG1|MDM2|NAT1|CDC6|ORC6|MIA|ERBB2|GRB7|CCNB1|RRM2|MELK|BLVRA|ANLN,0.2905582911734018,1387.6469976999942,18.42428089999885,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
BCL2,0.6586934518343143,0.506999496565198,0.6437955243182583,0.8085667506664375,0.7851976905487077,1155,453,49,24,ESR1|SLC39A6|EXO1|EGFR|ANLN|MELK|CDC20|FOXA1|KIF2C|UBE2C|CEP55|RRM2|PTTG1|UBE2T|BAG1|NDC80|MKI67|GPR160|MIA|CCNB1|TYMS|MYBL2|MYC|ORC6,0.657178458669366,847.0953038000007,13.269185200013453,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
BIRC5,0.5295420059545268,0.3740141436857292,0.7408156236796795,0.8632863745793373,0.8853584543962444,1139,469,26,13,KIF2C|CDC20|UBE2C|CEP55|EXO1|MKI67|CCNE1|ANLN|CCNB1|FOXA1|MLPH|ESR1|GPR160,0.49164924023370266,971.7658546000021,4.832867700009956,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
BLVRA,0.6347162025399457,0.46738104771639044,0.3322913341075161,0.5840894236851638,0.5900449560237153,1133,475,46,23,GPR160|ACTR3B|MLPH|MIA|SLC39A6|CCNE1|PGR|MYC|ESR1|KIF2C|MELK|MKI67|CENPF|TYMS|CCNB1|BIRC5|UBE2C|FGFR4|PTTG1|ANLN|BCL2|NUF2|RRM2,0.6212592616724754,990.8972293000115,13.27229819999775,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
CCNB1,0.36616655265377535,0.28355722805759576,0.6875449861198111,0.8295669377547088,0.8317127305277193,1114,494,42,21,NDC80|PTTG1|UBE2C|BIRC5|CENPF|CEP55|KIF2C|CDC20|NUF2|EXO1|MELK|TYMS|MAPT|GRB7|FOXC1|BLVRA|MYBL2|CXXC5|MDM2|EGFR|PHGDH,0.3459551413106277,1033.9756250000064,12.681996700004674,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
CCNE1,0.5135659346516152,0.33454297001369737,0.725007197097296,0.8577520167120143,0.8471750164183234,1124,484,42,21,KIF2C|MELK|EXO1|UBE2C|FOXA1|BIRC5|ANLN|MKI67|NDC80|FOXC1|UBE2T|EGFR|TYMS|CCNB1|NUF2|FGFR4|CDC6|GRB7|SFRP1|BAG1|ERBB2,0.4665721501853285,968.3356108000007,11.94628490001196,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
CDC20,0.4012581909856927,0.3044054977490477,0.9007091610603015,0.9495955948649499,0.9543370796094093,1111,497,46,23,KIF2C|UBE2C|BIRC5|PTTG1|MELK|CENPF|MKI67|ANLN|NDC80|UBE2T|TYMS|BCL2|GPR160|NUF2|PGR|RRM2|EGFR|CXXC5|ORC6|GRB7|MIA|MYBL2|ERBB2,0.3610154011979437,1039.3969399999914,14.475134399996023,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
CDC6,0.23220652968345581,0.14722650985009486,0.21671550207813073,0.5332737680899452,0.5332622112594355,1114,494,22,11,GRB7|EXO1|UBE2C|CEP55|ERBB2|BIRC5|KIF2C|CCNB1|ANLN|MKI67|BCL2,0.19257928620117842,1339.8526912000088,4.145300100004533,ok,49,0,2317048,09b325fe8c84aa1a,mar,0.3,2,3383.1915474999987,1
