gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
FOXA1,ok,43,21,MLPH|FOXC1|ESR1|CCNE1|MIA|ACTR3B|GPR160|MELK|CEP55|ANLN|EXO1|NDC80|BCL2|UBE2C|MKI67|PTTG1|UBE2T|KRT14|ERBB2|RRM2|BAG1,1437.5427999000021,49
FOXC1,ok,47,23,FOXA1|SFRP1|KRT5|KRT17|ACTR3B|GPR160|CXXC5|CCNE1|CDC20|KIF2C|MKI67|EXO1|PGR|ANLN|CEP55|CENPF|NDC80|UBE2T|MDM2|RRM2|ORC6|FGFR4|CCNB1,1115.1835023999956,49
GPR160,ok,44,22,FOXA1|FOXC1|CCNE1|CDC20|CDH3|KIF2C|BLVRA|EGFR|KRT5|MKI67|CEP55|MELK|ANLN|CXXC5|MYC|PGR|BCL2|ORC6|KRT14|MMP11|UBE2T|MDM2,1169.5582414000019,49
GRB7,ok,33,16,ERBB2|NAT1|CDC6|MAPT|TMEM45B|MELK|CDC20|CCNE1|ANLN|KIF2C|UBE2T|CENPF|PTTG1|MKI67|MYC|MDM2,1236.811232400003,49
KIF2C,ok,23,11,CDC20|UBE2C|CEP55|EXO1|BIRC5|MKI67|NDC80|FOXA1|ESR1|PHGDH|BCL2,1494.2081264000008,49
NDC80,ok,47,23,CEP55|ANLN|PTTG1|CCNB1|NUF2|UBE2C|UBE2T|TYMS|EXO1|MLPH|CCNE1|FOXA1|MKI67|ESR1|RRM2|CXXC5|BCL2|FOXC1|MYBL2|KRT14|FGFR4|MDM2|KRT17,1534.4126208000016,49
KRT14,ok,48,24,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|CXXC5|BIRC5|ACTR3B|MKI67|UBE2T|CEP55|GPR160|KIF2C|CDC6|MYBL2|NUF2|NDC80|TYMS|ERBB2|GRB7|ORC6,1360.5428343999956,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,1264.634528100003,49
KRT5,ok,44,22,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|MLPH|EGFR|ACTR3B|PHGDH|SLC39A6|BCL2|TMEM45B|ANLN|NDC80|EXO1|MKI67|PTTG1|CENPF|RRM2|ORC6,1448.8029509000044,49
MAPT,ok,47,23,ESR1|MLPH|EXO1|MELK|PGR|KIF2C|UBE2C|CXXC5|PTTG1|NDC80|FOXC1|MKI67|GRB7|RRM2|TYMS|CCNB1|BAG1|ERBB2|MDM2|BLVRA|MYBL2|MYC|TMEM45B,881.604714699999,49
MDM2,ok,37,18,SLC39A6|SFRP1|KRT5|RRM2|MLPH|TYMS|GRB7|FOXA1|FOXC1|MIA|NDC80|MMP11|CCNB1|CDC6|UBE2C|MYBL2|UBE2T|NUF2,1843.7870649999968,49
MELK,ok,26,13,CEP55|UBE2C|EXO1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|CCNB1|ESR1,1362.309260599999,49
MIA,ok,42,21,FOXA1|FOXC1|SFRP1|KRT5|ACTR3B|KRT14|CCNE1|CXXC5|EGFR|ANLN|NDC80|TYMS|CEP55|MYC|EXO1|NUF2|TMEM45B|MKI67|MMP11|UBE2T|MYBL2,1417.0348986999961,49
MKI67,ok,49,24,CEP55|KIF2C|EXO1|CENPF|BIRC5|MELK|CCNE1|UBE2T|TYMS|NDC80|FOXA1|GPR160|ACTR3B|RRM2|FOXC1|BCL2|ORC6|GRB7|MIA|TMEM45B|KRT5|KRT17|MYC|ERBB2,1381.0990734000006,49
MLPH,ok,49,24,FOXA1|CXXC5|ANLN|MELK|NDC80|MAPT|CEP55|KIF2C|EXO1|KRT5|EGFR|BIRC5|TYMS|UBE2T|MYC|MKI67|CENPF|TMEM45B|CCNB1|KRT14|BAG1|MYBL2|MMP11|ORC6,997.4257244000037,49
MMP11,ok,47,23,BAG1|SFRP1|MIA|NDC80|ERBB2|CXXC5|NUF2|BCL2|GRB7|CDH3|FOXC1|MDM2|MAPT|MKI67|KIF2C|GPR160|TYMS|MLPH|RRM2|CCNE1|ANLN|EXO1|PTTG1,745.3486391999977,49
MYBL2,ok,21,10,NUF2|UBE2C|CCNB1|CEP55|NDC80|MIA|RRM2|KRT14|EXO1|PTTG1,1434.4863407000012,49
MYC,ok,49,24,TYMS|SFRP1|ACTR3B|TMEM45B|FOXC1|GPR160|RRM2|MIA|ERBB2|MELK|UBE2T|NDC80|FGFR4|NAT1|ORC6|CCNE1|GRB7|MAPT|BCL2|MYBL2|MKI67|CDC6|PHGDH|CENPF,914.9455491000044,49
NAT1,ok,47,23,ESR1|SLC39A6|CCNE1|CDC20|MAPT|PGR|UBE2C|CEP55|MELK|EXO1|GPR160|GRB7|FGFR4|CENPF|UBE2T|CDC6|ERBB2|MYC|SFRP1|ORC6|NUF2|BAG1|TMEM45B,799.6302407000039,49
ORC6,ok,45,22,CDC20|SLC39A6|MKI67|TMEM45B|MYC|KIF2C|RRM2|GPR160|UBE2C|CCNB1|CCNE1|EXO1|FOXC1|BAG1|CEP55|MLPH|PTTG1|KRT5|NUF2|MIA|MYBL2|BCL2,1142.1496038999976,49
PGR,ok,49,24,MAPT|NAT1|CCNE1|KIF2C|UBE2C|EXO1|CDC20|PTTG1|ANLN|CXXC5|MKI67|ERBB2|BLVRA|RRM2|NDC80|UBE2T|GPR160|CCNB1|MIA|ORC6|MYBL2|MDM2|TMEM45B|MYC,881.4050232999944,49
PHGDH,ok,49,24,EXO1|BCL2|FOXA1|KIF2C|MLPH|CXXC5|CEP55|EGFR|MAPT|ACTR3B|MKI67|PTTG1|CENPF|KRT5|SFRP1|BAG1|RRM2|TYMS|CCNB1|MDM2|MMP11|TMEM45B|MYBL2|MYC,775.4243369000033,49
PTTG1,ok,49,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|RRM2|MLPH|NUF2|FOXA1|PHGDH|PGR|ACTR3B|GRB7|CXXC5|MIA|BAG1|MYBL2|ORC6|KRT5|ERBB2,1182.2877345000015,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|PTTG1|UBE2C|CEP55|KIF2C|BCL2|CDC20|NDC80|NUF2|ESR1|MKI67|CENPF|CDC6|TMEM45B|MDM2|FOXA1|MYBL2|KRT5|SLC39A6|BAG1|GPR160|KRT17,1096.6450647999955,49
SFRP1,ok,40,20,KRT5|FOXC1|KRT17|KRT14|MIA|FOXA1|EGFR|ESR1|MYC|CCNE1|TMEM45B|ANLN|MDM2|MELK|MMP11|BAG1|CDC20|CEP55|NUF2|MKI67,925.7063827999955,49
SLC39A6,ok,48,24,ESR1|NAT1|BCL2|CCNE1|CDC20|EGFR|MLPH|FGFR4|GPR160|BAG1|BLVRA|ACTR3B|KRT5|TMEM45B|ORC6|MDM2|ERBB2|CCNB1|CDC6|UBE2T|MYC|NUF2|MYBL2|RRM2,757.1443980999975,49
TMEM45B,ok,48,24,MYC|GRB7|MLPH|SLC39A6|UBE2T|RRM2|ORC6|FOXA1|NUF2|SFRP1|MELK|ANLN|CEP55|ESR1|CDC6|MKI67|CCNE1|CDH3|MDM2|CXXC5|CDC20|MYBL2|PGR|BLVRA,953.6688794000002,49
TYMS,ok,46,23,MELK|PTTG1|UBE2T|NDC80|CEP55|UBE2C|EXO1|RRM2|CCNB1|MLPH|MKI67|NUF2|CENPF|MYC|MIA|EGFR|BCL2|ERBB2|MDM2|MYBL2|SLC39A6|MMP11|GRB7,853.0968709000008,49
UBE2C,ok,45,22,PTTG1|CEP55|KIF2C|CDC20|MELK|BIRC5|EXO1|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|MAPT|CDC6|MYBL2|ORC6|CXXC5|TMEM45B,865.1711484000043,49
UBE2T,ok,38,19,EXO1|PTTG1|CEP55|MELK|ANLN|UBE2C|NDC80|CENPF|TYMS|NUF2|CDC20|RRM2|MKI67|CCNE1|FOXA1|CXXC5|MYC|TMEM45B|GPR160,798.6492231000011,49
