gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.5257506300228021,0.335391001114419,0.5667429133150164,0.7570546781713824,0.517491772044156,1255,353,38,19,FOXA1|FOXC1|MIA|CXXC5|PHGDH|MELK|EXO1|ANLN|KIF2C|BLVRA|KRT5|CEP55|CDH3|MKI67|MYC|SLC39A6|PTTG1|CENPF|TMEM45B,0.5353741681862492,1227.7782157999973,12.114080100000137,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
ANLN,0.3101485794482926,0.23490557933898287,0.7805658387131069,0.8849114107459187,0.9062697914456793,1282,326,45,22,MELK|CEP55|NDC80|UBE2T|KIF2C|MLPH|CENPF|NUF2|BCL2|FOXA1|RRM2|EGFR|CDH3|CXXC5|GPR160|MIA|FOXC1|CDC6|FGFR4|MYBL2|BLVRA|BAG1,0.29833890846841393,1297.926478399997,19.139981400003307,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
BAG1,0.30253000192685786,0.21915444170092208,0.18884115690547354,0.4537075477359628,0.45303145256824934,1292,316,41,20,SLC39A6|PHGDH|BCL2|MLPH|MMP11|CDC20|FOXA1|MDM2|KIF2C|CENPF|PTTG1|CEP55|ORC6|CDC6|MKI67|RRM2|MELK|ANLN|BLVRA|CCNB1,0.30641502352778255,1718.5311355999947,16.971918699993694,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
BCL2,0.698392728766718,0.5279771779361486,0.6293988884032564,0.7975332743337928,0.7977998597129917,1291,317,44,22,ESR1|SLC39A6|EGFR|EXO1|ANLN|PHGDH|FOXA1|MLPH|UBE2C|FGFR4|RRM2|CEP55|PTTG1|UBE2T|CENPF|BAG1|NDC80|MKI67|GPR160|TYMS|MMP11|MYBL2,0.6448370942181452,1026.2465766000023,13.004869700002018,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
BIRC5,0.5287230243852119,0.3764454289226772,0.7612585471441891,0.8730222354954568,0.8864359498715327,1283,325,40,20,KIF2C|UBE2C|CDC20|CEP55|EXO1|PTTG1|MKI67|CCNE1|ANLN|CCNB1|NDC80|FOXA1|MLPH|GPR160|PGR|CDC6|KRT14|MIA|GRB7|ORC6,0.4868944028325153,1120.7025149000037,12.481941300000472,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
BLVRA,0.6596913047231564,0.5037799164241008,0.33326572828866585,0.5826823883988224,0.6144937633395834,1290,318,38,19,GPR160|ACTR3B|MLPH|MIA|SLC39A6|CCNE1|PGR|MYC|ESR1|CDC20|MKI67|MELK|CENPF|TYMS|UBE2C|MAPT|CCNB1|ANLN|FGFR4,0.6128282067268833,1220.3836263999983,12.616716299999098,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
CCNB1,0.36271617613763457,0.27638731377789966,0.6725572239607527,0.8227504098017228,0.8280789167932792,1273,335,47,23,NDC80|PTTG1|UBE2C|BIRC5|CEP55|CENPF|KIF2C|NUF2|MKI67|TYMS|CCNE1|KRT14|MAPT|MYBL2|FGFR4|KRT17|PHGDH|BLVRA|MDM2|BAG1|CXXC5|FOXC1|CDH3,0.35119535630165577,1296.206194499995,21.833996099994692,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
CCNE1,0.5110393139686692,0.3264004852455718,0.7295967885498631,0.8592175049039075,0.8649005808886484,1293,315,48,24,MELK|KIF2C|EXO1|BIRC5|UBE2C|FOXA1|MLPH|PTTG1|NDC80|GPR160|FOXC1|EGFR|UBE2T|CCNB1|NUF2|MIA|KRT5|CDC6|FGFR4|GRB7|ERBB2|MYC|ORC6|KRT14,0.4690233407473784,1182.2290293999977,20.069034599997394,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
CDC20,0.3909145272150788,0.3101279102510919,0.9079392854383381,0.9534181351072226,0.9601091390026644,1285,323,48,24,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|MELK|CENPF|NDC80|UBE2T|MLPH|ESR1|TYMS|BCL2|GPR160|PGR|RRM2|FOXC1|EGFR|ORC6|GRB7|BAG1|MYBL2|ERBB2|SFRP1,0.3641528023031809,1350.5853706999987,23.028566200002388,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
CDC6,0.26262316000888214,0.15157080800763428,0.1679560234095817,0.4692532017034736,0.4830689966678028,1277,331,14,7,EXO1|CEP55|UBE2C|MELK|ERBB2|BIRC5|CDC20,0.18697391813311817,1666.6497436999998,2.433411199999682,ok,49,0,2217048,f5a2f577b75a9009,mar,0.2,2,4179.666863900005,1
