imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.2,EnsembleSoft,0.884630391673511,0.013199602226298703,0.8766543807782575,0.012340520882898411,5,mar
OriginalRFECA,0.2,GB,0.8603540148856673,0.01730101930759201,0.8478281902094483,0.020903144562988998,5,mar
OriginalRFECA,0.2,LogReg,0.8704222414974913,0.013333591314543763,0.8664561579484558,0.011548959588056875,5,mar
OriginalRFECA,0.2,RF,0.8618311065393174,0.013278697884272748,0.8468985657047275,0.015500448103944776,5,mar
OriginalRFECA,0.2,SVC,0.8728851078354157,0.01234321997424212,0.8655616591367554,0.013574361430010007,5,mar
