cohort,mechanism,missing_rate,metric,higher_is_better,wilcoxon_stat,p_value,n_pairs,n_boot,note,p_holm,method_a,method_b,mean_a,mean_b,delta_a_minus_b,delta_ci95_low,delta_ci95_high,rank_biserial_r,p_holm_primary_family
metabric,mar,0.1,f1_macro,True,25.0,0.845703125,10,5000,,1.0,RFECA_SVR(k=20),"KNN(k=5,dist)",0.8779987803856862,0.8778545991857504,0.000144181199936,-0.002290172297468,0.0025586846307046,0.0909090909090908,0.966796875
metabric,mar,0.2,f1_macro,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.8708808668237511,0.8635717320954566,0.0073091347282945,0.0049444892515329,0.0099213303436063,1.0,0.015625
metabric,mar,0.2,f1_macro,True,1.0,0.00390625,10,5000,,0.046875,RFECA_SVR(k=10),SimpleMean,0.8709077508526741,0.8635717320954566,0.0073360187572175,0.0038672690187053,0.0112298081070421,0.9636363636363636,0.0234375
metabric,mar,0.2,f1_macro,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),SimpleMean,0.8710153657068591,0.8635717320954566,0.0074436336114025,0.0045234423125546,0.0112054988562423,1.0,0.015625
metabric,mar,0.2,f1_macro,True,18.0,0.375,10,5000,,1.0,RFECA_SVR(k=5),"KNN(k=5,dist)",0.8708808668237511,0.8721681465435436,-0.0012872797197926,-0.0035696642960964,0.0011662085924804,-0.3454545454545454,1.0
metabric,mar,0.2,f1_macro,True,16.0,0.275390625,10,5000,,1.0,RFECA_SVR(k=10),"KNN(k=5,dist)",0.8709077508526741,0.8721681465435436,-0.0012603956908696,-0.0042743011334196,0.0022867545099221,-0.4181818181818182,1.0
metabric,mar,0.2,f1_macro,True,19.0,0.431640625,10,5000,,1.0,RFECA_SVR(k=20),"KNN(k=5,dist)",0.8710153657068591,0.8721681465435436,-0.0011527808366846,-0.004150699800992,0.0025333953124666,-0.3090909090909091,1.0
metabric,mar,0.3,f1_macro,True,3.0,0.009765625,10,5000,,0.087890625,RFECA_SVR(k=5),SimpleMean,0.8557480643509361,0.8480200851951301,0.0077279791558062,0.0031354258235025,0.0128668820003032,0.8909090909090909,0.01953125
metabric,mar,0.3,f1_macro,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),SimpleMean,0.8576248921493402,0.8480200851951301,0.0096048069542103,0.0052001689099859,0.014528622179787,1.0,0.015625
metabric,mar,0.3,f1_macro,True,3.0,0.009765625,10,5000,,0.087890625,RFECA_SVR(k=20),SimpleMean,0.8585895875390565,0.8480200851951301,0.0105695023439263,0.0048435033684722,0.0171093900691745,0.8909090909090909,0.01953125
