gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
FGFR4,ok,49,24,ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|UBE2C|EXO1|CDH3|MELK|MKI67|MYC|CENPF|ANLN|CDC6|PHGDH|EGFR|BLVRA|MDM2|MMP11|FOXA1|NUF2|MLPH,875.2076707000087,49
FOXA1,ok,42,21,MLPH|FOXC1|CCNE1|ESR1|MIA|GPR160|EGFR|ACTR3B|MELK|ANLN|EXO1|NDC80|CEP55|UBE2C|PTTG1|MKI67|NUF2|CCNB1|KRT14|ERBB2|RRM2,1002.3170497000101,49
FOXC1,ok,47,23,FOXA1|SFRP1|KRT17|GPR160|CCNE1|CDC20|KIF2C|EXO1|MKI67|PGR|CEP55|ANLN|CENPF|NDC80|PTTG1|ERBB2|BAG1|NUF2|ORC6|MDM2|UBE2T|RRM2|CCNB1,855.6836039999907,49
GPR160,ok,40,20,FOXA1|CCNE1|NAT1|CDC20|CDH3|BIRC5|EGFR|ACTR3B|BLVRA|MKI67|EXO1|CEP55|MELK|ANLN|MYC|NDC80|BCL2|ORC6|KRT14|MMP11,937.8861057000031,49
GRB7,ok,35,17,ERBB2|NAT1|CDC6|MAPT|TMEM45B|CDC20|CCNE1|ANLN|KIF2C|CENPF|UBE2T|PTTG1|MKI67|BIRC5|MDM2|MYC|NDC80,874.832413400014,49
KIF2C,ok,23,11,CDC20|UBE2C|CEP55|BIRC5|EXO1|PTTG1|MKI67|NDC80|FOXA1|PHGDH|BCL2,1112.0000926000066,49
NDC80,ok,45,22,ANLN|CCNB1|PTTG1|CEP55|NUF2|UBE2C|TYMS|MLPH|CCNE1|MKI67|RRM2|CXXC5|CDC6|MIA|TMEM45B|MYC|CDH3|MMP11|MYBL2|MDM2|GRB7|BAG1,1124.2095419999969,49
KRT14,ok,22,11,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|EGFR|MLPH|BIRC5|ACTR3B|MKI67,1033.1964666999993,49
KRT17,ok,6,3,KRT5|KRT14|CDH3,920.3491085999995,49
KRT5,ok,42,21,KRT17|KRT14|SFRP1|FOXC1|MIA|CDH3|EGFR|MLPH|ACTR3B|PHGDH|MYC|SLC39A6|BCL2|MDM2|TMEM45B|NDC80|EXO1|CEP55|MKI67|ORC6|UBE2T,1211.3188602999871,49
MAPT,ok,47,23,ESR1|MLPH|FOXA1|PGR|MELK|KIF2C|CXXC5|UBE2C|PTTG1|NDC80|MKI67|UBE2T|GRB7|CENPF|TYMS|NUF2|CCNB1|BAG1|ERBB2|BLVRA|MYBL2|TMEM45B|MYC,722.3099706000066,49
MDM2,ok,36,18,SLC39A6|SFRP1|KRT5|CXXC5|RRM2|TYMS|CDH3|BAG1|MLPH|CCNB1|MMP11|GRB7|FOXC1|ERBB2|MIA|CDC20|UBE2T|MYC,1479.6937619999953,49
MELK,ok,49,24,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|RRM2|ESR1|CCNB1|FOXA1|ACTR3B|CDC6|FOXC1|GPR160|FGFR4|MIA|BLVRA|TMEM45B|MDM2|BAG1|ORC6,1048.6347509000043,49
MIA,ok,48,24,FOXA1|SFRP1|ACTR3B|KRT5|KRT14|CDH3|CXXC5|EGFR|CCNE1|ANLN|NDC80|TYMS|BIRC5|NUF2|CDC20|MMP11|BCL2|MKI67|CENPF|UBE2T|MYBL2|MDM2|BAG1|ORC6,1101.3710991999978,49
MKI67,ok,48,24,CEP55|KIF2C|CDC20|EXO1|CENPF|BIRC5|MELK|CCNB1|NDC80|TYMS|MLPH|GPR160|ACTR3B|FOXC1|RRM2|CDC6|ORC6|CDH3|MIA|MMP11|KRT5|MYBL2|KRT17|MDM2,1154.866609299992,49
MLPH,ok,48,24,FOXA1|CCNE1|CXXC5|ANLN|NDC80|MAPT|CEP55|KIF2C|EGFR|CDH3|GPR160|EXO1|CDC20|TYMS|UBE2T|MKI67|MYC|CENPF|TMEM45B|CCNB1|BAG1|MYBL2|ORC6|MMP11,843.6495104999922,49
MMP11,ok,34,17,BAG1|SFRP1|NUF2|MIA|ACTR3B|CXXC5|NDC80|BCL2|UBE2T|MDM2|GPR160|CENPF|MKI67|TYMS|KIF2C|RRM2|ANLN,607.0945965999999,49
MYBL2,ok,48,24,NUF2|CEP55|KRT14|UBE2C|KIF2C|NDC80|ANLN|MKI67|CDC20|TYMS|KRT5|BCL2|PTTG1|RRM2|MIA|EXO1|CENPF|MDM2|TMEM45B|ORC6|EGFR|ACTR3B|CXXC5|BAG1,1106.6311178000033,49
MYC,ok,49,24,TYMS|MLPH|ACTR3B|TMEM45B|SFRP1|RRM2|MIA|MELK|KRT5|GPR160|UBE2T|ERBB2|NDC80|NAT1|ORC6|EXO1|CCNE1|MAPT|GRB7|MKI67|PHGDH|BCL2|MYBL2|CENPF,752.4932477999973,49
NAT1,ok,45,22,ESR1|SLC39A6|CDC20|KIF2C|MAPT|UBE2C|BIRC5|PGR|MELK|PTTG1|ANLN|GPR160|FGFR4|GRB7|NDC80|CXXC5|UBE2T|ERBB2|ORC6|MYC|NUF2|BAG1,599.662757099999,49
ORC6,ok,33,16,CDC20|MKI67|SLC39A6|TMEM45B|KIF2C|RRM2|GPR160|UBE2C|CCNB1|FOXC1|UBE2T|EXO1|CCNE1|CEP55|MLPH|BCL2,970.5641400000022,49
PGR,ok,49,24,MAPT|NAT1|CCNE1|KIF2C|UBE2C|CDC20|EXO1|PTTG1|ANLN|MKI67|CXXC5|ERBB2|RRM2|NDC80|BLVRA|ACTR3B|CCNB1|GPR160|NUF2|ORC6|MYBL2|MDM2|TMEM45B|MYC,745.4561715000018,49
PHGDH,ok,49,24,EXO1|KIF2C|FOXA1|BCL2|MLPH|CEP55|CXXC5|EGFR|MKI67|ACTR3B|PTTG1|KRT5|CENPF|NDC80|BAG1|RRM2|GPR160|TYMS|MDM2|MMP11|CCNB1|MYBL2|TMEM45B|MYC,655.5893929000013,49
PTTG1,ok,48,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|CCNE1|MLPH|RRM2|NUF2|FOXA1|PGR|GPR160|ACTR3B|CXXC5|GRB7|BAG1|MDM2|MYBL2|ORC6|ERBB2,930.8079735000065,49
RRM2,ok,49,24,TYMS|UBE2T|PTTG1|ANLN|UBE2C|EXO1|CEP55|BCL2|NDC80|ESR1|NUF2|CCNB1|MKI67|ACTR3B|CENPF|ORC6|TMEM45B|FOXA1|MDM2|MYBL2|MIA|BAG1|SLC39A6|BLVRA,889.9591665999906,49
SFRP1,ok,36,18,KRT5|FOXC1|KRT17|KRT14|MIA|FOXA1|EGFR|ESR1|BLVRA|MYC|CCNE1|TMEM45B|MDM2|MMP11|MELK|BAG1|EXO1|CDC20,756.2114053999976,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CCNE1|CDC20|MLPH|EGFR|FGFR4|MELK|UBE2C|PTTG1|BAG1|CENPF|BLVRA|ACTR3B|KRT5|TMEM45B|MDM2|ORC6|CCNB1|UBE2T|MYC|TYMS|RRM2,594.8569428000046,49
TMEM45B,ok,49,24,GRB7|MYC|FGFR4|TYMS|SLC39A6|MLPH|UBE2T|ORC6|ACTR3B|SFRP1|RRM2|NUF2|ANLN|UBE2C|CEP55|CDH3|BAG1|MKI67|CXXC5|PGR|CCNB1|CENPF|MYBL2|CDC20,758.9634014000039,49
TYMS,ok,46,23,MELK|PTTG1|UBE2T|NDC80|UBE2C|ANLN|RRM2|EXO1|KIF2C|CDC20|MKI67|MYC|CCNB1|NUF2|CENPF|MAPT|MIA|PHGDH|BCL2|MDM2|MYBL2|BAG1|SLC39A6,659.0904700999963,49
UBE2C,ok,47,23,PTTG1|CEP55|KIF2C|CDC20|MELK|BIRC5|EXO1|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|BCL2|ESR1|ACTR3B|ORC6|MYBL2|TMEM45B|ERBB2,727.2223209000076,49
UBE2T,ok,43,21,PTTG1|MELK|EXO1|ANLN|UBE2C|NDC80|CENPF|NUF2|RRM2|CDC20|MKI67|CCNE1|MLPH|CDC6|TMEM45B|FOXA1|PGR|CXXC5|KRT14|SLC39A6|KRT5,605.516048400008,49
