imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.3,EnsembleSoft,LumA,f1,0.913535431473937,0.01650476809461051,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumA,precision,0.9039167591440179,0.02439035627460525,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumA,recall,0.9257142857142858,0.05091008480344418,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumB,f1,0.8666577416419841,0.015125830906839988,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumB,precision,0.8628495537458416,0.04907853435551294,5,mar
OriginalRFECA,0.3,EnsembleSoft,LumB,recall,0.8736842105263157,0.03795317132067357,5,mar
OriginalRFECA,0.3,EnsembleSoft,Her2,f1,0.7961294980420011,0.043597681454791114,5,mar
OriginalRFECA,0.3,EnsembleSoft,Her2,precision,0.8186709962963032,0.057270635393170864,5,mar
OriginalRFECA,0.3,EnsembleSoft,Her2,recall,0.7807070707070707,0.07733080276196953,5,mar
OriginalRFECA,0.3,EnsembleSoft,Basal,f1,0.9269811158429044,0.03952752696490421,5,mar
OriginalRFECA,0.3,EnsembleSoft,Basal,precision,0.9684432234432234,0.022741028918570855,5,mar
OriginalRFECA,0.3,EnsembleSoft,Basal,recall,0.8901277584204413,0.05948824749987598,5,mar
OriginalRFECA,0.3,SVC,LumA,f1,0.9099104986277199,0.015292154367449998,5,mar
OriginalRFECA,0.3,SVC,LumA,precision,0.898090401060697,0.03525058564646589,5,mar
OriginalRFECA,0.3,SVC,LumA,recall,0.9242857142857142,0.04121868013215286,5,mar
OriginalRFECA,0.3,SVC,LumB,f1,0.8558971242442375,0.019560927733835044,5,mar
OriginalRFECA,0.3,SVC,LumB,precision,0.8522333220960139,0.04605266913587524,5,mar
OriginalRFECA,0.3,SVC,LumB,recall,0.8631578947368421,0.05048243708750231,5,mar
OriginalRFECA,0.3,SVC,Her2,f1,0.796525904759442,0.05262048416091627,5,mar
OriginalRFECA,0.3,SVC,Her2,precision,0.8255089096949563,0.05542143643050832,5,mar
OriginalRFECA,0.3,SVC,Her2,recall,0.7719191919191919,0.06785894370825324,5,mar
OriginalRFECA,0.3,SVC,Basal,f1,0.9347843796839781,0.03635929912146064,5,mar
OriginalRFECA,0.3,SVC,Basal,precision,0.9740108401084011,0.026476978638769466,5,mar
OriginalRFECA,0.3,SVC,Basal,recall,0.8996515679442509,0.05406999931102226,5,mar
OriginalRFECA,0.3,LogReg,LumA,f1,0.9116917510461352,0.018376776696018202,5,mar
OriginalRFECA,0.3,LogReg,LumA,precision,0.906043659000011,0.012312273209760112,5,mar
OriginalRFECA,0.3,LogReg,LumA,recall,0.9185714285714285,0.042438430792894145,5,mar
OriginalRFECA,0.3,LogReg,LumB,f1,0.8568100686498855,0.02432881520676829,5,mar
OriginalRFECA,0.3,LogReg,LumB,precision,0.860461265523359,0.04443181545585342,5,mar
OriginalRFECA,0.3,LogReg,LumB,recall,0.8547368421052631,0.029209340895813934,5,mar
OriginalRFECA,0.3,LogReg,Her2,f1,0.7602026311442696,0.03265011889471619,5,mar
OriginalRFECA,0.3,LogReg,Her2,precision,0.7636475986020058,0.03723384892456814,5,mar
OriginalRFECA,0.3,LogReg,Her2,recall,0.7585858585858586,0.048326762480427055,5,mar
OriginalRFECA,0.3,LogReg,Basal,f1,0.9061421561533638,0.04199577372466051,5,mar
OriginalRFECA,0.3,LogReg,Basal,precision,0.9245491928418759,0.07026457266768846,5,mar
OriginalRFECA,0.3,LogReg,Basal,recall,0.8898954703832752,0.02165704474852321,5,mar
OriginalRFECA,0.3,RF,LumA,f1,0.9025870117658247,0.017161345573179533,5,mar
OriginalRFECA,0.3,RF,LumA,precision,0.885199450138755,0.028129788268831498,5,mar
OriginalRFECA,0.3,RF,LumA,recall,0.9228571428571428,0.04721855394582406,5,mar
OriginalRFECA,0.3,RF,LumB,f1,0.8491023584791101,0.024458475304191356,5,mar
OriginalRFECA,0.3,RF,LumB,precision,0.8398421577175018,0.054588060198977426,5,mar
OriginalRFECA,0.3,RF,LumB,recall,0.8610526315789475,0.027246692853778492,5,mar
