imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.3,EnsembleSoft,0.8758259467502066,0.0175550698557537,0.8675583313420285,0.015830144503418856,5,mar
OriginalRFECA,0.3,GB,0.8531288084897319,0.024696357552332668,0.8428990112013219,0.02554087527714493,5,mar
OriginalRFECA,0.3,LogReg,0.8587116517484136,0.018978955584495708,0.8554473999114564,0.016881480414427486,5,mar
OriginalRFECA,0.3,RF,0.8558798679387742,0.02130915281669553,0.8418858306149705,0.022118089695153848,5,mar
OriginalRFECA,0.3,SVC,0.8742794768288442,0.0214379703301659,0.8647535922214997,0.022315769208181558,5,mar
