dataset,mechanism,missing_rate,method,metric,n_replications,mean,std,median,iqr,ci95_low,ci95_high
CPTAC 2C,MAR,0.0,RFECA-k20,precision_macro,10,0.9549725274725274,0.0,0.9549725274725274,0.0,0.9549725274725274,0.9549725274725274
CPTAC 2C,MAR,0.0,MissForest,precision_macro,10,0.9549725274725274,0.0,0.9549725274725274,0.0,0.9549725274725274,0.9549725274725274
CPTAC 2C,MAR,0.05,Mean,precision_macro,10,0.9602557442557444,0.015926993644922324,0.9582738095238096,0.021389860139859995,0.9488622593604984,0.9716492291509905
CPTAC 2C,MAR,0.05,KNN,precision_macro,10,0.9705622710622709,0.009011411098578356,0.9699084249084249,0.01097756410256423,0.9641158959003622,0.9770086462241796
CPTAC 2C,MAR,0.05,RFECA-k5,precision_macro,10,0.9589532967032968,0.005671332244157858,0.960260989010989,0.004006410256410131,0.9548962700163843,0.9630103233902092
CPTAC 2C,MAR,0.05,RFECA-k10,precision_macro,10,0.9642032967032966,0.006196802235963308,0.9634981684981685,0.00854166666666678,0.9597703714288658,0.9686362219777275
CPTAC 2C,MAR,0.05,RFECA-k20,precision_macro,10,0.9622032967032966,0.010037769276032537,0.960260989010989,0.011826923076923124,0.9550227091311466,0.9693838842754466
CPTAC 2C,MAR,0.05,MissForest,precision_macro,10,0.9653699633699635,0.007284212792640992,0.962664835164835,0.014166666666666772,0.960159151444188,0.970580775295739
CPTAC 2C,MAR,0.1,Mean,precision_macro,10,0.9554859307359307,0.02206234686539632,0.9586904761904762,0.018200757575757565,0.9397034785438492,0.9712683829280122
CPTAC 2C,MAR,0.1,KNN,precision_macro,10,0.9652188644688644,0.012517901870356335,0.9649084249084249,0.015265567765567756,0.9562640969176419,0.9741736320200869
CPTAC 2C,MAR,0.1,RFECA-k5,precision_macro,10,0.9578122710622712,0.01617350728842138,0.9607738095238094,0.014423076923076872,0.9462424409297321,0.9693821011948103
CPTAC 2C,MAR,0.1,RFECA-k10,precision_macro,10,0.9629020146520146,0.011488299081199624,0.9647481684981685,0.015384615384615441,0.954683780566422,0.9711202487376073
CPTAC 2C,MAR,0.1,RFECA-k20,precision_macro,10,0.9557166999667001,0.013560689968305305,0.956607142857143,0.017147435897435725,0.9460159667481457,0.9654174331852544
CPTAC 2C,MAR,0.1,MissForest,precision_macro,10,0.9590686813186812,0.013464368512717942,0.959010989010989,0.01985576923076926,0.9494368523185744,0.9687005103187879
CPTAC 2C,MAR,0.2,Mean,precision_macro,10,0.9524529637029635,0.012185134997014643,0.9498901098901098,0.013253205128204937,0.9437362432326643,0.9611696841732628
CPTAC 2C,MAR,0.2,KNN,precision_macro,10,0.9636611721611722,0.01940786664309046,0.966510989010989,0.01764423076923083,0.9497776207278797,0.9775447235944646
CPTAC 2C,MAR,0.2,RFECA-k5,precision_macro,10,0.9501043956043956,0.013739233297247777,0.9485943223443224,0.019583333333333397,0.9402759401824673,0.959932851026324
CPTAC 2C,MAR,0.2,RFECA-k10,precision_macro,10,0.9557032967032966,0.012495888545184661,0.9556776556776558,0.015370879120879088,0.946764276536259,0.9646423168703341
CPTAC 2C,MAR,0.2,RFECA-k20,precision_macro,10,0.9374331501831502,0.027908250337476945,0.9418315018315019,0.02716804029304032,0.917468790570678,0.9573975097956224
CPTAC 2C,MAR,0.2,MissForest,precision_macro,10,0.9607994505494505,0.007558514160456971,0.9598443223443223,0.009166666666666545,0.9553924152458906,0.9662064858530104
CPTAC 2C,MAR,0.3,Mean,precision_macro,10,0.9403784548784546,0.016310845819807882,0.9366833166833166,0.023173285048285086,0.9287103786790323,0.952046531077877
CPTAC 2C,MAR,0.3,KNN,precision_macro,10,0.9367450882450882,0.026343825768179816,0.9380340492840492,0.026279761904762,0.9178998505521327,0.9555903259380436
CPTAC 2C,MAR,0.3,RFECA-k5,precision_macro,10,0.9424905094905096,0.01603360967988334,0.937857142857143,0.024755036630036642,0.931020756078367,0.9539602629026522
CPTAC 2C,MAR,0.3,RFECA-k10,precision_macro,10,0.926131202131202,0.020037611078555805,0.9250120712620713,0.024473443223443248,0.9117971586670028,0.9404652455954012
CPTAC 2C,MAR,0.3,RFECA-k20,precision_macro,10,0.921609806859807,0.022041113734554207,0.9233087745587746,0.022843614718614846,0.9058425439345088,0.9373770697851052
CPTAC 2C,MAR,0.3,MissForest,precision_macro,10,0.9390467032967033,0.020551088483972937,0.9399267399267399,0.02896291208791224,0.924345340224479,0.9537480663689275
CPTAC 2C,MAR,0.0,Mean,recall_macro,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MAR,0.0,KNN,recall_macro,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MAR,0.0,RFECA-k5,recall_macro,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MAR,0.0,RFECA-k10,recall_macro,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MAR,0.0,RFECA-k20,recall_macro,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MAR,0.0,MissForest,recall_macro,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MAR,0.05,Mean,recall_macro,10,0.9137121212121212,0.017254886231658027,0.9145833333333333,0.020075757575757525,0.9013687191845665,0.9260555232396759
CPTAC 2C,MAR,0.05,KNN,recall_macro,10,0.9245833333333333,0.014493772609105095,0.9229166666666666,0.013541666666666674,0.9142151130038415,0.9349515536628251
CPTAC 2C,MAR,0.05,RFECA-k5,recall_macro,10,0.9099999999999999,0.012297746456210406,0.9083333333333333,0.008333333333333415,0.9012027221446736,0.9187972778553263
CPTAC 2C,MAR,0.05,RFECA-k10,recall_macro,10,0.9179166666666665,0.009011737887504624,0.9166666666666666,0.014583333333333393,0.9114700577340425,0.9243632755992904
CPTAC 2C,MAR,0.05,RFECA-k20,recall_macro,10,0.9141666666666668,0.014460461205356007,0.9166666666666666,0.019791666666666874,0.9038222758798945,0.9245110574534391
CPTAC 2C,MAR,0.05,MissForest,recall_macro,10,0.9199999999999999,0.01413667849999944,0.9208333333333332,0.01666666666666683,0.9098872294075383,0.9301127705924616
CPTAC 2C,MAR,0.1,Mean,recall_macro,10,0.9003030303030302,0.023031632072231027,0.8958333333333333,0.02821969696969695,0.8838271932443842,0.9167788673616761
CPTAC 2C,MAR,0.1,KNN,recall_macro,10,0.9112121212121211,0.019848709742473825,0.9081439393939393,0.02604166666666663,0.8970132096232353,0.925411032801007
CPTAC 2C,MAR,0.1,RFECA-k5,recall_macro,10,0.9091287878787879,0.029079601346440657,0.9124999999999999,0.04554924242424252,0.8883264942327378,0.929931081524838
CPTAC 2C,MAR,0.1,RFECA-k10,recall_macro,10,0.9057954545454546,0.02110214546703501,0.9041666666666666,0.023958333333333304,0.8906998890548136,0.9208910200360957
CPTAC 2C,MAR,0.1,RFECA-k20,recall_macro,10,0.9124621212121212,0.020144686635763204,0.9145833333333332,0.02926136363636367,0.898051480508613,0.9268727619156294
CPTAC 2C,MAR,0.1,MissForest,recall_macro,10,0.9202651515151514,0.016171723875228153,0.9206439393939394,0.029166666666666785,0.9086965971595563,0.9318337058707465
CPTAC 2C,MAR,0.2,Mean,recall_macro,10,0.884962121212121,0.025641604890033674,0.8895833333333332,0.027083333333333237,0.8666192220738643,0.9033050203503777
CPTAC 2C,MAR,0.2,KNN,recall_macro,10,0.9208333333333332,0.019739820004933222,0.9270833333333333,0.028125000000000067,0.9067123167701863,0.9349543498964801
CPTAC 2C,MAR,0.2,RFECA-k5,recall_macro,10,0.8920833333333332,0.0254170461416724,0.8895833333333332,0.04375000000000007,0.8739010738465128,0.9102655928201536
CPTAC 2C,MAR,0.2,RFECA-k10,recall_macro,10,0.8966666666666667,0.01902321518695993,0.89375,0.027083333333333348,0.8830582783089089,0.9102750550244245
CPTAC 2C,MAR,0.2,RFECA-k20,recall_macro,10,0.8812121212121211,0.021363546815486786,0.8812499999999999,0.018750000000000044,0.865929560461635,0.8964946819626072
CPTAC 2C,MAR,0.2,MissForest,recall_macro,10,0.9208333333333334,0.011453071182271287,0.9229166666666666,0.008333333333333415,0.912640299768522,0.9290263668981448
CPTAC 2C,MAR,0.3,Mean,recall_macro,10,0.8540909090909091,0.025244822057406715,0.8539772727272728,0.0179924242424242,0.8360318512921426,0.8721499668896756
CPTAC 2C,MAR,0.3,KNN,recall_macro,10,0.8766287878787878,0.03473303321136271,0.8833333333333333,0.04507575757575755,0.851782272705731,0.9014753030518446
CPTAC 2C,MAR,0.3,RFECA-k5,recall_macro,10,0.8782954545454544,0.022610565950068343,0.8833333333333333,0.028125000000000067,0.8621208300451679,0.8944700790457409
CPTAC 2C,MAR,0.3,RFECA-k10,recall_macro,10,0.874090909090909,0.02217065297370099,0.874810606060606,0.03125,0.858230979376293,0.8899508388055251
CPTAC 2C,MAR,0.3,RFECA-k20,recall_macro,10,0.8657575757575756,0.0230699474923164,0.8645833333333333,0.031155303030303116,0.8492543294985665,0.8822608220165847
CPTAC 2C,MAR,0.3,MissForest,recall_macro,10,0.889090909090909,0.023962504294843617,0.8833333333333334,0.03494318181818179,0.8719491661592409,0.9062326520225772
CPTAC 2C,MAR,0.05,Mean,rmse,10,3.0330386728537237,0.15163600716683914,3.01358487927278,0.16978475604802323,2.924564807933108,3.1415125377743394
CPTAC 2C,MAR,0.05,KNN,rmse,10,2.1041907285185983,0.1581092733800391,2.0443139607926413,0.1624061333419835,1.9910861679081835,2.217295289129013
CPTAC 2C,MAR,0.05,RFECA-k5,rmse,10,2.100681616263148,0.20603345295492942,2.0343574903282144,0.364464191510963,1.953294162830857,2.248069069695439
CPTAC 2C,MAR,0.05,RFECA-k10,rmse,10,2.2021118067837158,0.1595674062698477,2.1702982465014626,0.17398689987887161,2.0879641607407535,2.316259452826678
CPTAC 2C,MAR,0.05,RFECA-k20,rmse,10,2.4614301454742744,0.17986689568750405,2.3990811287242035,0.2450183127911627,2.3327611194887132,2.5900991714598356
CPTAC 2C,MAR,0.05,MissForest,rmse,10,1.9185008004476796,0.15092463920028545,1.896877517852701,0.11177849744341017,1.8105358175146244,2.0264657833807345
CPTAC 2C,MAR,0.1,Mean,rmse,10,2.9893512602003467,0.06202641395770129,2.9975029862189535,0.08147186901677728,2.9449802366231097,3.0337222837775837
CPTAC 2C,MAR,0.1,KNN,rmse,10,2.1978076836959892,0.07622315149927895,2.1994766631902714,0.09713959621557722,2.1432809258761316,2.252334441515847
CPTAC 2C,MAR,0.1,RFECA-k5,rmse,10,2.299340362759831,0.14090461464599094,2.3328756618859403,0.15852565334583835,2.198543273589686,2.400137451929976
CPTAC 2C,MAR,0.1,RFECA-k10,rmse,10,2.4673704994704417,0.16335046469347184,2.5201089748123957,0.202875418278623,2.3505166164584494,2.584224382482434
CPTAC 2C,MAR,0.1,RFECA-k20,rmse,10,2.7391707486616017,0.14865632983729976,2.771303505092078,0.17194418627085195,2.6328284164962366,2.845513080826967
CPTAC 2C,MAR,0.1,MissForest,rmse,10,2.018421128757418,0.10486442560766449,2.0270322678449735,0.07975377204690481,1.9434056377083282,2.093436619806508
CPTAC 2C,MAR,0.2,Mean,rmse,10,2.944471595191907,0.07858297274248688,2.9496807671975254,0.05976962251223039,2.8882567229488645,3.0006864674349494
CPTAC 2C,MAR,0.2,KNN,rmse,10,2.202264428425988,0.09802856755244932,2.193575130882466,0.0971230568021193,2.1321390156449316,2.2723898412070445
CPTAC 2C,MAR,0.2,RFECA-k5,rmse,10,2.4281262483168207,0.10453853652039699,2.4405868986802197,0.09225742425112182,2.3533438842768883,2.502908612356753
CPTAC 2C,MAR,0.2,RFECA-k10,rmse,10,2.532989989419828,0.1030041737781782,2.5296719183864314,0.1501554539737282,2.459305242363806,2.60667473647585
CPTAC 2C,MAR,0.2,RFECA-k20,rmse,10,2.875325803708043,0.0770561286686849,2.868747682109289,0.11515584494537867,2.820203169917535,2.930448437498551
CPTAC 2C,MAR,0.2,MissForest,rmse,10,2.1148904888293627,0.1241076079389872,2.167104203972071,0.14961957613075683,2.0261092544067085,2.203671723252017
CPTAC 2C,MAR,0.3,Mean,rmse,10,2.93204585025975,0.04403096512851988,2.9274913630667396,0.0710754414428365,2.90054799527851,2.9635437052409905
CPTAC 2C,MAR,0.3,KNN,rmse,10,2.284470673693334,0.07800864339316563,2.314581202773005,0.11145566954731656,2.22866665191663,2.3402746954700375
CPTAC 2C,MAR,0.3,RFECA-k5,rmse,10,2.5556382894695586,0.09519399347125826,2.5433399460613884,0.06743869349648213,2.4875406088329677,2.6237359701061496
CPTAC 2C,MAR,0.3,RFECA-k10,rmse,10,2.8020246525021455,0.14230674457097556,2.7671290609088675,0.1645625055097999,2.7002245400070946,2.9038247649971964
CPTAC 2C,MAR,0.3,RFECA-k20,rmse,10,3.0672129711786233,0.10306922961512736,3.037778168211391,0.13675406506876797,2.993481685980366,3.140944256376881
CPTAC 2C,MAR,0.3,MissForest,rmse,10,2.152384195473986,0.07525615936655371,2.1480511889554474,0.10315121759074719,2.0985491821542928,2.206219208793679
CPTAC 2C,MCAR,0.0,Mean,bal_acc,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MCAR,0.0,KNN,bal_acc,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MCAR,0.0,RFECA-k5,bal_acc,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MCAR,0.0,RFECA-k10,bal_acc,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MCAR,0.0,RFECA-k20,bal_acc,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MCAR,0.0,MissForest,bal_acc,10,0.8916666666666664,2.340555645717801e-16,0.8916666666666666,0.0,0.8916666666666662,0.8916666666666666
CPTAC 2C,MCAR,0.05,Mean,bal_acc,10,0.9166287878787879,0.013042935404381194,0.91875,0.011458333333333348,0.9072984339631345,0.9259591417944413
CPTAC 2C,MCAR,0.05,KNN,bal_acc,10,0.9200000000000002,0.013721210039142732,0.9208333333333334,0.022916666666666474,0.9101844376402254,0.9298155623597749
CPTAC 2C,MCAR,0.05,RFECA-k5,bal_acc,10,0.9145833333333334,0.01335790559838286,0.9125,0.016666666666666607,0.905027663314226,0.9241390033524408
CPTAC 2C,MCAR,0.05,RFECA-k10,bal_acc,10,0.9099621212121214,0.009885726658788847,0.9083333333333334,0.0031249999999999334,0.9028902983762185,0.9170339440480243
CPTAC 2C,MCAR,0.05,RFECA-k20,bal_acc,10,0.9104166666666668,0.019666392025703194,0.9083333333333334,0.022916666666666696,0.8963481773155536,0.9244851560177799
CPTAC 2C,MCAR,0.05,MissForest,bal_acc,10,0.9158333333333335,0.016053536974222096,0.9208333333333334,0.022916666666666696,0.9043493247935683,0.9273173418730987
CPTAC 2C,MCAR,0.1,Mean,bal_acc,10,0.9053787878787878,0.01596690632981629,0.9018939393939394,0.015624999999999889,0.8939567511687669,0.9168008245888086
CPTAC 2C,MCAR,0.1,KNN,bal_acc,10,0.9157954545454545,0.010571507568371517,0.9166666666666666,0.010700757575757613,0.9082330535998988,0.9233578554910102
CPTAC 2C,MCAR,0.1,RFECA-k5,bal_acc,10,0.9120454545454546,0.01310798238182493,0.9125000000000001,0.014867424242424265,0.9026685688252744,0.9214223402656349
CPTAC 2C,MCAR,0.1,RFECA-k10,bal_acc,10,0.9020075757575757,0.01748639369313722,0.90625,0.019791666666666763,0.8894985632686682,0.9145165882464833
CPTAC 2C,MCAR,0.1,RFECA-k20,bal_acc,10,0.9124242424242425,0.012368324934589295,0.9125000000000001,0.01543560606060601,0.9035764757669948,0.9212720090814901
CPTAC 2C,MCAR,0.1,MissForest,bal_acc,10,0.9107575757575758,0.01718953324135973,0.9083333333333334,0.011837121212121215,0.8984609244429568,0.9230542270721948
CPTAC 2C,MCAR,0.2,Mean,bal_acc,10,0.8798863636363636,0.019440713599837085,0.8770833333333333,0.02821969696969706,0.8659793149057223,0.8937934123670049
CPTAC 2C,MCAR,0.2,KNN,bal_acc,10,0.9040530303030303,0.02523803245734757,0.9104166666666667,0.029829545454545303,0.885998829491555,0.9221072311145057
CPTAC 2C,MCAR,0.2,RFECA-k5,bal_acc,10,0.8936742424242425,0.021368657921669525,0.8871212121212122,0.03541666666666665,0.8783880254086515,0.9089604594398336
CPTAC 2C,MCAR,0.2,RFECA-k10,bal_acc,10,0.8816287878787878,0.013760019677172462,0.8852272727272728,0.012499999999999956,0.8717854627764303,0.8914721129811454
CPTAC 2C,MCAR,0.2,RFECA-k20,bal_acc,10,0.8853030303030304,0.023333524639558567,0.8916666666666666,0.025284090909090895,0.8686112323114855,0.9019948282945752
CPTAC 2C,MCAR,0.2,MissForest,bal_acc,10,0.9048863636363637,0.023663010803740264,0.9102272727272728,0.02954545454545454,0.8879588654418497,0.9218138618308777
CPTAC 2C,MCAR,0.3,Mean,bal_acc,10,0.8791287878787879,0.03216623111812224,0.8708333333333333,0.03967803030303041,0.8561184523093907,0.9021391234481851
CPTAC 2C,MCAR,0.3,KNN,bal_acc,10,0.9011363636363636,0.020935242027234947,0.8975378787878788,0.03446969696969704,0.8861601936740138,0.9161125335987135
CPTAC 2C,MCAR,0.3,RFECA-k5,bal_acc,10,0.8936363636363636,0.024763445681409497,0.9062499999999999,0.02556818181818188,0.8759216617525378,0.9113510655201893
CPTAC 2C,MCAR,0.3,RFECA-k10,bal_acc,10,0.889090909090909,0.022293703903830286,0.8831439393939395,0.029166666666666785,0.8731429540436388,0.9050388641381792
CPTAC 2C,MCAR,0.3,RFECA-k20,bal_acc,10,0.8702272727272728,0.03186234309109054,0.862310606060606,0.05179924242424261,0.8474343255566545,0.8930202198978912
CPTAC 2C,MCAR,0.3,MissForest,bal_acc,10,0.9090151515151517,0.016269565305473202,0.906060606060606,0.011837121212121215,0.8973766056167407,0.9206536974135626
CPTAC 2C,MCAR,0.05,Mean,corr_frobenius_rel,10,0.13278875596410455,0.009804954878587978,0.13144851956861447,0.010610295177108153,0.1257747137789759,0.13980279814923322
CPTAC 2C,MCAR,0.05,KNN,corr_frobenius_rel,10,0.09150379928599914,0.005356104930534804,0.09021214579885523,0.0043762139903506525,0.08767227263483754,0.09533532593716074
CPTAC 2C,MCAR,0.05,RFECA-k5,corr_frobenius_rel,10,0.09426278600505737,0.004283981833109395,0.09391857866071843,0.005931721762318085,0.0911982100156897,0.09732736199442504
CPTAC 2C,MCAR,0.05,RFECA-k10,corr_frobenius_rel,10,0.09922074300608959,0.009547673348997646,0.10038317285448486,0.013636981232109158,0.09239074893993206,0.10605073707224712
CPTAC 2C,MCAR,0.05,RFECA-k20,corr_frobenius_rel,10,0.11407403943422656,0.005769981382202951,0.11337049586080844,0.008417284762470514,0.10994644340514552,0.1182016354633076
CPTAC 2C,MCAR,0.05,MissForest,corr_frobenius_rel,10,0.0823853577614032,0.006291284010546194,0.08068975705338255,0.00656426409949451,0.07788484429703615,0.08688587122577024
CPTAC 2C,MCAR,0.1,Mean,corr_frobenius_rel,10,0.20029955658760196,0.0067500931080391405,0.19971339490721507,0.007417862401733283,0.19547083086682118,0.20512828230838273
CPTAC 2C,MCAR,0.1,KNN,corr_frobenius_rel,10,0.13277965953899323,0.004844530216782858,0.1324717592243682,0.005943915427263219,0.12931409139223404,0.13624522768575242
CPTAC 2C,MCAR,0.1,RFECA-k5,corr_frobenius_rel,10,0.139417266451504,0.0056582128371067296,0.1388815344720158,0.006199342660805268,0.13536962482302783,0.1434649080799802
CPTAC 2C,MCAR,0.1,RFECA-k10,corr_frobenius_rel,10,0.14974547629612064,0.008420047750937947,0.15221467799987398,0.013306195073070931,0.14372213698888442,0.15576881560335687
CPTAC 2C,MCAR,0.1,RFECA-k20,corr_frobenius_rel,10,0.16704576692937434,0.007446582844147425,0.16635757502366172,0.011727254526920666,0.16171880246593082,0.17237273139281786
CPTAC 2C,MCAR,0.1,MissForest,corr_frobenius_rel,10,0.1185727718209183,0.006538035591343873,0.12003702581705308,0.007832253195167158,0.11389574290916846,0.12324980073266814
CPTAC 2C,MCAR,0.2,Mean,corr_frobenius_rel,10,0.30994473807538186,0.010851559081719819,0.3114580263411795,0.017139885638490282,0.3021820003457249,0.31770747580503883
CPTAC 2C,MCAR,0.2,KNN,corr_frobenius_rel,10,0.1970017782169758,0.006818769875653162,0.19811917230324821,0.00832210620239962,0.19212392409620258,0.201879632337749
CPTAC 2C,MCAR,0.2,RFECA-k5,corr_frobenius_rel,10,0.21524653114732964,0.009266479740039359,0.2123667055362527,0.008507609650865972,0.20861769087125523,0.22187537142340405
CPTAC 2C,MCAR,0.2,RFECA-k10,corr_frobenius_rel,10,0.23519514321434154,0.010630591408052998,0.23514988769109796,0.0077406878862717465,0.22759047623603842,0.24279981019264466
CPTAC 2C,MCAR,0.2,RFECA-k20,corr_frobenius_rel,10,0.2604839240106853,0.012589576477610633,0.2587186289907213,0.017288617836501263,0.2514778835341807,0.2694899644871899
CPTAC 2C,MCAR,0.2,MissForest,corr_frobenius_rel,10,0.178117101442693,0.009163712689189118,0.17652469931697556,0.012837836222826582,0.17156177628615055,0.18467242659923544
CPTAC 2C,MCAR,0.3,Mean,corr_frobenius_rel,10,0.4155252423864349,0.011393424732381696,0.4141269236338961,0.011592711952043977,0.4073748773214687,0.4236756074514011
CPTAC 2C,MCAR,0.3,KNN,corr_frobenius_rel,10,0.2551730036559109,0.010873165986087785,0.25466673415941654,0.008431872701942011,0.24739480927799767,0.2629511980338241
CPTAC 2C,MCAR,0.3,RFECA-k5,corr_frobenius_rel,10,0.29032648250853665,0.015176946481844839,0.2876241301785245,0.018942559581216212,0.27946954903120175,0.30118341598587156
CPTAC 2C,MCAR,0.3,RFECA-k10,corr_frobenius_rel,10,0.32541362100646853,0.017484381402087596,0.31882129165844775,0.022723087301801226,0.31290604802386013,0.33792119398907694
CPTAC 2C,MCAR,0.3,RFECA-k20,corr_frobenius_rel,10,0.35862430405080675,0.014785132959018189,0.35257599615264623,0.021909119086133355,0.3480476570828786,0.3692009510187349
CPTAC 2C,MCAR,0.3,MissForest,corr_frobenius_rel,10,0.22562455988466895,0.009755158348836673,0.22283721820347707,0.01563374141456958,0.21864613999099125,0.23260297977834665
CPTAC 2C,MCAR,0.05,Mean,corr_mae_offdiag,10,0.04345097824793019,0.0028250051101972517,0.04336386151349181,0.003311652938131654,0.04143009133294817,0.04547186516291221
CPTAC 2C,MCAR,0.05,KNN,corr_mae_offdiag,10,0.02796106440104299,0.001957636470209415,0.027629266680689508,0.001674024598970151,0.026560655632698653,0.02936147316938733
CPTAC 2C,MCAR,0.05,RFECA-k5,corr_mae_offdiag,10,0.028079942410982196,0.0013338078538067902,0.02848839095977018,0.002146367617603756,0.0271257937515236,0.029034091070440794
CPTAC 2C,MCAR,0.05,RFECA-k10,corr_mae_offdiag,10,0.029581981684043974,0.0025605251233675624,0.029703700164250196,0.0033596457252010672,0.027750292354131602,0.03141367101395635
CPTAC 2C,MCAR,0.05,RFECA-k20,corr_mae_offdiag,10,0.03388539083883443,0.0014187142117987916,0.03348227671562467,0.0025803454785287908,0.03287050382982543,0.03490027784784342
CPTAC 2C,MCAR,0.05,MissForest,corr_mae_offdiag,10,0.024578295987847814,0.0018702814161664356,0.02411298122408695,0.0025115533142580464,0.02324037726068456,0.025916214715011068
CPTAC 2C,MCAR,0.1,Mean,corr_mae_offdiag,10,0.07225279378478419,0.002554455391755457,0.07232245669129675,0.0030867119482414773,0.07042544647929792,0.07408014109027046
CPTAC 2C,MCAR,0.1,KNN,corr_mae_offdiag,10,0.04540122435357043,0.0016778666392283008,0.045274829881079906,0.001833101227179057,0.04420095086590067,0.04660149784124018
CPTAC 2C,MCAR,0.1,RFECA-k5,corr_mae_offdiag,10,0.04646486926991074,0.0016332504472317646,0.04662899284408013,0.0019336250690478105,0.04529651228330382,0.047633226256517655
CPTAC 2C,MCAR,0.1,RFECA-k10,corr_mae_offdiag,10,0.04950729379614159,0.002366500974966005,0.05051574039762698,0.0024886794166800383,0.04781440098071335,0.05120018661156983
CPTAC 2C,MCAR,0.1,RFECA-k20,corr_mae_offdiag,10,0.055511110458341874,0.0020388042440046537,0.05530240970771125,0.0025940708682540073,0.054052637762470844,0.056969583154212904
CPTAC 2C,MCAR,0.1,MissForest,corr_mae_offdiag,10,0.0397773872037016,0.0020052581117783177,0.040624936523313726,0.0024643790178315098,0.038342911965187285,0.04121186244221592
CPTAC 2C,MCAR,0.2,Mean,corr_mae_offdiag,10,0.1186135147863319,0.004099049203990903,0.11808708538371557,0.00696977928036778,0.11568123163034345,0.12154579794232036
CPTAC 2C,MCAR,0.2,KNN,corr_mae_offdiag,10,0.0714838949972059,0.002318964162245138,0.07155884878229633,0.003052846569756587,0.06982500796904535,0.07314278202536643
CPTAC 2C,MCAR,0.2,RFECA-k5,corr_mae_offdiag,10,0.07539228075590317,0.00239985747635344,0.07540955307141875,0.00210591755175564,0.0736755261368484,0.07710903537495793
CPTAC 2C,MCAR,0.2,RFECA-k10,corr_mae_offdiag,10,0.08218056155828686,0.003414965554899753,0.08212710961526792,0.0015791363418858062,0.07973764236493738,0.08462348075163634
CPTAC 2C,MCAR,0.2,RFECA-k20,corr_mae_offdiag,10,0.09254817234993887,0.004241070206492997,0.09141659474518359,0.004346800594736466,0.08951429348901767,0.09558205121086007
CPTAC 2C,MCAR,0.2,MissForest,corr_mae_offdiag,10,0.06325953272777399,0.00248203594635449,0.06319625259201789,0.003878984944307072,0.06148399117268187,0.0650350742828661
CPTAC 2C,MCAR,0.3,Mean,corr_mae_offdiag,10,0.16183133432373764,0.004603843841371946,0.16157504524177885,0.0033133297375167736,0.1585379428378017,0.16512472580967358
CPTAC 2C,MCAR,0.3,KNN,corr_mae_offdiag,10,0.09384958758048716,0.0036921073738267977,0.09405836702925686,0.0027545075887519255,0.09120841307303494,0.09649076208793937
CPTAC 2C,MCAR,0.3,RFECA-k5,corr_mae_offdiag,10,0.10379880690229903,0.004482479964818232,0.104584085935787,0.008176205971686279,0.10059223390359118,0.10700537990100689
CPTAC 2C,MCAR,0.3,RFECA-k10,corr_mae_offdiag,10,0.11618613354716809,0.0061951893545743,0.11425511061507448,0.007499487826008108,0.11175436205857742,0.12061790503575875
CPTAC 2C,MCAR,0.3,RFECA-k20,corr_mae_offdiag,10,0.12988664881923137,0.004823382750728067,0.12903520883232367,0.008616224600282274,0.12643620865835828,0.13333708898010446
CPTAC 2C,MCAR,0.3,MissForest,corr_mae_offdiag,10,0.08108729201906509,0.0029724984634095447,0.08059701636515113,0.005004746366245219,0.07896089471527788,0.0832136893228523
CPTAC 2C,MCAR,0.05,Mean,corr_rv,10,0.991395823608008,0.001320977007256634,0.9916871155671327,0.0013379845975576288,0.9904508535832386,0.9923407936327775
CPTAC 2C,MCAR,0.05,KNN,corr_rv,10,0.9957050645445056,0.000492292578248579,0.9958150056192063,0.0004263588495293513,0.9953528996488974,0.9960572294401138
CPTAC 2C,MCAR,0.05,RFECA-k5,corr_rv,10,0.9955150706972308,0.0003967142751983291,0.9955467840850516,0.0005014490851626974,0.9952312784007705,0.995798862993691
CPTAC 2C,MCAR,0.05,RFECA-k10,corr_rv,10,0.9949992664452653,0.0009791124932672993,0.9948683552900306,0.0013020987209175772,0.9942988515614843,0.9956996813290462
