dataset,mechanism,missing_rate,method,replication,metric,value,seed_scheme,artifact
METABRIC,MCAR,0.1,RFECA-k10,3,bal_acc,0.8754622096631083,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,3,precision_macro,0.8977386713951689,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,3,recall_macro,0.8754622096631083,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,4,f1_macro,0.8758706089333282,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,4,bal_acc,0.8651923785813388,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,4,precision_macro,0.8905948108767536,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,4,recall_macro,0.8651923785813388,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,5,f1_macro,0.8795661873002631,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,5,bal_acc,0.8698075149070015,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,5,precision_macro,0.8950636637124598,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,5,recall_macro,0.8698075149070015,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,6,f1_macro,0.8806953301276204,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,6,bal_acc,0.8711675437670303,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,6,precision_macro,0.8948247781430713,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,6,recall_macro,0.8711675437670303,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,7,f1_macro,0.8763176430953663,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,7,bal_acc,0.8672139235746424,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,7,precision_macro,0.8884961567393053,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,7,recall_macro,0.8672139235746424,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,8,f1_macro,0.8802281826023364,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,8,bal_acc,0.8701397849761137,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,8,precision_macro,0.8950356778980616,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,8,recall_macro,0.8701397849761137,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,9,f1_macro,0.8786246485069622,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,9,bal_acc,0.8697469468201176,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,9,precision_macro,0.8928753332662849,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k10,9,recall_macro,0.8697469468201176,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,0,f1_macro,0.8746927592494209,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,0,bal_acc,0.8653735132361577,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,0,precision_macro,0.8883076343664864,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,0,recall_macro,0.8653735132361577,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,1,f1_macro,0.8714530584741759,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,1,bal_acc,0.8613135666216539,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,1,precision_macro,0.886013748847909,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,1,recall_macro,0.8613135666216539,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,2,f1_macro,0.8742012644641711,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,2,bal_acc,0.8652945417868396,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,2,precision_macro,0.8876869356094591,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,2,recall_macro,0.8652945417868395,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,3,f1_macro,0.8679994839253042,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,3,bal_acc,0.8598103629361653,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,3,precision_macro,0.8809746858277361,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,3,recall_macro,0.8598103629361653,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,4,f1_macro,0.8799291915384437,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,4,bal_acc,0.8703676412020442,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,4,precision_macro,0.8942867570134236,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,4,recall_macro,0.8703676412020445,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,5,f1_macro,0.8669444312840817,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,5,bal_acc,0.8570762688317245,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,5,precision_macro,0.8803211189410419,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,5,recall_macro,0.8570762688317245,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,6,f1_macro,0.8655338851830641,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,6,bal_acc,0.8568022745333401,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,6,precision_macro,0.8781637717592409,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,6,recall_macro,0.8568022745333399,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,7,f1_macro,0.8663279142458992,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,7,bal_acc,0.8568356914088622,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,7,precision_macro,0.8807995684476708,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,7,recall_macro,0.8568356914088622,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,8,f1_macro,0.8608028160151372,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,8,bal_acc,0.8514656374861767,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,8,precision_macro,0.8751118391085768,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,8,recall_macro,0.8514656374861767,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,9,f1_macro,0.8719986143245541,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,9,bal_acc,0.8631752422445619,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,9,precision_macro,0.8841083249070938,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k10,9,recall_macro,0.8631752422445619,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,0,f1_macro,0.8588720207002598,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,0,bal_acc,0.8497306459052287,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,0,precision_macro,0.8730314346109168,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,0,recall_macro,0.8497306459052287,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,1,f1_macro,0.8621739987984081,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,1,bal_acc,0.8528756017908778,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,1,precision_macro,0.8747785685581091,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,1,recall_macro,0.8528756017908778,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,2,f1_macro,0.8593206608927966,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,2,bal_acc,0.8490163462981177,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,2,precision_macro,0.872850115713554,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,2,recall_macro,0.8490163462981177,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,3,f1_macro,0.8569668414338348,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,3,bal_acc,0.8480392963191423,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,3,precision_macro,0.8706121394689618,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,3,recall_macro,0.8480392963191423,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,4,f1_macro,0.8654456018897735,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,4,bal_acc,0.8566372926032747,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,4,precision_macro,0.8782137474125988,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,4,recall_macro,0.8566372926032747,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,5,f1_macro,0.868516941349743,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,5,bal_acc,0.8595278523359398,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,5,precision_macro,0.8815176887942376,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,5,recall_macro,0.8595278523359398,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,6,f1_macro,0.8662233611425281,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,6,bal_acc,0.8573628083512551,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,6,precision_macro,0.8790329094528235,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,6,recall_macro,0.8573628083512551,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,7,f1_macro,0.8667714281503092,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,7,bal_acc,0.8598183513106491,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,7,precision_macro,0.8765975565339081,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,7,recall_macro,0.8598183513106491,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,8,f1_macro,0.8726785498395501,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,8,bal_acc,0.8619027011356921,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,8,precision_macro,0.8876995658778737,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,8,recall_macro,0.8619027011356921,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,9,f1_macro,0.8616596137022752,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,9,bal_acc,0.8530305762558651,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,9,precision_macro,0.8751900399466178,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,RFECA-k10,9,recall_macro,0.8530305762558651,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,0,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,0,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,0,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,0,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,1,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,1,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,1,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,1,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,2,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,2,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,2,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,2,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,3,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,3,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,3,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,3,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,4,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,4,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,4,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,4,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,5,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,5,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,5,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,5,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,6,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,6,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,6,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,6,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,7,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,7,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,7,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,7,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,8,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,8,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,8,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,8,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,9,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,9,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,9,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,RFECA-k20,9,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,0,f1_macro,0.881972045369362,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,0,bal_acc,0.8721575325971989,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,0,precision_macro,0.8968714947419498,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,0,recall_macro,0.8721575325971989,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,1,f1_macro,0.8855522609562859,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,1,bal_acc,0.8755178133804578,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,1,precision_macro,0.9003894752896292,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,1,recall_macro,0.8755178133804578,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,2,f1_macro,0.8802682841583367,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,2,bal_acc,0.869926942263271,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,2,precision_macro,0.8943781830887912,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,2,recall_macro,0.8699269422632708,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,3,f1_macro,0.8845070385569718,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,3,bal_acc,0.8749662450657316,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,3,precision_macro,0.8976740993816819,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,3,recall_macro,0.8749662450657316,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,4,f1_macro,0.8827359105780761,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,4,bal_acc,0.8725019403645848,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,4,precision_macro,0.8972489062433457,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,4,recall_macro,0.8725019403645847,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,5,f1_macro,0.8807140533900502,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,5,bal_acc,0.8698828927455372,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,5,precision_macro,0.8953230579010787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,5,recall_macro,0.8698828927455372,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,6,f1_macro,0.8812338815813441,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,6,bal_acc,0.872228325803422,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,6,precision_macro,0.8946354496199195,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,6,recall_macro,0.872228325803422,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,7,f1_macro,0.8829424041004208,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,7,bal_acc,0.8729507897608026,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,7,precision_macro,0.8971808204001872,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,7,recall_macro,0.8729507897608025,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,8,f1_macro,0.8796987190548939,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,8,bal_acc,0.870492940592427,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,8,precision_macro,0.8933198622650351,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,8,recall_macro,0.8704929405924272,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,9,f1_macro,0.8828003730701066,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,9,bal_acc,0.8723580199575064,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,9,precision_macro,0.8968023351882998,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,RFECA-k20,9,recall_macro,0.8723580199575064,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,0,f1_macro,0.8797644347442386,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,0,bal_acc,0.8686253929354057,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,0,precision_macro,0.8953641845562037,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,0,recall_macro,0.8686253929354057,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,1,f1_macro,0.8709841181176907,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,1,bal_acc,0.8614973455442005,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,1,precision_macro,0.8840166731922154,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,1,recall_macro,0.8614973455442005,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,2,f1_macro,0.877628240500686,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,2,bal_acc,0.8677668070768199,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,2,precision_macro,0.8914658177841461,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,2,recall_macro,0.8677668070768199,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,3,f1_macro,0.8825571479048868,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,3,bal_acc,0.8736802788567871,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,3,precision_macro,0.895636533234469,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,3,recall_macro,0.8736802788567871,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,4,f1_macro,0.8761394180337174,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,4,bal_acc,0.8662826041452485,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,4,precision_macro,0.8900316500820175,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,4,recall_macro,0.8662826041452485,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,5,f1_macro,0.8838091328607829,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,5,bal_acc,0.8737592641989306,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,5,precision_macro,0.8988120019625129,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,5,recall_macro,0.8737592641989304,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,6,f1_macro,0.8840928105972177,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,6,bal_acc,0.8747784511167053,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,6,precision_macro,0.8977949283776475,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,6,recall_macro,0.8747784511167053,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,7,f1_macro,0.8751268075098759,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,7,bal_acc,0.8656161792137402,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,7,precision_macro,0.8879384075729846,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,7,recall_macro,0.8656161792137402,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,8,f1_macro,0.8780318265103435,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,8,bal_acc,0.8674518150513016,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,8,precision_macro,0.893272638242944,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,8,recall_macro,0.8674518150513016,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,9,f1_macro,0.8802743190940767,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,9,bal_acc,0.8706011657006523,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,9,precision_macro,0.8952919256432222,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,RFECA-k20,9,recall_macro,0.8706011657006523,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,0,f1_macro,0.8783882570335575,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,0,bal_acc,0.8692961848449654,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,0,precision_macro,0.8906465039242967,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,0,recall_macro,0.8692961848449652,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,1,f1_macro,0.8766015837956302,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,1,bal_acc,0.867424677732765,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,1,precision_macro,0.8895993988191762,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,1,recall_macro,0.867424677732765,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,2,f1_macro,0.8742319349729553,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,2,bal_acc,0.8643797687122463,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,2,precision_macro,0.889478031960568,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,2,recall_macro,0.8643797687122463,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,3,f1_macro,0.8740122723382745,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,3,bal_acc,0.8652765042688021,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,3,precision_macro,0.88746596903995,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,3,recall_macro,0.8652765042688021,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,4,f1_macro,0.8794306023819762,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,RFECA-k20,4,bal_acc,0.8705671653264722,legacy,metabric_full_20260724_185916
