gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.49350692736288826,0.3145270669050282,0.45060007461309204,0.6796220406325578,0.2745470844138283,1281,327,46,23,FOXA1|MLPH|FOXC1|MIA|CXXC5|CCNE1|MELK|EXO1|KRT5|KIF2C|ANLN|NDC80|BLVRA|CDH3|MKI67|UBE2T|PTTG1|SLC39A6|CENPF|KRT14|MYBL2|FGFR4|CDC6,0.5365779775256695,1332.3359848,19.777791499996965,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
ANLN,0.3058941107612142,0.22425095120815688,0.7431555198660993,0.8621538106830009,0.8784943591243203,1300,308,49,24,MELK|CEP55|EXO1|NDC80|KIF2C|UBE2T|MLPH|CENPF|NUF2|BCL2|RRM2|CDH3|EGFR|CXXC5|MIA|GPR160|FOXC1|GRB7|FGFR4|TMEM45B|BLVRA|BAG1|MDM2|ERBB2,0.3019997411806697,1379.137008400001,22.71484050000072,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
BAG1,0.31189606598939024,0.22271328255891282,0.12081783204808494,0.3561892180271532,0.3437002540790813,1279,329,42,21,SLC39A6|BCL2|PHGDH|MMP11|MLPH|CCNE1|CDC20|FOXA1|KIF2C|PTTG1|MIA|KRT5|NAT1|ORC6|UBE2C|NUF2|RRM2|ACTR3B|MELK|CDC6|ANLN,0.29979461295028403,1742.9137031999999,20.858324599998014,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
BCL2,0.6812393189164555,0.5246638218131846,0.5674501014623139,0.760806201410266,0.7337831663277158,1275,333,49,24,ESR1|SLC39A6|EXO1|PHGDH|EGFR|MELK|ANLN|FOXA1|MLPH|UBE2C|CEP55|RRM2|PTTG1|UBE2T|BAG1|NDC80|MKI67|GPR160|MIA|CCNB1|TYMS|CDC6|MYC|ORC6,0.6518771987324689,1081.1276096999973,16.283082199999626,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
BIRC5,0.47274431739277273,0.3445651925920926,0.7566130604860685,0.8701656016561192,0.8829587471760281,1261,347,40,20,KIF2C|CDC20|UBE2C|CEP55|EXO1|PTTG1|MKI67|CCNE1|ANLN|CCNB1|NDC80|MLPH|GPR160|PGR|CDC6|MIA|KRT5|GRB7|ORC6|BLVRA,0.5016909077799327,1107.0953703000014,11.61572580000211,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
BLVRA,0.5730613078327063,0.43395503733757435,0.31837555618590696,0.5805131933677022,0.5820970914067449,1298,310,39,19,ACTR3B|GPR160|MLPH|MIA|SLC39A6|CCNE1|PGR|MYC|ESR1|MKI67|CENPF|TYMS|BIRC5|MAPT|CCNB1|PTTG1|MDM2|ANLN|FGFR4,0.6303051245029152,1245.4780171999992,12.89595769999869,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
CCNB1,0.35206650242963844,0.2801454211804213,0.6681304472376091,0.8180024285884651,0.8131800603521518,1288,320,49,24,NDC80|PTTG1|UBE2C|CENPF|BIRC5|CEP55|NUF2|EXO1|MELK|ANLN|MKI67|TYMS|CCNE1|MLPH|BCL2|KRT14|MYBL2|ORC6|BLVRA|MDM2|KRT17|BAG1|CXXC5|FOXC1,0.3517609250629205,1345.4403501999986,22.862567899999704,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
CCNE1,0.41532059415211664,0.2874831528913915,0.7282752739899545,0.8561618130915636,0.8433122768470201,1277,331,49,24,CDC20|KIF2C|MELK|EXO1|FOXA1|UBE2C|BIRC5|MKI67|NDC80|CDH3|FOXC1|GPR160|EGFR|UBE2T|CCNB1|NUF2|KRT5|CDC6|FGFR4|GRB7|MYC|ERBB2|MDM2|KRT14,0.4913896406931583,1219.412435000002,21.60005799999999,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
CDC20,0.35740408824494413,0.2609947401970831,0.8960247347200876,0.9466317888337397,0.9476616125532534,1284,324,41,20,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|MELK|CENPF|NDC80|UBE2T|MLPH|BCL2|SLC39A6|GPR160|NUF2|RRM2|PGR|CDC6|ORC6|KRT5|KRT17,0.3751348327700458,1394.0375384,15.790759400002571,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
CDC6,0.24391096109332433,0.1405221192580208,0.16346973905785178,0.43337697424269556,0.4743143469176338,1271,337,20,10,EXO1|CEP55|PTTG1|BIRC5|MELK|ERBB2|CDC20|CCNB1|ANLN|RRM2,0.19442217066722378,1664.519638400001,4.409181399998488,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
NUF2,0.27595626447449384,0.18461845211124372,0.510971627287641,0.7166715157489362,0.736113620281974,1280,328,49,24,NDC80|CCNB1|UBE2T|ANLN|CEP55|MELK|EXO1|UBE2C|PTTG1|BIRC5|KIF2C|TYMS|MLPH|CDC20|MKI67|CCNE1|MIA|NAT1|TMEM45B|MYBL2|CDH3|KRT14|ORC6|KRT17,0.30976219143768974,1446.9343176999973,28.945412699998997,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
CDH3,0.8365305484636676,0.6360149554149449,0.5965523579389402,0.7748636524939213,0.7197171959165026,1293,315,48,24,KRT17|EGFR|MLPH|BCL2|CCNE1|FOXC1|MIA|KIF2C|ANLN|MELK|EXO1|CEP55|ACTR3B|UBE2C|PTTG1|MKI67|NDC80|GRB7|RRM2|BAG1|NUF2|CCNB1|CDC6|MYBL2,0.8161458773722062,1032.2738119999995,14.1609572999987,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
CENPF,0.41075791032219416,0.3187982150537166,0.7361983801067233,0.8595371065373685,0.8543540328054879,1296,312,48,24,UBE2C|EXO1|CEP55|KIF2C|CDC20|PTTG1|MELK|MKI67|UBE2T|CCNB1|TYMS|MLPH|BCL2|RRM2|FOXC1|GRB7|MIA|EGFR|BLVRA|ERBB2|MYBL2|MMP11|TMEM45B|MDM2,0.4072435435435474,1289.5096152000006,21.74655089999942,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
CEP55,0.25346441683179,0.19116718272016933,0.8694852623071362,0.9328312749046732,0.9313713443106414,1295,313,44,22,UBE2C|MELK|EXO1|KIF2C|PTTG1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|CCNB1|MLPH|NUF2|BCL2|GPR160|FOXC1|KRT5|MYBL2|ORC6|TMEM45B|KRT14,0.28348371483346735,1506.6391330999977,21.48157910000009,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
CXXC5,0.5736299651505626,0.4345990759276768,0.5237984714301462,0.7240279122521138,0.6338217897912107,1289,319,48,24,ESR1|MLPH|FOXC1|MAPT|ACTR3B|PHGDH|ANLN|CCNE1|MIA|NDC80|KIF2C|CDC20|TYMS|CEP55|BLVRA|UBE2T|MKI67|MMP11|PTTG1|MDM2|UBE2C|TMEM45B|CCNB1|CDC6,0.545511866635962,1300.4692182,18.097034399997938,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
EGFR,0.5518049044370507,0.27625157718559235,0.5175373852618728,0.7216314448012212,0.7823776488560688,1298,310,41,20,ESR1|CDH3|KRT5|FOXC1|CXXC5|BCL2|CCNE1|SFRP1|PHGDH|ANLN|MIA|CDC20|KIF2C|EXO1|TYMS|UBE2C|PTTG1|KRT14|BLVRA|MDM2,0.6090178168266555,1547.9298808000021,17.355138300001272,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
ERBB2,0.4652318151719875,0.3603077413872813,0.8674744055607627,0.9316648399551201,0.8425472681199783,1283,325,49,24,GRB7|CDC6|MYC|PGR|ESR1|FOXA1|ACTR3B|NAT1|MAPT|TYMS|CCNE1|EXO1|CENPF|UBE2C|BLVRA|GPR160|CDC20|MELK|MDM2|RRM2|KIF2C|ANLN|PTTG1|MKI67,0.5653670221023344,1249.4662946999997,18.737426799998502,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
ESR1,0.9437486145954945,0.7397267468581845,0.7837165565270304,0.8852800439832982,0.7552762900970251,1282,326,40,20,BCL2|FOXA1|SLC39A6|MLPH|MAPT|EGFR|CXXC5|MELK|KIF2C|SFRP1|UBE2C|PTTG1|FGFR4|GRB7|MKI67|RRM2|UBE2T|BLVRA|ERBB2|NUF2,0.9344854113767015,963.0546853999986,10.504824600000575,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
EXO1,0.2879892481466862,0.22790578453689067,0.8656183580706303,0.9307684254350208,0.9338614317043733,1295,313,46,23,CEP55|MELK|KIF2C|UBE2C|CDC20|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|TYMS|PHGDH|BCL2|ESR1|NUF2|CDH3|CDC6|EGFR|BAG1|ORC6|MYBL2|SFRP1,0.31171005632638626,1466.6843092000017,23.497150799998053,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
FGFR4,0.8273481464797422,0.564805389094481,0.33051749077664916,0.5970638069959728,0.6051108986689089,1293,315,46,23,ERBB2|SLC39A6|BCL2|ESR1|NAT1|PGR|TMEM45B|CCNE1|UBE2C|BIRC5|MYC|CDC6|MKI67|MELK|CENPF|UBE2T|CCNB1|BLVRA|MDM2|NDC80|FOXA1|GPR160|MLPH,0.8275518304406562,1142.7016965000003,17.201596599999903,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
FOXA1,0.541138662569072,0.4060821056145562,0.8828982715910723,0.9398486949973549,0.7167328322567965,1280,328,43,21,MLPH|FOXC1|ESR1|MIA|CCNE1|ACTR3B|GPR160|MELK|NDC80|ANLN|CEP55|EXO1|KRT17|UBE2C|BCL2|PTTG1|MKI67|UBE2T|ERBB2|RRM2|BAG1,0.5531564204551206,1293.4117046000028,15.67821399999957,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
FOXC1,0.764673798472502,0.5638542516330978,0.7073403337259371,0.8439212601130075,0.6731980531221851,1310,298,48,24,FOXA1|SFRP1|KRT17|ACTR3B|EGFR|CXXC5|CCNE1|KIF2C|CDC20|EXO1|ANLN|MKI67|PGR|CEP55|NDC80|CENPF|PTTG1|ERBB2|ORC6|MDM2|RRM2|UBE2T|FGFR4|CCNB1,0.6963785800329817,1069.9750195000015,15.51811970000199,ok,49,0,4200054,999536e8b97d27c0,mcar,0.2,4,4262.3524889,1
