gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
NUF2,ok,49,24,NDC80|CCNB1|UBE2T|ANLN|CEP55|UBE2C|MELK|EXO1|PTTG1|KIF2C|TYMS|CDC20|RRM2|ACTR3B|MIA|MYBL2|TMEM45B|KRT14|EGFR|ERBB2|GRB7|ORC6|KRT5|MDM2,1341.929428299998,49
CDH3,ok,38,19,KRT17|EGFR|KRT5|MLPH|BCL2|CCNE1|MIA|GPR160|KIF2C|ANLN|EXO1|CEP55|ACTR3B|BIRC5|PTTG1|GRB7|MKI67|NDC80|RRM2,1044.3805603,49
CENPF,ok,49,24,EXO1|UBE2C|CEP55|CDC20|MKI67|MELK|UBE2T|CCNB1|ANLN|NDC80|TYMS|CDC6|MLPH|RRM2|GRB7|FOXC1|EGFR|BLVRA|ERBB2|MYBL2|MDM2|KRT5|KRT17|TMEM45B,1236.8644735999987,49
CEP55,ok,46,23,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|MKI67|UBE2T|NDC80|TYMS|CCNB1|MLPH|NUF2|BCL2|GPR160|FOXC1|KRT14|MYBL2|KRT5|TMEM45B|ORC6,1414.2370233000001,49
CXXC5,ok,48,24,ESR1|MLPH|FOXC1|MAPT|ACTR3B|PHGDH|MIA|CCNE1|NDC80|GPR160|KIF2C|CDC20|CEP55|TYMS|MYC|UBE2T|MDM2|PTTG1|MKI67|UBE2C|ORC6|CCNB1|TMEM45B|CDC6,1282.8218772999971,49
EGFR,ok,43,21,ESR1|CDH3|FOXC1|FOXA1|KRT5|CXXC5|CCNE1|SFRP1|PHGDH|ANLN|CDC20|KIF2C|MIA|EXO1|UBE2C|PTTG1|BLVRA|KRT14|UBE2T|NUF2|CDC6,1448.2975511000004,49
ERBB2,ok,49,24,GRB7|FGFR4|CDC6|MYC|FOXA1|MIA|ACTR3B|NAT1|TYMS|MAPT|CCNE1|BLVRA|NDC80|CENPF|CDC20|GPR160|RRM2|BAG1|KIF2C|CEP55|MKI67|PTTG1|UBE2T|ANLN,1315.9099747,49
ESR1,ok,48,24,BCL2|FOXA1|SLC39A6|MLPH|EGFR|CXXC5|KIF2C|MELK|GPR160|FGFR4|BIRC5|GRB7|NDC80|UBE2C|MKI67|RRM2|UBE2T|MDM2|BLVRA|MYC|CCNB1|TMEM45B|MYBL2|ORC6,944.4365698999973,49
EXO1,ok,36,18,CEP55|MELK|KIF2C|UBE2C|CDC20|CENPF|BIRC5|UBE2T|CCNE1|TYMS|BCL2|MLPH|FOXA1|PHGDH|CDH3|ACTR3B|CDC6|MIA,1429.4380444999988,49
FGFR4,ok,49,24,ERBB2|SLC39A6|BCL2|ESR1|NAT1|PGR|TMEM45B|CCNE1|UBE2C|MELK|ANLN|MKI67|EGFR|CDC6|UBE2T|BAG1|MDM2|BLVRA|NDC80|FOXC1|NUF2|FOXA1|MLPH|GPR160,1106.2556245000014,49
FOXA1,ok,43,21,MLPH|FOXC1|ESR1|CCNE1|MIA|ACTR3B|GPR160|MELK|CEP55|EXO1|ANLN|NDC80|UBE2C|BCL2|PTTG1|MKI67|UBE2T|KRT14|ERBB2|RRM2|BAG1,1333.6650050999997,49
FOXC1,ok,46,23,FOXA1|SFRP1|KRT17|ACTR3B|CCNE1|CXXC5|CDC20|KIF2C|EXO1|MKI67|PGR|ANLN|CEP55|NDC80|CENPF|PTTG1|ERBB2|BAG1|ORC6|MDM2|UBE2T|RRM2|FGFR4,1016.0959266999998,49
GPR160,ok,46,23,FOXA1|CCNE1|CDC20|KIF2C|ACTR3B|CDH3|BIRC5|EGFR|MKI67|BLVRA|MELK|CEP55|UBE2C|ANLN|CENPF|MYC|CXXC5|TYMS|BCL2|ORC6|UBE2T|BAG1|MMP11,1169.6815690000003,49
GRB7,ok,30,15,ERBB2|NAT1|CDC6|MAPT|TMEM45B|MELK|CDC20|CCNE1|CEP55|KIF2C|ANLN|UBE2T|MKI67|MYC|MDM2,1144.7762107999988,49
KIF2C,ok,20,10,CDC20|UBE2C|CEP55|PTTG1|EXO1|MKI67|NDC80|UBE2T|FOXA1|TYMS,1444.5870675000006,49
NDC80,ok,49,24,ANLN|CEP55|CCNB1|NUF2|PTTG1|MELK|UBE2T|UBE2C|TYMS|EXO1|MLPH|CCNE1|MKI67|RRM2|CXXC5|PGR|CDH3|MYC|MMP11|MYBL2|KRT14|MDM2|KRT17|BAG1,1531.1696134999984,49
KRT14,ok,49,24,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|CXXC5|EGFR|MDM2|CEP55|BIRC5|UBE2T|ACTR3B|GPR160|CDC6|MYBL2|KIF2C|NUF2|NDC80|ANLN|PGR|ORC6|CCNE1,1353.071650599999,49
KRT17,ok,10,5,KRT5|KRT14|FOXC1|CDH3|MIA,1179.3622160000014,49
KRT5,ok,30,15,KRT17|KRT14|SFRP1|FOXC1|FOXA1|MIA|CDH3|EGFR|ACTR3B|PHGDH|BCL2|ANLN|CDC20|NDC80|EXO1,1475.5522289999972,49
MAPT,ok,48,24,ESR1|CCNE1|MLPH|SLC39A6|EXO1|PGR|ANLN|KIF2C|CDC20|UBE2C|CXXC5|PTTG1|NDC80|MKI67|GRB7|TYMS|CCNB1|BAG1|ERBB2|BLVRA|MMP11|MYBL2|TMEM45B|ORC6,877.3408808999993,49
MDM2,ok,48,24,SLC39A6|SFRP1|KRT5|EGFR|RRM2|TYMS|PHGDH|PTTG1|FOXC1|GRB7|CCNB1|CDC6|MIA|MMP11|UBE2T|KIF2C|CDC20|CEP55|NDC80|MELK|EXO1|NUF2|CENPF|ANLN,1878.864308100001,49
MELK,ok,28,14,CEP55|UBE2C|EXO1|ANLN|CDC20|UBE2T|CCNE1|TYMS|NDC80|MKI67|RRM2|CCNB1|BCL2|ACTR3B,1306.8973809000017,49
MIA,ok,48,24,FOXA1|SFRP1|ACTR3B|KRT5|KRT14|CDH3|CXXC5|CCNE1|EGFR|ANLN|NDC80|MYC|TYMS|BIRC5|NUF2|BCL2|MMP11|PTTG1|MKI67|MYBL2|UBE2T|RRM2|FGFR4|ORC6,1457.8001248999972,49
MKI67,ok,35,17,CEP55|KIF2C|BIRC5|CENPF|MELK|CCNE1|ANLN|CCNB1|NDC80|PHGDH|MLPH|GPR160|FOXC1|BCL2|RRM2|ORC6|MIA,1435.9055187000013,49
MLPH,ok,45,22,FOXA1|NDC80|ANLN|MELK|CXXC5|CDH3|CEP55|KIF2C|GPR160|EXO1|CDC20|EGFR|TYMS|UBE2T|MKI67|BLVRA|MYC|CENPF|CCNB1|TMEM45B|BAG1|MYBL2,1028.1809571999984,49
MMP11,ok,48,24,SFRP1|BAG1|MIA|NUF2|CXXC5|BCL2|ACTR3B|NDC80|KRT14|MAPT|GPR160|MKI67|UBE2T|MDM2|KIF2C|MLPH|EXO1|PTTG1|TYMS|ANLN|MELK|CCNE1|KRT17|RRM2,742.5635823000011,49
MYBL2,ok,18,9,NUF2|CEP55|CCNB1|ANLN|NDC80|RRM2|MIA|PTTG1|KRT14,1546.5725493000027,49
MYC,ok,48,24,TYMS|TMEM45B|SFRP1|ACTR3B|RRM2|MIA|MELK|UBE2T|KRT5|GPR160|ERBB2|NDC80|BLVRA|NAT1|FGFR4|ORC6|CCNE1|GRB7|MKI67|CDC6|BCL2|PGR|PHGDH|CENPF,959.7292144999992,49
NAT1,ok,46,23,ESR1|SLC39A6|CCNE1|MAPT|UBE2C|BIRC5|CEP55|PGR|MELK|EXO1|GPR160|ANLN|GRB7|FGFR4|CXXC5|UBE2T|BLVRA|ERBB2|MYC|NUF2|ORC6|TMEM45B|BAG1,800.7531459999955,49
ORC6,ok,46,23,CDC20|SLC39A6|TMEM45B|MKI67|GPR160|RRM2|UBE2C|CCNB1|EXO1|PGR|CEP55|UBE2T|MLPH|KRT14|MIA|PTTG1|NDC80|MELK|ANLN|KRT5|EGFR|ESR1|CDC6,1195.2835154000022,49
PGR,ok,45,22,MAPT|NAT1|UBE2C|KIF2C|CDC20|CEP55|EXO1|PTTG1|ANLN|FGFR4|GRB7|MKI67|BLVRA|NDC80|RRM2|UBE2T|ERBB2|GPR160|CCNB1|ORC6|TMEM45B|MYBL2,960.2754813999964,49
PHGDH,ok,49,24,EXO1|KIF2C|BCL2|MLPH|MELK|FOXC1|CXXC5|ACTR3B|EGFR|PTTG1|KRT5|MIA|UBE2T|RRM2|BAG1|KRT17|NUF2|TYMS|CCNB1|MMP11|CDC6|TMEM45B|MYBL2|MYC,781.1148863000017,49
PTTG1,ok,48,24,UBE2C|CEP55|CDC20|EXO1|UBE2T|NDC80|TYMS|CCNB1|CCNE1|MLPH|NUF2|RRM2|FOXA1|PHGDH|BCL2|PGR|SLC39A6|ACTR3B|CXXC5|GRB7|MDM2|MYBL2|ORC6|ERBB2,1181.372806899999,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|PTTG1|BIRC5|BCL2|NDC80|ESR1|NUF2|MKI67|MYC|CDC6|EGFR|CENPF|ACTR3B|TMEM45B|FOXA1|MDM2|MYBL2|SLC39A6|BAG1|GPR160|BLVRA|KRT17,1104.6591480999996,49
SFRP1,ok,43,21,KRT5|KRT14|FOXC1|MIA|FOXA1|EGFR|MYC|CCNB1|MDM2|CCNE1|TMEM45B|MMP11|BAG1|TYMS|UBE2C|NDC80|MYBL2|PTTG1|KIF2C|UBE2T|EXO1,914.0000989,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|CCNE1|CDC20|MLPH|EGFR|FGFR4|MELK|GPR160|BAG1|PTTG1|BLVRA|ACTR3B|MDM2|ORC6|TMEM45B|CCNB1|CDC6|UBE2T|MYC|MYBL2|RRM2|TYMS,773.3032222000038,49
TMEM45B,ok,46,23,GRB7|MYC|SLC39A6|MLPH|UBE2T|SFRP1|ORC6|FOXA1|RRM2|NUF2|MELK|ESR1|ANLN|CDC6|CDH3|UBE2C|CEP55|MKI67|MDM2|PGR|MYBL2|CCNB1|CXXC5,990.194025599998,49
TYMS,ok,49,24,MELK|PTTG1|UBE2T|NDC80|CEP55|ANLN|UBE2C|EXO1|RRM2|CDC20|MKI67|CCNB1|MYC|CCNE1|NUF2|CENPF|MIA|BCL2|BLVRA|MDM2|MYBL2|SLC39A6|MMP11|BAG1,880.9361826000022,49
UBE2C,ok,44,22,PTTG1|KIF2C|CEP55|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|MKI67|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|BCL2|ESR1|MYBL2|ORC6|CXXC5,901.4337862999964,49
UBE2T,ok,44,22,EXO1|PTTG1|MELK|ANLN|UBE2C|NDC80|TYMS|CENPF|KIF2C|NUF2|CDC20|RRM2|MLPH|FOXA1|CDC6|ESR1|CXXC5|TMEM45B|GRB7|ORC6|FOXC1|MYBL2,807.1546146000037,49
