gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.5872385369049857,0.3360223627497182,0.5319113114028138,0.7396544203336214,0.5165154989261045,1287,321,44,22,FOXA1|MLPH|FOXC1|MIA|CCNE1|MELK|EXO1|KIF2C|BLVRA|ANLN|CEP55|NDC80|MKI67|CDH3|MYC|SLC39A6|UBE2T|PTTG1|CENPF|PGR|ERBB2|MMP11,0.5203662412869637,1382.1188660000007,19.404556299999967,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
ANLN,0.3256562318161758,0.2429681603546557,0.7480040791105944,0.8669654323691178,0.883525827060408,1271,337,28,14,MELK|CEP55|PTTG1|UBE2C|NDC80|UBE2T|KIF2C|NUF2|MKI67|CCNB1|RRM2|BCL2|EGFR|CDH3,0.2984416055016494,1311.8018439000007,6.93800420000116,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
BAG1,0.27653207041294,0.19801975897220225,0.22610985078073764,0.48048939661478807,0.4534148895306099,1275,333,49,24,SLC39A6|PHGDH|BCL2|MMP11|MLPH|CDC20|NAT1|MDM2|FOXA1|SFRP1|KIF2C|NUF2|KRT5|MIA|PTTG1|UBE2C|ORC6|CCNB1|RRM2|CDC6|BLVRA|TYMS|MELK|ANLN,0.3107754960721633,1719.3382596999982,26.933420100001968,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
BCL2,0.6998420854212604,0.5305020523063917,0.6299725134842463,0.7942797699363923,0.7770276364819305,1289,319,49,24,ESR1|SLC39A6|EXO1|EGFR|PHGDH|MELK|ANLN|CDC20|FOXA1|KIF2C|UBE2C|CEP55|RRM2|PTTG1|UBE2T|BAG1|MKI67|GPR160|MIA|CCNB1|TYMS|MMP11|MYBL2|ORC6,0.645223901865573,1048.7322944999978,16.17189750000034,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
BIRC5,0.5727048991477914,0.3988262596398391,0.7163179530437791,0.8513620776219565,0.8787061288810932,1280,328,49,24,KIF2C|UBE2C|CDC20|CEP55|EXO1|CCNE1|MKI67|CCNB1|TYMS|FOXA1|MLPH|GPR160|PGR|CDC6|FOXC1|CDH3|MIA|GRB7|MYBL2|BLVRA|BAG1|MDM2|ERBB2|SFRP1,0.4774861561512338,1156.3369867000001,21.12287389999983,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
BLVRA,0.5947757862419748,0.46723815739828667,0.3715487724091273,0.6221165045421961,0.5858594378246417,1324,284,46,23,GPR160|ACTR3B|FOXA1|MLPH|SLC39A6|CCNE1|PGR|CXXC5|MYC|ESR1|MKI67|CDC20|CENPF|CCNB1|TYMS|MAPT|UBE2C|FGFR4|BCL2|NUF2|ANLN|MYBL2|RRM2,0.6321788267720576,1324.805847399999,18.283109500000137,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
CCNB1,0.346753992575585,0.26469472436984076,0.6978494541208464,0.8365784225961239,0.8404578249617939,1300,308,44,22,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|KIF2C|CDC20|NUF2|UBE2T|MELK|TYMS|CCNE1|CDC6|MAPT|MYBL2|PHGDH|FGFR4|BLVRA|ERBB2|MDM2|CXXC5,0.3513589432968415,1403.3943021000014,19.3208818000021,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
CCNE1,0.48312005512535655,0.31557373386757986,0.7421627200959653,0.8698309606551681,0.8622227756130431,1288,320,44,22,KIF2C|MELK|EXO1|UBE2C|BIRC5|FOXA1|MLPH|MKI67|NDC80|FOXC1|GPR160|EGFR|UBE2T|CCNB1|MIA|NUF2|RRM2|CDC6|FGFR4|GRB7|ERBB2|MYC,0.4793129939112516,1204.0726473000032,17.01986709999983,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
CDC20,0.3948116347929471,0.30696605982183583,0.9047240567808161,0.9513409165619785,0.9499615378530059,1291,317,48,24,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|MELK|CENPF|MKI67|NDC80|UBE2T|MLPH|BCL2|GPR160|NUF2|PGR|FOXC1|RRM2|CXXC5|GRB7|ORC6|MIA|BAG1|ERBB2|MYBL2,0.36588720747638576,1381.5384294999967,23.380345800000214,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
CDC6,0.2207314903338793,0.1406458708696735,0.20893366693783522,0.4881166793519532,0.44836616595243306,1296,312,17,8,EXO1|UBE2C|CEP55|ERBB2|BIRC5|KIF2C|ANLN|CCNB1,0.1999348561439161,1621.9707199000004,3.2522406999996747,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
NUF2,0.2727969197949608,0.19003613317116977,0.6107616389848365,0.7837389516758873,0.7779606673547675,1276,332,49,24,NDC80|CCNB1|UBE2T|ANLN|CEP55|UBE2C|MELK|EXO1|PTTG1|KIF2C|TYMS|CDC20|RRM2|ACTR3B|MIA|MYBL2|TMEM45B|KRT14|EGFR|ERBB2|GRB7|ORC6|KRT5|MDM2,0.3114567277419578,1341.929428299998,24.28295490000164,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
CDH3,0.8487703888234986,0.6381328297106351,0.5964992002776965,0.7941018321665547,0.7556408810939482,1326,282,38,19,KRT17|EGFR|KRT5|MLPH|BCL2|CCNE1|MIA|GPR160|KIF2C|ANLN|EXO1|CEP55|ACTR3B|BIRC5|PTTG1|GRB7|MKI67|NDC80|RRM2,0.8260859374793202,1044.3805603,10.940577200002735,ok,49,0,217042,7fc2f2c153ce31fe,mar,0.2,0,4236.364920699998,1
