stage,imputer,missing_rate,replicate,seed,fold,rmse,mae,n_masked_test_values,input_protocol,evaluation_protocol,svr_coverage,fallback_rate,fit_seconds,transform_seconds,n_rfe_fits_total,n_svr_fits_total,n_predictor_nans_at_impute,n_gene_workers
imputation,OriginalRFECA,0.3,4,4317054,0,0.6417852458191478,0.4190263910528475,24120,target_wise_complete_predictors,repeated_mask_holdout,1.0,0.0,3334.2057918999926,0.367755200015381,12300,12300,0,16
