imputer,missing_rate,model,subtype,metric,mean,std,n_rows
RFECA_SVR(k=5),0.1,EnsembleSoft,Basal,precision,1.0,0.0,50
RFECA_SVR(k=5),0.1,EnsembleSoft,Basal,recall,0.9766666666666667,0.05841830545897759,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumA,f1,0.9581661092530658,0.03270620419613329,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumA,precision,0.9346336996336996,0.06528504136611732,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumA,recall,0.9866666666666667,0.030860669992418394,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumB,f1,0.8222857142857142,0.1737064939517272,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumB,precision,0.9273333333333333,0.10899250010603975,50
RFECA_SVR(k=10),0.1,EnsembleSoft,LumB,recall,0.8033333333333332,0.2617748595597096,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Her2,f1,0.9171428571428573,0.12593672343299192,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Her2,precision,0.9783333333333334,0.09036647483023022,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Her2,recall,0.8833333333333333,0.1789678140282489,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Basal,f1,0.989090909090909,0.02984188387811964,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Basal,precision,1.0,0.0,50
RFECA_SVR(k=10),0.1,EnsembleSoft,Basal,recall,0.98,0.054710120443219316,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumA,f1,0.959035674470457,0.03323529508550239,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumA,precision,0.9346336996336997,0.06528504136611732,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumA,recall,0.9883333333333333,0.029209152729488815,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumB,f1,0.8365238095238093,0.18326165936640407,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumB,precision,0.9493333333333334,0.09822460263273287,50
RFECA_SVR(k=20),0.1,EnsembleSoft,LumB,recall,0.805,0.26115151421863286,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Her2,f1,0.9239999999999999,0.12545427657200084,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Her2,precision,0.97,0.10481600334788162,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Her2,recall,0.9033333333333334,0.17198982198436383,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Basal,f1,0.989090909090909,0.029841883878119636,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Basal,precision,1.0,0.0,50
RFECA_SVR(k=20),0.1,EnsembleSoft,Basal,recall,0.98,0.054710120443219316,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumA,f1,0.956561751292186,0.0366189766689291,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumA,precision,0.9363553113553112,0.06647235117950875,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumA,recall,0.9816666666666666,0.038722514207834756,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumB,f1,0.8135396825396825,0.1726414824810493,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumB,precision,0.9193333333333332,0.1288955350542295,50
RFECA_SVR(k=5),0.2,EnsembleSoft,LumB,recall,0.7983333333333333,0.2603253241166084,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Her2,f1,0.8590476190476188,0.17220695759509116,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Her2,precision,0.945,0.1232703461149214,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Her2,recall,0.8333333333333333,0.2404644032943352,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Basal,f1,0.9818181818181819,0.03673281980189858,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Basal,precision,0.99,0.039982989580349196,50
RFECA_SVR(k=5),0.2,EnsembleSoft,Basal,recall,0.9766666666666667,0.05841830545897759,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumA,f1,0.9534539103408668,0.04002498123830479,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumA,precision,0.9307216117216116,0.0702498064096929,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumA,recall,0.9815151515151515,0.03899589590332904,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumB,f1,0.8171111111111109,0.17657048761960628,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumB,precision,0.9259999999999999,0.12409125454995736,50
RFECA_SVR(k=10),0.2,EnsembleSoft,LumB,recall,0.7966666666666667,0.26090719108195665,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Her2,f1,0.8586666666666666,0.16575884927427192,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Her2,precision,0.9316666666666668,0.1374884039637154,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Her2,recall,0.8399999999999999,0.23074364646829942,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Basal,f1,0.98,0.03804108705422549,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Basal,precision,0.9966666666666666,0.02357022603955158,50
RFECA_SVR(k=10),0.2,EnsembleSoft,Basal,recall,0.9666666666666667,0.06734350297014736,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumA,f1,0.9505993108340934,0.03851268849011079,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumA,precision,0.9287312687312687,0.07029355440584463,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumA,recall,0.978030303030303,0.041075670377377374,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumB,f1,0.8003174603174601,0.1743800293909172,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumB,precision,0.9166666666666665,0.11952286093343936,50
RFECA_SVR(k=20),0.2,EnsembleSoft,LumB,recall,0.7783333333333334,0.2654575052147329,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Her2,f1,0.8943809523809523,0.14260648563771283,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Her2,precision,0.9516666666666667,0.11675166971376633,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Her2,recall,0.8766666666666666,0.2014966675393875,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Basal,f1,0.9818181818181819,0.03673281980189858,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Basal,precision,0.9966666666666667,0.02357022603955158,50
RFECA_SVR(k=20),0.2,EnsembleSoft,Basal,recall,0.97,0.06468132241526725,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumA,f1,0.9524327759197324,0.03983639326172402,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumA,precision,0.9248351648351647,0.0662346958407865,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumA,recall,0.9846969696969695,0.033021606998118944,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumB,f1,0.8144603174603176,0.1944774166658945,50
RFECA_SVR(k=5),0.3,EnsembleSoft,LumB,precision,0.9266666666666665,0.13260857443470783,50
