dataset,mechanism,missing_rate,method,replication,metric,value,seed_scheme,artifact
METABRIC,MCAR,0.05,KNN,1,bal_acc,0.8776671260560862,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,1,precision_macro,0.9000118661113812,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,1,recall_macro,0.8776671260560862,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,2,f1_macro,0.883289794679585,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,2,bal_acc,0.8730658501390209,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,2,precision_macro,0.8981025720933807,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,2,recall_macro,0.8730658501390209,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,3,f1_macro,0.8835884889724813,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,3,bal_acc,0.8741581642576509,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,3,precision_macro,0.8969791956412833,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,3,recall_macro,0.8741581642576508,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,4,f1_macro,0.8814621339905617,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,4,bal_acc,0.8702214423716349,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,4,precision_macro,0.8974882737525846,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,4,recall_macro,0.8702214423716349,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,5,f1_macro,0.8776214539951106,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,5,bal_acc,0.8671155577413601,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,5,precision_macro,0.8928531876248558,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,5,recall_macro,0.8671155577413601,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,6,f1_macro,0.8808604392959645,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,6,bal_acc,0.8720052440784147,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,6,precision_macro,0.89293115135484,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,6,recall_macro,0.8720052440784147,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,7,f1_macro,0.8817746139601365,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,7,bal_acc,0.8728104490716815,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,7,precision_macro,0.8951155707503171,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,7,recall_macro,0.8728104490716815,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,8,f1_macro,0.8794287327937956,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,8,bal_acc,0.8710090173697363,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,8,precision_macro,0.8911191131431109,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,8,recall_macro,0.8710090173697363,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,9,f1_macro,0.8806458428124457,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,9,bal_acc,0.8706121919729108,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,9,precision_macro,0.8957506036706515,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,KNN,9,recall_macro,0.8706121919729108,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,0,f1_macro,0.8785322279769054,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,0,bal_acc,0.8683020466910069,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,0,precision_macro,0.8925248312111547,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,0,recall_macro,0.8683020466910069,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,1,f1_macro,0.8709058540941322,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,1,bal_acc,0.860975396732778,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,1,precision_macro,0.8845628167673916,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,1,recall_macro,0.860975396732778,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,2,f1_macro,0.8727153324074071,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,2,bal_acc,0.8643333990927058,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,2,precision_macro,0.8851287845359094,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,2,recall_macro,0.8643333990927058,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,3,f1_macro,0.8807032016741643,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,3,bal_acc,0.8711781903020672,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,3,precision_macro,0.8936188157090277,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,3,recall_macro,0.871178190302067,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,4,f1_macro,0.8729254439303752,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,4,bal_acc,0.8632581870418841,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,4,precision_macro,0.8864102854854297,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,4,recall_macro,0.8632581870418841,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,5,f1_macro,0.8789517011522474,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,5,bal_acc,0.8695946721941586,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,5,precision_macro,0.892354439013085,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,5,recall_macro,0.8695946721941586,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,6,f1_macro,0.8741882586572391,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,6,bal_acc,0.8633379457512962,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,6,precision_macro,0.8892818127589515,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,6,recall_macro,0.8633379457512962,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,7,f1_macro,0.8756261784560969,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,7,bal_acc,0.8666940633179401,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,7,precision_macro,0.8877227896090634,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,7,recall_macro,0.8666940633179401,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,8,f1_macro,0.8734413188151976,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,8,bal_acc,0.8633060339318362,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,8,precision_macro,0.8880122616689764,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,8,recall_macro,0.8633060339318362,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,9,f1_macro,0.8787499718694658,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,9,bal_acc,0.8704716753080041,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,9,precision_macro,0.8911733645567642,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,KNN,9,recall_macro,0.8704716753080038,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,0,f1_macro,0.868830963329526,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,0,bal_acc,0.8602354787560179,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,0,precision_macro,0.8822054931409464,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,0,recall_macro,0.8602354787560179,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,1,f1_macro,0.8618936299041187,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,1,bal_acc,0.8527672145996922,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,1,precision_macro,0.8761822717617307,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,1,recall_macro,0.8527672145996921,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,2,f1_macro,0.8747370257635575,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,2,bal_acc,0.8641395710266057,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,2,precision_macro,0.8919524177546935,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,2,recall_macro,0.8641395710266057,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,3,f1_macro,0.8703895514584887,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,3,bal_acc,0.8603822610850852,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,3,precision_macro,0.8857496575619465,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,3,recall_macro,0.8603822610850852,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,4,f1_macro,0.8752664405113826,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,4,bal_acc,0.8673868799863665,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,4,precision_macro,0.8872672790459566,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,4,recall_macro,0.8673868799863665,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,5,f1_macro,0.8666717038537497,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,5,bal_acc,0.8571434962128158,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,5,precision_macro,0.879338037075539,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,5,recall_macro,0.8571434962128158,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,6,f1_macro,0.8745987398971815,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,6,bal_acc,0.8656663045270234,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,6,precision_macro,0.8866240742469875,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,6,recall_macro,0.8656663045270234,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,7,f1_macro,0.8674230806219866,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,7,bal_acc,0.8565562048135862,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,7,precision_macro,0.8818241327423696,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,7,recall_macro,0.8565562048135862,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,8,f1_macro,0.8664298347025314,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,8,bal_acc,0.8565535466530332,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,8,precision_macro,0.8820626456536076,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,8,recall_macro,0.8565535466530332,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,9,f1_macro,0.8651756654927848,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,9,bal_acc,0.8551527099344813,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,9,precision_macro,0.8792074669557781,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.2,KNN,9,recall_macro,0.8551527099344813,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,0,f1_macro,0.8517484554986771,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,0,bal_acc,0.8422617704645946,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,0,precision_macro,0.8665355993990289,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,0,recall_macro,0.8422617704645946,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,1,f1_macro,0.8542301767965649,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,1,bal_acc,0.8426025985140233,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,1,precision_macro,0.8703282834677987,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,1,recall_macro,0.8426025985140233,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,2,f1_macro,0.8489372835219893,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,2,bal_acc,0.8395400039270386,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,2,precision_macro,0.8621110930595304,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,2,recall_macro,0.8395400039270384,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,3,f1_macro,0.8623779334300359,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,3,bal_acc,0.8528579717957125,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,3,precision_macro,0.8756895529540859,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,3,recall_macro,0.8528579717957125,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,4,f1_macro,0.8624671515493649,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,4,bal_acc,0.8531991379038877,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,4,precision_macro,0.8755926245633956,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,4,recall_macro,0.8531991379038877,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,5,f1_macro,0.8558260872379699,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,5,bal_acc,0.8471962519010017,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,5,precision_macro,0.8709512826934779,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,5,recall_macro,0.8471962519010017,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,6,f1_macro,0.8580658501256619,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,6,bal_acc,0.848924653651868,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,6,precision_macro,0.8710202061035069,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,6,recall_macro,0.848924653651868,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,7,f1_macro,0.8658766829874937,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,7,bal_acc,0.8564827256611596,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,7,precision_macro,0.879935672821339,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,7,recall_macro,0.8564827256611596,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,8,f1_macro,0.8637614439677549,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,8,bal_acc,0.8520424583261553,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,8,precision_macro,0.8804843337606544,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,8,recall_macro,0.8520424583261554,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,9,f1_macro,0.858970169475749,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,9,bal_acc,0.8488929455938441,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,9,precision_macro,0.8743621483776589,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.3,KNN,9,recall_macro,0.8488929455938441,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,0,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,0,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,0,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,0,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,1,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,1,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,1,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,1,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,2,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,2,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,2,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,2,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,3,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,3,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,3,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,3,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,4,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,4,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,4,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,4,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,5,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,5,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,5,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,5,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,6,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,6,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,6,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,6,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,7,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,7,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,7,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,7,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,8,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,8,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,8,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,8,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,9,f1_macro,0.8859360095573787,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,9,bal_acc,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,9,precision_macro,0.9009817008448259,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.0,Mean,9,recall_macro,0.8752464911354514,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,0,f1_macro,0.8798094946747244,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,0,bal_acc,0.8715347496605521,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,0,precision_macro,0.8923557008481513,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,0,recall_macro,0.8715347496605521,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,1,f1_macro,0.8832664153000586,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,1,bal_acc,0.8747682121045408,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,1,precision_macro,0.8957131204893525,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,1,recall_macro,0.8747682121045408,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,2,f1_macro,0.879229845387384,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,2,bal_acc,0.8702817928042574,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,2,precision_macro,0.8921094863230061,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,2,recall_macro,0.8702817928042575,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,3,f1_macro,0.8866817388920673,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,3,bal_acc,0.8782811611438056,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,3,precision_macro,0.8991254652374939,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,3,recall_macro,0.8782811611438056,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,4,f1_macro,0.877677183213159,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,4,bal_acc,0.8675019403645848,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,4,precision_macro,0.8930201573772566,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,4,recall_macro,0.8675019403645848,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,5,f1_macro,0.8719461662150192,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,5,bal_acc,0.8620884204228236,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,5,precision_macro,0.8862677950232151,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,5,recall_macro,0.8620884204228234,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,6,f1_macro,0.870547549589659,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,6,bal_acc,0.8611589996795388,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,6,precision_macro,0.8839005943696001,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,6,recall_macro,0.8611589996795388,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,7,f1_macro,0.8790272607386411,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,7,bal_acc,0.8701834547566255,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,7,precision_macro,0.8927774335805665,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,7,recall_macro,0.8701834547566255,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,8,f1_macro,0.880583111153857,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,8,bal_acc,0.8707460493436103,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,8,precision_macro,0.8942211470595961,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,8,recall_macro,0.8707460493436103,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,9,f1_macro,0.8786328894574907,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,9,bal_acc,0.8681478872717641,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,9,precision_macro,0.8928677120749828,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.05,Mean,9,recall_macro,0.8681478872717641,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,0,f1_macro,0.8735379810787635,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,0,bal_acc,0.8649349167449296,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,0,precision_macro,0.8865928373841063,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,0,recall_macro,0.8649349167449296,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,1,f1_macro,0.8678286054792137,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,1,bal_acc,0.8577320750138465,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,1,precision_macro,0.8820824246103418,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,1,recall_macro,0.8577320750138465,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,2,f1_macro,0.8761967204689867,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,2,bal_acc,0.8674977632551444,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,2,precision_macro,0.8885694738168674,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,2,recall_macro,0.8674977632551446,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,3,f1_macro,0.8819496705164692,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,3,bal_acc,0.8735929531885887,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,3,precision_macro,0.8943191128193829,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,3,recall_macro,0.8735929531885887,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,4,f1_macro,0.8712952193725207,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,4,bal_acc,0.8604910557991431,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,4,precision_macro,0.8863131063417576,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,4,recall_macro,0.8604910557991431,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,5,f1_macro,0.8787102788779724,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,5,bal_acc,0.8684522327622457,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,5,precision_macro,0.8937013398830184,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,5,recall_macro,0.8684522327622455,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,6,f1_macro,0.8766508991073774,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,6,bal_acc,0.8672017719835436,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,6,precision_macro,0.8886007603020232,legacy,metabric_full_20260724_185916
METABRIC,MCAR,0.1,Mean,6,recall_macro,0.8672017719835434,legacy,metabric_full_20260724_185916
