dataset,mechanism,missing_rate,method,metric,n_replications,mean,std,median,iqr,ci95_low,ci95_high
METABRIC,MAR,0.2,MissForest,corr_mae_offdiag,10,0.02840784238928356,0.000965538821604788,0.028089539824614897,0.000939821097380833,0.027717137525265795,0.029098547253301323
METABRIC,MAR,0.3,Mean,corr_mae_offdiag,10,0.11508732509685252,0.001230974308166891,0.11502737607153268,0.0013678136052037854,0.11420673912443287,0.11596791106927216
METABRIC,MAR,0.3,KNN,corr_mae_offdiag,10,0.038260892949028825,0.001537543214868793,0.03814722558336664,0.001170936676747364,0.0371610007920441,0.039360785106013554
METABRIC,MAR,0.3,MissForest,corr_mae_offdiag,10,0.039763349958418584,0.0014408425772906347,0.03959968048598121,0.0016363780248036044,0.03873263327033716,0.04079406664650001
METABRIC,MAR,0.05,Mean,corr_rv,10,0.9977647441987761,0.0001430072589325419,0.9977835138048845,0.0001864751722310265,0.9976624429684948,0.9978670454290575
METABRIC,MAR,0.05,KNN,corr_rv,10,0.9993058780812966,4.5788949755465086e-05,0.9993001683562568,5.175083043540418e-05,0.9992731226398719,0.9993386335227212
METABRIC,MAR,0.05,MissForest,corr_rv,10,0.9994367754978134,3.891124137315224e-05,0.9994347737585096,3.609137632998305e-05,0.9994089400725772,0.9994646109230496
METABRIC,MAR,0.1,Mean,corr_rv,10,0.9942925728728254,0.0002598746503197367,0.9942050055432289,0.0002414787652545991,0.9941066697470324,0.9944784759986183
METABRIC,MAR,0.1,KNN,corr_rv,10,0.9984620111159137,8.981997458639289e-05,0.9984773267977176,0.00010313310788789831,0.9983977577767992,0.9985262644550282
METABRIC,MAR,0.1,MissForest,corr_rv,10,0.9987570661639641,7.141456147274658e-05,0.9987533598123006,0.00011804206977339415,0.9987059792642277,0.9988081530637005
METABRIC,MAR,0.2,Mean,corr_rv,10,0.9830501684053313,0.000570515270397782,0.9831403282960647,0.0006691579222936062,0.9826420463666905,0.9834582904439721
METABRIC,MAR,0.2,KNN,corr_rv,10,0.9961800963159358,0.00027902568514318255,0.9961523454285279,0.00039499952574295616,0.9959804933651255,0.9963796992667462
METABRIC,MAR,0.2,MissForest,corr_rv,10,0.9971128483385948,0.00017722605329754517,0.9971546802897258,0.0001523168196448932,0.9969860684574505,0.9972396282197391
METABRIC,MAR,0.3,Mean,corr_rv,10,0.966421453522794,0.0010114281626663996,0.966649099843162,0.0016613364676895115,0.9656979214017374,0.9671449856438505
METABRIC,MAR,0.3,KNN,corr_rv,10,0.9924434633760825,0.0007322973225379627,0.9926193751012673,0.0006930251201548998,0.9919196094291811,0.9929673173229838
METABRIC,MAR,0.3,MissForest,corr_rv,10,0.9950398714454506,0.0003699873423590182,0.9951665021267869,0.0005992707580303458,0.9947751984449723,0.9953045444459289
METABRIC,MAR,0.0,Mean,f1_macro,10,0.8859360095573787,0.0,0.8859360095573787,0.0,0.8859360095573787,0.8859360095573787
METABRIC,MAR,0.0,KNN,f1_macro,10,0.8859360095573787,0.0,0.8859360095573787,0.0,0.8859360095573787,0.8859360095573787
METABRIC,MAR,0.0,MissForest,f1_macro,10,0.8859360095573787,0.0,0.8859360095573787,0.0,0.8859360095573787,0.8859360095573787
METABRIC,MAR,0.05,Mean,f1_macro,10,0.8807230463647768,0.005120541803657628,0.8825032152292747,0.005531943416643981,0.8770600314232189,0.8843860613063348
METABRIC,MAR,0.05,KNN,f1_macro,10,0.8803363082962823,0.003060814828473274,0.8799905724015393,0.0018932946901846215,0.8781467332708365,0.8825258833217281
METABRIC,MAR,0.05,MissForest,f1_macro,10,0.8805805867748587,0.0039509816338931915,0.879357444374146,0.003288090390697662,0.8777542247776899,0.8834069487720275
METABRIC,MAR,0.1,Mean,f1_macro,10,0.8743290626841953,0.004644441378772131,0.8737421653596309,0.007099964410717807,0.8710066294695148,0.8776514958988758
METABRIC,MAR,0.1,KNN,f1_macro,10,0.8778545991857504,0.00240913222402537,0.8778581942723247,0.0023756963032147693,0.8761312098118974,0.8795779885596033
METABRIC,MAR,0.1,MissForest,f1_macro,10,0.8791786876085735,0.0033499378402484805,0.8790810854856599,0.004075485860510097,0.8767822864399794,0.8815750887771677
METABRIC,MAR,0.2,Mean,f1_macro,10,0.8635717320954566,0.004147372776659549,0.865299892212806,0.005968067963515344,0.8606048803380384,0.8665385838528747
METABRIC,MAR,0.2,KNN,f1_macro,10,0.8721681465435436,0.004560609807750647,0.8722591949891267,0.0073012837315201695,0.8689056828221317,0.8754306102649555
METABRIC,MAR,0.2,MissForest,f1_macro,10,0.8707923202001207,0.005968836147905354,0.8701455560631296,0.006595475392959127,0.8665224720411092,0.8750621683591321
METABRIC,MAR,0.3,Mean,f1_macro,10,0.8480200851951301,0.010115055019838046,0.847092501079397,0.014060284613690355,0.8407842107324157,0.8552559596578444
METABRIC,MAR,0.3,KNN,f1_macro,10,0.848245423395533,0.005582281160854551,0.8472586091383445,0.008299244607343548,0.8442521000160458,0.8522387467750202
METABRIC,MAR,0.3,MissForest,f1_macro,10,0.8606189427022096,0.00609808216996986,0.8592142883361769,0.010361270081357454,0.8562566375087451,0.8649812478956741
METABRIC,MAR,0.05,Mean,mae,10,0.8278765175265456,0.008141251241458265,0.829557575684331,0.011162082565352116,0.8220526172277262,0.833700417825365
METABRIC,MAR,0.05,KNN,mae,10,0.47767433921768443,0.0053713692586287755,0.47700448609596424,0.0062752988855801495,0.4738318931240058,0.48151678531136305
METABRIC,MAR,0.05,MissForest,mae,10,0.4260548307267256,0.004113497321863281,0.42580866335267487,0.003960608521229425,0.4231122120098389,0.42899744944361234
METABRIC,MAR,0.1,Mean,mae,10,0.8191159791076407,0.00862922893426799,0.8176427229298169,0.012942221019176081,0.8129430005963102,0.8252889576189711
METABRIC,MAR,0.1,KNN,mae,10,0.48310158594163377,0.0045693723049712075,0.482751965194672,0.004549629875119698,0.4798328539073215,0.48637031797594604
METABRIC,MAR,0.1,MissForest,mae,10,0.4306833769894324,0.00519008400750872,0.43138449238906307,0.007999037668154962,0.4269706145520931,0.43439613942677163
METABRIC,MAR,0.2,Mean,mae,10,0.811289192301281,0.00493061684715372,0.8109828971366758,0.006172961810717026,0.8077620414889743,0.8148163431135877
METABRIC,MAR,0.2,KNN,mae,10,0.5089724819832424,0.006190389080588313,0.5109106335480929,0.006811796881746157,0.5045441444037981,0.5134008195626867
METABRIC,MAR,0.2,MissForest,mae,10,0.44529760713839767,0.004272185510853834,0.4452760782271338,0.007715236907380851,0.4422414697296206,0.44835374454717475
METABRIC,MAR,0.3,Mean,mae,10,0.8029062803284972,0.004549947535050744,0.8022127957854925,0.006628889503602409,0.7996514439374944,0.8061611167195
METABRIC,MAR,0.3,KNN,mae,10,0.575010695042496,0.011255025036475054,0.5734955027967441,0.013048422396496728,0.5669593351557809,0.5830620549292111
METABRIC,MAR,0.3,MissForest,mae,10,0.4650253873684155,0.004817369682893582,0.4648485736947489,0.005804897845046231,0.46157924869714384,0.4684715260396871
METABRIC,MAR,0.0,Mean,precision_macro,10,0.9009817008448259,0.0,0.9009817008448259,0.0,0.9009817008448259,0.9009817008448259
METABRIC,MAR,0.0,KNN,precision_macro,10,0.9009817008448259,0.0,0.9009817008448259,0.0,0.9009817008448259,0.9009817008448259
METABRIC,MAR,0.0,MissForest,precision_macro,10,0.9009817008448259,0.0,0.9009817008448259,0.0,0.9009817008448259,0.9009817008448259
METABRIC,MAR,0.05,Mean,precision_macro,10,0.8945666174350821,0.005581362762861737,0.8956264587599594,0.006394279067788777,0.8905739510379415,0.8985592838322228
METABRIC,MAR,0.05,KNN,precision_macro,10,0.8947987379568021,0.0038061567513269622,0.8949506146095815,0.002725901087103022,0.8920759774395335,0.8975214984740707
METABRIC,MAR,0.05,MissForest,precision_macro,10,0.8947489817869411,0.004434088836159886,0.8943096275919233,0.005200774141275399,0.8915770257163067,0.8979209378575754
METABRIC,MAR,0.1,Mean,precision_macro,10,0.8878425422609194,0.005301585047435613,0.8881744695247566,0.0085404970623717,0.8840500167846456,0.8916350677371933
METABRIC,MAR,0.1,KNN,precision_macro,10,0.8922774018183798,0.0031428011413081923,0.8928634858288392,0.001823758184153479,0.8900291773178525,0.8945256263189071
METABRIC,MAR,0.1,MissForest,precision_macro,10,0.8933857220922107,0.003937068638888423,0.8932422996672094,0.004104245416809871,0.8905693128521013,0.8962021313323201
METABRIC,MAR,0.2,Mean,precision_macro,10,0.8774904960851106,0.004744073794995109,0.8773927560290302,0.0064827887863814215,0.8740967901334264,0.8808842020367948
METABRIC,MAR,0.2,KNN,precision_macro,10,0.8865161893250117,0.00514418296062148,0.8879913961332868,0.008717681349415418,0.8828362625185545,0.890196116131469
METABRIC,MAR,0.2,MissForest,precision_macro,10,0.8843587598368229,0.005757825396351598,0.8861787828733492,0.007170423080981703,0.8802398596761695,0.8884776599974763
METABRIC,MAR,0.3,Mean,precision_macro,10,0.8625166160923146,0.01006986182590703,0.8607758513045308,0.013572920802847332,0.8553130708929816,0.8697201612916475
METABRIC,MAR,0.3,KNN,precision_macro,10,0.8633338543294207,0.005074383243879936,0.8627053132030059,0.007678525648627477,0.8597038592323694,0.866963849426472
METABRIC,MAR,0.3,MissForest,precision_macro,10,0.8749053000617415,0.006375464450222924,0.8742115012607248,0.009337731470094313,0.8703445675385041,0.8794660325849789
METABRIC,MAR,0.0,Mean,recall_macro,10,0.8752464911354514,0.0,0.8752464911354514,0.0,0.8752464911354514,0.8752464911354514
METABRIC,MAR,0.0,KNN,recall_macro,10,0.8752464911354514,0.0,0.8752464911354514,0.0,0.8752464911354514,0.8752464911354514
METABRIC,MAR,0.0,MissForest,recall_macro,10,0.8752464911354514,0.0,0.8752464911354514,0.0,0.8752464911354514,0.8752464911354514
METABRIC,MAR,0.05,Mean,recall_macro,10,0.8709846637102736,0.0049900424015146515,0.8723235657510369,0.006062348452431698,0.8674150024172637,0.8745543250032836
METABRIC,MAR,0.05,KNN,recall_macro,10,0.8702920596020725,0.0028670348077308267,0.8701085515896172,0.002279610009873312,0.8682411064527039,0.872343012751441
METABRIC,MAR,0.05,MissForest,recall_macro,10,0.8707137577869284,0.0038929710736126414,0.8696823984388169,0.002934371914635081,0.8679288940446755,0.8734986215291812
METABRIC,MAR,0.1,Mean,recall_macro,10,0.8652054267227566,0.004634815357157132,0.8656137919632785,0.007022450342411779,0.8618898795491153,0.8685209738963978
METABRIC,MAR,0.1,KNN,recall_macro,10,0.8680423254181276,0.0022262217321915626,0.867867627309219,0.0027136971215918626,0.8664497823277825,0.8696348685084728
METABRIC,MAR,0.1,MissForest,recall_macro,10,0.8692159834175239,0.0027934152774771828,0.8690997866062051,0.003971372907509041,0.8672176945075367,0.8712142723275111
METABRIC,MAR,0.2,Mean,recall_macro,10,0.8540339809242248,0.004040971400670299,0.8543753808949572,0.005564829016369455,0.8511432441259253,0.8569247177225242
METABRIC,MAR,0.2,KNN,recall_macro,10,0.8621136891563721,0.004198118390765903,0.8612993195294222,0.005916204035588013,0.8591105361734552,0.865116842139289
METABRIC,MAR,0.2,MissForest,recall_macro,10,0.8613616575622352,0.00620776177830494,0.8605114666748173,0.006789511657932845,0.856920892303504,0.8658024228209663
METABRIC,MAR,0.3,Mean,recall_macro,10,0.83789716438176,0.009863028428180156,0.8374980550044734,0.0144275496112789,0.8308415788818764,0.8449527498816436
METABRIC,MAR,0.3,KNN,recall_macro,10,0.8380687893977367,0.006011653576560837,0.8362313674059503,0.007623279142053185,0.8337683114954406,0.8423692673000327
METABRIC,MAR,0.3,MissForest,recall_macro,10,0.850641678568187,0.005753666891878097,0.8487385754667527,0.008725930680359428,0.8465257532224272,0.8547576039139467
METABRIC,MAR,0.05,Mean,rmse,10,1.1688933346254948,0.013593281047096343,1.171093728597759,0.017585693262691215,1.1591692871536543,1.1786173820973354
METABRIC,MAR,0.05,KNN,rmse,10,0.699695891558898,0.009447351985242882,0.6959821073353174,0.014184673443992102,0.6929376630731189,0.7064541200446771
METABRIC,MAR,0.05,MissForest,rmse,10,0.6290763935180603,0.008953477709461345,0.6291969852385654,0.0055405387298573805,0.6226714614061427,0.6354813256299779
METABRIC,MAR,0.1,Mean,rmse,10,1.1602141435329831,0.010533639454815872,1.1617392857455173,0.014802178011421141,1.1526788318039756,1.1677494552619907
METABRIC,MAR,0.1,KNN,rmse,10,0.7098662056262381,0.007486790062318727,0.7084706566715256,0.006490539111687399,0.7045104786516059,0.7152219326008704
METABRIC,MAR,0.1,MissForest,rmse,10,0.6427895028879883,0.007395599266223464,0.6425766007261886,0.009803167311660088,0.6374990098791038,0.6480799958968728
METABRIC,MAR,0.2,Mean,rmse,10,1.1491114075405715,0.008530841625841171,1.1478235650928417,0.011774324665225322,1.143008811069784,1.155214004011359
METABRIC,MAR,0.2,KNN,rmse,10,0.7507455341014431,0.012746898054336254,0.7532326817311501,0.015274792512315782,0.7416269525485696,0.7598641156543166
METABRIC,MAR,0.2,MissForest,rmse,10,0.6721495670652327,0.009216695637212613,0.6738335575418204,0.011358010975691335,0.6655563401909229,0.6787427939395424
METABRIC,MAR,0.3,Mean,rmse,10,1.143003217234177,0.007923654991570963,1.143058553381175,0.009864947690051196,1.1373349759154279,1.1486714585529263
METABRIC,MAR,0.3,KNN,rmse,10,0.856710260394444,0.02245668707042527,0.8508423340436779,0.028429657827583332,0.8406457142133932,0.8727748065754948
METABRIC,MAR,0.3,MissForest,rmse,10,0.7052613170597014,0.01092904209586728,0.7041060223979354,0.014488711765912154,0.6974431513207786,0.7130794827986242
METABRIC,MCAR,0.0,Mean,bal_acc,10,0.8752464911354514,0.0,0.8752464911354514,0.0,0.8752464911354514,0.8752464911354514
METABRIC,MCAR,0.0,KNN,bal_acc,10,0.8752464911354514,0.0,0.8752464911354514,0.0,0.8752464911354514,0.8752464911354514
METABRIC,MCAR,0.0,MissForest,bal_acc,10,0.8752464911354514,0.0,0.8752464911354514,0.0,0.8752464911354514,0.8752464911354514
METABRIC,MCAR,0.05,Mean,bal_acc,10,0.8694692667552104,0.005184901256327677,0.8702326237804414,0.0036741474899369964,0.8657602118347204,0.8731783216757004
METABRIC,MCAR,0.05,KNN,bal_acc,10,0.871721961500203,0.002973847189213065,0.8715071307240756,0.0026828701002321598,0.869594599376098,0.873849323624308
METABRIC,MCAR,0.05,MissForest,bal_acc,10,0.8716584870342894,0.003808668398428552,0.8719422076995891,0.00513229095465928,0.8689339297929213,0.8743830442756575
METABRIC,MCAR,0.1,Mean,bal_acc,10,0.865265318229054,0.004603800672505481,0.8660651235442635,0.005724911410084688,0.8619719576242648,0.8685586788338431
METABRIC,MCAR,0.1,KNN,bal_acc,10,0.8661451610363677,0.003577512318700892,0.8655137312053229,0.0059575039316694944,0.86358596289299,0.8687043591797455
METABRIC,MCAR,0.1,MissForest,bal_acc,10,0.869314236255828,0.004397453209314353,0.8686548295165111,0.004520574811011202,0.8661684877338621,0.872459984777794
METABRIC,MCAR,0.2,Mean,bal_acc,10,0.8568806092281701,0.0042507166808260135,0.8547296757229363,0.006242089193790101,0.8538398296952165,0.8599213887611237
METABRIC,MCAR,0.2,KNN,bal_acc,10,0.8595983667594707,0.004831658535857857,0.8586894874844169,0.006646032348054165,0.8561420064585527,0.8630547270603887
METABRIC,MCAR,0.2,MissForest,bal_acc,10,0.8646195181227274,0.005258266039429784,0.8631954493587999,0.0072969864609788715,0.8608579811979903,0.8683810550474645
METABRIC,MCAR,0.3,Mean,bal_acc,10,0.8453412114914041,0.007524920268626929,0.8449657912334421,0.011425099380009462,0.8399582078103631,0.850724215172445
METABRIC,MCAR,0.3,KNN,bal_acc,10,0.8484000517739286,0.005510169552009263,0.848908799622856,0.008903081567555371,0.8444583139318296,0.8523417896160277
METABRIC,MCAR,0.3,MissForest,bal_acc,10,0.8574428629778437,0.005390130112138443,0.8566269517103919,0.005997912371468184,0.853586996178045,0.8612987297776423
METABRIC,MCAR,0.05,Mean,corr_frobenius_rel,10,0.0673746574388174,0.0018330349912659436,0.06735085932292231,0.002640957006403516,0.06606338319892943,0.06868593167870538
METABRIC,MCAR,0.05,KNN,corr_frobenius_rel,10,0.034816624286263205,0.0015438384166878598,0.034870044566407965,0.0018779673208460107,0.033712228813182726,0.035921019759343684
METABRIC,MCAR,0.05,MissForest,corr_frobenius_rel,10,0.03269187169395929,0.0013602089544915538,0.03249822458022088,0.0013792096004252713,0.03171883682480062,0.03366490656311796
METABRIC,MCAR,0.1,Mean,corr_frobenius_rel,10,0.11424588808376526,0.0024465171951378885,0.1141702186198656,0.0026775144896064584,0.1124957551126474,0.11599602105488313
METABRIC,MCAR,0.1,KNN,corr_frobenius_rel,10,0.054446583859263695,0.0015322807861293877,0.05508818988106065,0.0020860859071437157,0.05335045621701988,0.05554271150150751
METABRIC,MCAR,0.1,MissForest,corr_frobenius_rel,10,0.05169321985447545,0.0014621070780944801,0.05183004296422898,0.0012489602001055922,0.05064729145889197,0.052739148250058925
METABRIC,MCAR,0.2,Mean,corr_frobenius_rel,10,0.2074945337672925,0.004863021208258947,0.20584578432844897,0.007456224290904673,0.20401573796208264,0.21097332957250234
METABRIC,MCAR,0.2,KNN,corr_frobenius_rel,10,0.08924308767827639,0.002866831496661809,0.08920308602910856,0.001133597687191415,0.08719227996888515,0.09129389538766763
METABRIC,MCAR,0.2,MissForest,corr_frobenius_rel,10,0.08558368360478794,0.002324959282782092,0.08493022112142097,0.0018409832925454922,0.08392050792574916,0.08724685928382671
METABRIC,MCAR,0.3,Mean,corr_frobenius_rel,10,0.3012994412822906,0.002429156085131021,0.30152186973505335,0.002277137482586955,0.29956172770111145,0.3030371548634697
METABRIC,MCAR,0.3,KNN,corr_frobenius_rel,10,0.12421567068686283,0.0035651806315642374,0.12353395729721367,0.0020543972379300085,0.1216652941010405,0.12676604727268517
METABRIC,MCAR,0.3,MissForest,corr_frobenius_rel,10,0.1215337288306297,0.002259138811231412,0.12198780999389501,0.0036361620436765885,0.11991763828046895,0.12314981938079045
METABRIC,MCAR,0.05,Mean,corr_mae_offdiag,10,0.02044743179480646,0.0005833917687950016,0.02063766744078479,0.0006037904456967641,0.020030098464112512,0.020864765125500406
METABRIC,MCAR,0.05,KNN,corr_mae_offdiag,10,0.010327159152022236,0.00043038340513851085,0.010336838021438598,0.0004018841589983838,0.010019281410941232,0.01063503689310324
METABRIC,MCAR,0.05,MissForest,corr_mae_offdiag,10,0.009724469263368802,0.00037914171763200845,0.00968868172361809,0.00026865181926589467,0.009453247617319164,0.00999569090941844
METABRIC,MCAR,0.1,Mean,corr_mae_offdiag,10,0.03521550017260821,0.0007105625208030671,0.0353936865580335,0.0008920512520528348,0.03470719436622781,0.03572380597898861
METABRIC,MCAR,0.1,KNN,corr_mae_offdiag,10,0.016504514148610285,0.00046369620808427853,0.0165588494622768,0.0006168941268359235,0.016172805863884785,0.016836222433335785
METABRIC,MCAR,0.1,MissForest,corr_mae_offdiag,10,0.015762670218778547,0.0003731226775093446,0.015788648709910903,0.00038155747977970146,0.015495754334647971,0.01602958610290912
METABRIC,MCAR,0.2,Mean,corr_mae_offdiag,10,0.06428815693392172,0.0017327562636111316,0.06344453399089223,0.0026644078175957764,0.06304861777438357,0.06552769609345986
METABRIC,MCAR,0.2,KNN,corr_mae_offdiag,10,0.027833023684196774,0.0008659516810755584,0.0278698939709129,0.0005933855839956766,0.027213559168902467,0.02845248819949108
METABRIC,MCAR,0.2,MissForest,corr_mae_offdiag,10,0.0270069248341396,0.0006485679679332721,0.02690318198333945,0.0003358040475915994,0.026542967259287172,0.027470882408992026
METABRIC,MCAR,0.3,Mean,corr_mae_offdiag,10,0.0937878062597947,0.0008100181462154493,0.09371253002568508,0.0008725470777430216,0.09320835418493792,0.09436725833465148
METABRIC,MCAR,0.3,KNN,corr_mae_offdiag,10,0.03922220300439381,0.0011913273931735658,0.0389743223522977,0.0005430143203006207,0.038369978726415066,0.04007442728237255
METABRIC,MCAR,0.3,MissForest,corr_mae_offdiag,10,0.038878100112427025,0.0008499572609126087,0.039017644475140695,0.0009474185690755629,0.03827007731605328,0.03948612290880077
METABRIC,MCAR,0.05,Mean,corr_rv,10,0.9985714920820682,6.85819222551377e-05,0.9985650192465397,9.59167994749599e-05,0.9985224315303582,0.9986205526337781
METABRIC,MCAR,0.05,KNN,corr_rv,10,0.9994371221355808,4.794530322921138e-05,0.9994406381099397,4.9241251639298156e-05,0.9994028241318069,0.9994714201393546
METABRIC,MCAR,0.05,MissForest,corr_rv,10,0.9995316108810928,3.786161458452649e-05,0.9995411689501332,3.3610312092702266e-05,0.9995045263136285,0.999558695448557
METABRIC,MCAR,0.1,Mean,corr_rv,10,0.9966124942973279,0.0001566426297372059,0.9966613432680298,0.00014449921569870128,0.996500438910376,0.9967245496842798
METABRIC,MCAR,0.1,KNN,corr_rv,10,0.9987166407340518,6.830181012165321e-05,0.9986945155861184,9.39440544533987e-05,0.998667780562491,0.9987655009056126
METABRIC,MCAR,0.1,MissForest,corr_rv,10,0.9989516647384129,6.050940845562126e-05,0.9989664586235906,7.218859930291366e-05,0.998908378915198,0.9989949505616278
METABRIC,MCAR,0.2,Mean,corr_rv,10,0.9903330879887285,0.0004898418411273082,0.9903970564288465,0.0007641818028755187,0.9899826762448447,0.9906834997326124
METABRIC,MCAR,0.2,KNN,corr_rv,10,0.9969743661175772,0.00016313167448625424,0.9969369450725336,0.0001440677765447429,0.9968576687476509,0.9970910634875034
METABRIC,MCAR,0.2,MissForest,corr_rv,10,0.9976544752451604,0.00011691269606940984,0.9976784282918372,0.00016131120699269808,0.9975708409406314,0.9977381095496893
METABRIC,MCAR,0.3,Mean,corr_rv,10,0.9795621827478052,0.00045704685631866394,0.9795431854094033,0.00037067487792419307,0.9792352311227854,0.9798891343728249
METABRIC,MCAR,0.3,KNN,corr_rv,10,0.9945285305584186,0.00022554377149668656,0.9945594367485483,0.0002288288532269478,0.9943671862638798,0.9946898748529575
METABRIC,MCAR,0.3,MissForest,corr_rv,10,0.9958367736412237,0.00012081007680611251,0.9958295144204409,0.00018939399836215287,0.9957503513184696,0.9959231959639778
METABRIC,MCAR,0.0,Mean,f1_macro,10,0.8859360095573787,0.0,0.8859360095573787,0.0,0.8859360095573787,0.8859360095573787
METABRIC,MCAR,0.0,KNN,f1_macro,10,0.8859360095573787,0.0,0.8859360095573787,0.0,0.8859360095573787,0.8859360095573787
METABRIC,MCAR,0.0,MissForest,f1_macro,10,0.8859360095573787,0.0,0.8859360095573787,0.0,0.8859360095573787,0.8859360095573787
METABRIC,MCAR,0.05,Mean,f1_macro,10,0.878740165462206,0.0047473556388957045,0.8791285530630126,0.0024735972598318723,0.8753441118208232,0.8821362191035889
METABRIC,MCAR,0.05,KNN,f1_macro,10,0.8812234101019347,0.00282992827665402,0.8811612866432631,0.0031779892012646638,0.8791990013658286,0.8832478188380408
METABRIC,MCAR,0.05,MissForest,f1_macro,10,0.881212014345808,0.00406121612262882,0.8825609168342003,0.006315164755988256,0.8783067953458461,0.8841172333457699
METABRIC,MCAR,0.1,Mean,f1_macro,10,0.8747997280647162,0.004330636539060007,0.8761103700903096,0.004756099567483796,0.8717017773092507,0.8778976788201817
METABRIC,MCAR,0.1,KNN,f1_macro,10,0.8756739489033232,0.003331755187886163,0.874907218556668,0.005641123244744972,0.8732905548206652,0.8780573429859811
METABRIC,MCAR,0.1,MissForest,f1_macro,10,0.8786664667109548,0.004878727187900498,0.8779877957241414,0.005321412508577095,0.8751764355247433,0.8821564978971663
METABRIC,MCAR,0.2,Mean,f1_macro,10,0.8660736598153809,0.004159504448188619,0.8645859150691381,0.00588218108039773,0.8630981295829534,0.8690491900478083
METABRIC,MCAR,0.2,KNN,f1_macro,10,0.8691416635535306,0.004532914054715039,0.8681270219757563,0.007056140797172317,0.8658990121803187,0.8723843149267425
METABRIC,MCAR,0.2,MissForest,f1_macro,10,0.8741775961522379,0.004862578580610748,0.8728899355016753,0.007705010994551675,0.870699116983773,0.8776560753207028
METABRIC,MCAR,0.3,Mean,f1_macro,10,0.8550846750816824,0.0073181240669084775,0.8548308864910282,0.010932116390574231,0.8498496044916692,0.8603197456716956
METABRIC,MCAR,0.3,KNN,f1_macro,10,0.8582261234591261,0.0055271498051771345,0.8585180098007055,0.00781569261261661,0.8542722386756582,0.862180008242594
METABRIC,MCAR,0.3,MissForest,f1_macro,10,0.8662237147375468,0.005465865519819935,0.86535741628844,0.004801582124838055,0.8623136700908367,0.8701337593842569
METABRIC,MCAR,0.05,Mean,mae,10,0.7510738994345802,0.008948571802730872,0.7508693868457976,0.0098169283003815,0.7446724767969224,0.7574753220722381
METABRIC,MCAR,0.05,KNN,mae,10,0.46343720996496457,0.007286703903311637,0.4649341924333695,0.0062191159981680455,0.4582246160059672,0.46864980392396194
METABRIC,MCAR,0.05,MissForest,mae,10,0.41481543327683007,0.007716666110769031,0.41718158138304906,0.009641539462590887,0.40929526288342166,0.4203356036702385
METABRIC,MCAR,0.1,Mean,mae,10,0.7468316593070492,0.01154413702117328,0.7461202706298993,0.017505992747935295,0.7385734811654813,0.7550898374486171
METABRIC,MCAR,0.1,KNN,mae,10,0.46899634151055203,0.006214557782594958,0.4671710165487521,0.009126700169999225,0.46455071468321896,0.4734419683378851
METABRIC,MCAR,0.1,MissForest,mae,10,0.4167330030561189,0.0051192596144812785,0.41789266016913856,0.006623258819008659,0.41307090533744295,0.4203951007747948
METABRIC,MCAR,0.2,Mean,mae,10,0.7506195095902716,0.006087403747118818,0.7513910861802993,0.006796846156843728,0.7462648432803384,0.7549741759002048
METABRIC,MCAR,0.2,KNN,mae,10,0.48182041367892303,0.004776870094018939,0.4810388133794171,0.003699126210796655,0.47840324666824185,0.4852375806896042
METABRIC,MCAR,0.2,MissForest,mae,10,0.42597991083370496,0.004253708850978871,0.4251037481538982,0.004866164792321659,0.4229369908311687,0.4290228308362412
METABRIC,MCAR,0.3,Mean,mae,10,0.7538805993199806,0.003917362264386937,0.7527466129097597,0.005902569092855914,0.7510782871709626,0.7566829114689987
METABRIC,MCAR,0.3,KNN,mae,10,0.49920992254852836,0.002868727270488538,0.4989277454362745,0.004711431628588225,0.497157758684238,0.5012620864128187
METABRIC,MCAR,0.3,MissForest,mae,10,0.4367002987725761,0.0026427261474583955,0.43709534976083475,0.004008639059814079,0.43480980637240246,0.43859079117274974
METABRIC,MCAR,0.0,Mean,precision_macro,10,0.9009817008448259,0.0,0.9009817008448259,0.0,0.9009817008448259,0.9009817008448259
METABRIC,MCAR,0.0,KNN,precision_macro,10,0.9009817008448259,0.0,0.9009817008448259,0.0,0.9009817008448259,0.9009817008448259
METABRIC,MCAR,0.0,MissForest,precision_macro,10,0.9009817008448259,0.0,0.9009817008448259,0.0,0.9009817008448259,0.9009817008448259
METABRIC,MCAR,0.05,Mean,precision_macro,10,0.8922358612383221,0.0043452632159587095,0.8928225728277747,0.0017498596847188574,0.8891274471885258,0.8953442752881184
METABRIC,MCAR,0.05,KNN,precision_macro,10,0.8950385581831295,0.003232238225956436,0.8954330872104843,0.004488325667407422,0.8927263542464492,0.8973507621198098
METABRIC,MCAR,0.05,MissForest,precision_macro,10,0.8949657560033577,0.0047745482703076296,0.8972163472471499,0.006755007312960193,0.8915502499253029,0.8983812620814126
METABRIC,MCAR,0.1,Mean,precision_macro,10,0.8883895750527644,0.004326891923083289,0.8885851170594452,0.004916372228378929,0.8852943030341981,0.8914848470713307
METABRIC,MCAR,0.1,KNN,precision_macro,10,0.8890790201315752,0.003227297866960399,0.8886470372139639,0.0053207588826666985,0.8867703503148208,0.8913876899483297
METABRIC,MCAR,0.1,MissForest,precision_macro,10,0.8919890195958823,0.005250891303210516,0.8911269615186881,0.005642176510474495,0.8882327582396293,0.8957452809521352
METABRIC,MCAR,0.2,Mean,precision_macro,10,0.8792443317941148,0.004201330900130576,0.8794140899060406,0.005017554006898961,0.8762388807204384,0.8822497828677911
