cohort,mechanism,missing_rate,metric,higher_is_better,wilcoxon_stat,p_value,n_pairs,n_boot,note,p_holm,method_a,method_b,mean_a,mean_b,delta_a_minus_b,delta_ci95_low,delta_ci95_high,rank_biserial_r,p_holm_primary_family
discovery,mcar,0.2,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,2.1743004675557405,2.7960689101501357,-0.6217684425943943,-0.6704818776275081,-0.5707499582903819,-1.0,0.015625
discovery,mcar,0.2,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),SimpleMean,2.322705123103224,2.7960689101501357,-0.4733637870469108,-0.5120380646497589,-0.4341244790730308,-1.0,0.015625
discovery,mcar,0.2,rmse,False,1.0,0.00390625,10,5000,,0.029296875,RFECA_SVR(k=20),SimpleMean,2.626057769284176,2.7960689101501357,-0.1700111408659583,-0.2303257029500823,-0.1027778219498068,-0.9636363636363636,0.015625
discovery,mcar,0.2,rmse,False,0.0,0.001953125,10,5000,,0.029296875,MissForest,SimpleMean,1.8573458378272776,2.7960689101501357,-0.9387230723228568,-0.9656250943431028,-0.9134110560480656,-1.0,0.015625
discovery,mcar,0.2,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",2.1743004675557405,2.0782866261679245,0.0960138413878162,0.0623991001585842,0.131809990467826,1.0,0.015625
discovery,mcar,0.2,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",2.322705123103224,2.0782866261679245,0.2444184969352997,0.2089540286008614,0.281173014850606,1.0,0.015625
discovery,mcar,0.2,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",2.626057769284176,2.0782866261679245,0.5477711431162522,0.4813356745288044,0.6204844132859335,1.0,0.015625
discovery,mcar,0.2,rmse,False,0.0,0.001953125,10,5000,,0.029296875,MissForest,"KNN(k=5,dist)",1.8573458378272776,2.0782866261679245,-0.2209407883406461,-0.266934220446776,-0.1832354517908751,-1.0,0.015625
discovery,mcar,0.3,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,2.320350083104958,2.785821428510163,-0.465471345405205,-0.5004000759651095,-0.4339044413072694,-1.0,0.015625
discovery,mcar,0.3,rmse,False,1.0,0.00390625,10,5000,,0.029296875,RFECA_SVR(k=10),SimpleMean,2.5591873431285808,2.785821428510163,-0.2266340853815819,-0.2889583916922065,-0.1448568413451474,-0.9636363636363636,0.015625
discovery,mcar,0.3,rmse,False,19.0,0.431640625,10,5000,,0.431640625,RFECA_SVR(k=20),SimpleMean,2.825793539666974,2.785821428510163,0.0399721111568116,-0.0133431231503462,0.0996341886140367,0.3090909090909091,0.431640625
discovery,mcar,0.3,rmse,False,0.0,0.001953125,10,5000,,0.029296875,MissForest,SimpleMean,1.925343403590792,2.785821428510163,-0.8604780249193708,-0.8903435264012851,-0.8300732866609523,-1.0,0.015625
discovery,mcar,0.3,rmse,False,1.0,0.00390625,10,5000,,0.029296875,RFECA_SVR(k=5),"KNN(k=5,dist)",2.320350083104958,2.154171445924004,0.1661786371809544,0.1092965041931087,0.2039275487422765,0.9636363636363636,0.015625
discovery,mcar,0.3,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=10),"KNN(k=5,dist)",2.5591873431285808,2.154171445924004,0.4050158972045775,0.334550280291728,0.4798967023595406,1.0,0.015625
discovery,mcar,0.3,rmse,False,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=20),"KNN(k=5,dist)",2.825793539666974,2.154171445924004,0.6716220937429711,0.6025943257990287,0.7234575382046701,1.0,0.015625
discovery,mcar,0.3,rmse,False,0.0,0.001953125,10,5000,,0.029296875,MissForest,"KNN(k=5,dist)",1.925343403590792,2.154171445924004,-0.2288280423332113,-0.2837250398878949,-0.1826417779978444,-1.0,0.015625
discovery,mcar,0.05,corr_rv,True,0.0,0.001953125,10,5000,,0.029296875,RFECA_SVR(k=5),SimpleMean,0.9955150706972308,0.991395823608008,0.0041192470892227,0.0034077453999464,0.004874748884751,1.0,0.015625
