imputer,missing_rate,model,subtype,metric,mean,std,n_rows,mechanism
OriginalRFECA,0.3,EnsembleSoft,LumA,f1,0.9148378696894095,0.020304603489789408,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumA,precision,0.905520930108419,0.014834828463754047,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumA,recall,0.9257142857142856,0.04645603583288317,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumB,f1,0.8697676763285834,0.020865906864735915,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumB,precision,0.8647852037220808,0.04840743719210061,5,mcar
OriginalRFECA,0.3,EnsembleSoft,LumB,recall,0.8778947368421053,0.04378238809070616,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Her2,f1,0.7762795417411658,0.049577379554964614,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Her2,precision,0.799868263786809,0.04127340490370649,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Her2,recall,0.7583838383838384,0.08216785237352364,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Basal,f1,0.9346540156728278,0.03898740883028546,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Basal,precision,0.9694835007173601,0.02051333864147732,5,mcar
OriginalRFECA,0.3,EnsembleSoft,Basal,recall,0.9044134727061557,0.06719385696221952,5,mcar
OriginalRFECA,0.3,SVC,LumA,f1,0.9111747825568349,0.010549893518198393,5,mcar
OriginalRFECA,0.3,SVC,LumA,precision,0.9072780882192543,0.022135056725780772,5,mcar
OriginalRFECA,0.3,SVC,LumA,recall,0.9157142857142857,0.020454030090394794,5,mcar
OriginalRFECA,0.3,SVC,LumB,f1,0.863251393715166,0.03287854959793886,5,mcar
OriginalRFECA,0.3,SVC,LumB,precision,0.848838927485534,0.03365810668107221,5,mcar
OriginalRFECA,0.3,SVC,LumB,recall,0.8799999999999999,0.053982658547191927,5,mcar
OriginalRFECA,0.3,SVC,Her2,f1,0.7631366033082794,0.03442290062191346,5,mcar
OriginalRFECA,0.3,SVC,Her2,precision,0.7813253693362551,0.04970938068216961,5,mcar
OriginalRFECA,0.3,SVC,Her2,recall,0.7495959595959596,0.058250082708064733,5,mcar
OriginalRFECA,0.3,SVC,Basal,f1,0.9219117982881897,0.04034319756973613,5,mcar
OriginalRFECA,0.3,SVC,Basal,precision,0.9634369695345304,0.02400918011756198,5,mcar
OriginalRFECA,0.3,SVC,Basal,recall,0.8853658536585364,0.0635995886116842,5,mcar
OriginalRFECA,0.3,LogReg,LumA,f1,0.9042750670724795,0.021177484652119622,5,mcar
OriginalRFECA,0.3,LogReg,LumA,precision,0.8945866828099319,0.016170648777622046,5,mcar
OriginalRFECA,0.3,LogReg,LumA,recall,0.9157142857142857,0.048286982231873055,5,mcar
OriginalRFECA,0.3,LogReg,LumB,f1,0.8454667196770794,0.026462271601403922,5,mcar
OriginalRFECA,0.3,LogReg,LumB,precision,0.8550496740428466,0.05519816673066937,5,mcar
OriginalRFECA,0.3,LogReg,LumB,recall,0.8399999999999999,0.05015212315609096,5,mcar
OriginalRFECA,0.3,LogReg,Her2,f1,0.7679866552263082,0.03951314916158085,5,mcar
OriginalRFECA,0.3,LogReg,Her2,precision,0.7802364383636031,0.062266529915129085,5,mcar
OriginalRFECA,0.3,LogReg,Her2,recall,0.7586868686868686,0.041825378778540284,5,mcar
OriginalRFECA,0.3,LogReg,Basal,f1,0.9271769229453625,0.04480921071144151,5,mcar
OriginalRFECA,0.3,LogReg,Basal,precision,0.9414285714285715,0.05107545216695547,5,mcar
OriginalRFECA,0.3,LogReg,Basal,recall,0.9139372822299652,0.046285613681080154,5,mcar
OriginalRFECA,0.3,RF,LumA,f1,0.9031879008531218,0.015388256798448763,5,mcar
OriginalRFECA,0.3,RF,LumA,precision,0.88034641527559,0.020618894027535955,5,mcar
OriginalRFECA,0.3,RF,LumA,recall,0.9285714285714285,0.03944771791852596,5,mcar
OriginalRFECA,0.3,RF,LumB,f1,0.8488225982844405,0.022734726273539396,5,mcar
OriginalRFECA,0.3,RF,LumB,precision,0.8460688977476754,0.05563367822684583,5,mcar
OriginalRFECA,0.3,RF,LumB,recall,0.8547368421052631,0.03751269406569571,5,mcar
OriginalRFECA,0.3,RF,Her2,f1,0.7636658004358126,0.033290211723044055,5,mcar
OriginalRFECA,0.3,RF,Her2,precision,0.8108277109392882,0.0394296726630948,5,mcar
OriginalRFECA,0.3,RF,Her2,recall,0.7272727272727273,0.07671449513554555,5,mcar
OriginalRFECA,0.3,RF,Basal,f1,0.9126368846159609,0.04244473174259363,5,mcar
OriginalRFECA,0.3,RF,Basal,precision,0.9743589743589745,0.03140371465106637,5,mcar
OriginalRFECA,0.3,RF,Basal,recall,0.8615563298490126,0.07376585408132799,5,mcar
OriginalRFECA,0.3,GB,LumA,f1,0.9091992658426203,0.013103341679769244,5,mcar
OriginalRFECA,0.3,GB,LumA,precision,0.8943943122543132,0.01461811654235299,5,mcar
OriginalRFECA,0.3,GB,LumA,recall,0.9257142857142856,0.03931816841292253,5,mcar
OriginalRFECA,0.3,GB,LumB,f1,0.8558576573702112,0.02869857120582377,5,mcar
OriginalRFECA,0.3,GB,LumB,precision,0.860405484639247,0.059533261925135264,5,mcar
OriginalRFECA,0.3,GB,LumB,recall,0.8547368421052631,0.045519470127241356,5,mcar
OriginalRFECA,0.3,GB,Her2,f1,0.7614228425917444,0.042752510987745296,5,mcar
OriginalRFECA,0.3,GB,Her2,precision,0.7679951690821255,0.0450681975175166,5,mcar
OriginalRFECA,0.3,GB,Her2,recall,0.7584848484848485,0.06827378757913598,5,mcar
OriginalRFECA,0.3,GB,Basal,f1,0.9180931455653761,0.0381125843310872,5,mcar
OriginalRFECA,0.3,GB,Basal,precision,0.973777890973013,0.01743039598540359,5,mcar
OriginalRFECA,0.3,GB,Basal,recall,0.8708478513356562,0.06850602112043715,5,mcar
