gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
CEP55,ok,45,22,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|UBE2T|MKI67|NDC80|CCNB1|MLPH|NUF2|BCL2|CDC6|FOXC1|KRT5|MYBL2|KRT14|TMEM45B|ORC6,1203.825954,49
CXXC5,ok,49,24,ESR1|MLPH|FOXC1|ACTR3B|MAPT|PHGDH|MIA|ANLN|CCNE1|NDC80|MYC|TYMS|GPR160|PGR|CEP55|BLVRA|UBE2T|CDC20|MKI67|PTTG1|UBE2C|CENPF|CCNB1|CDC6,1080.875352899995,49
EGFR,ok,48,24,ESR1|CDH3|FOXC1|FOXA1|KRT5|BCL2|SFRP1|PHGDH|CCNE1|ANLN|MIA|CDC20|KIF2C|EXO1|CEP55|NDC80|PTTG1|UBE2C|RRM2|KRT14|MDM2|CDC6|MYBL2|CCNB1,1351.7763850000047,49
ERBB2,ok,47,23,GRB7|FGFR4|CDC6|MYC|PGR|FOXA1|MIA|ACTR3B|TYMS|NAT1|MAPT|NDC80|BLVRA|CCNE1|CDC20|CENPF|NUF2|MELK|RRM2|CEP55|KIF2C|ANLN|UBE2T,1036.0130013999878,49
ESR1,ok,49,24,BCL2|SLC39A6|FOXA1|MAPT|MLPH|EGFR|CCNE1|CXXC5|MELK|KIF2C|PGR|FGFR4|PTTG1|UBE2C|GRB7|RRM2|UBE2T|ERBB2|CDC6|BLVRA|CCNB1|MYC|MYBL2|ORC6,810.9981779999944,49
EXO1,ok,41,20,CEP55|MELK|KIF2C|UBE2C|PTTG1|CENPF|BIRC5|UBE2T|CCNE1|MKI67|NDC80|TYMS|CCNB1|PHGDH|BCL2|NUF2|ACTR3B|CDC6|MIA|ORC6,1188.2128258000012,49
FGFR4,ok,48,24,GRB7|ERBB2|SLC39A6|BCL2|ESR1|PGR|TMEM45B|CCNE1|UBE2C|EXO1|MYC|MKI67|CENPF|MELK|PTTG1|CCNB1|BAG1|CXXC5|MDM2|BLVRA|FOXC1|MMP11|FOXA1|MLPH,853.8006959000049,49
FOXA1,ok,41,20,MLPH|FOXC1|MIA|ESR1|CCNE1|ACTR3B|GPR160|NDC80|EXO1|CEP55|ANLN|UBE2C|BCL2|PTTG1|MKI67|CENPF|UBE2T|KRT14|RRM2|ERBB2,1076.8649273000046,49
FOXC1,ok,48,24,FOXA1|KRT5|SFRP1|KRT17|ACTR3B|CCNE1|CXXC5|KIF2C|CDC20|EXO1|ANLN|CEP55|MKI67|PGR|NDC80|CENPF|ERBB2|ORC6|UBE2T|MDM2|RRM2|GRB7|FGFR4|CCNB1,852.4046224999911,49
GPR160,ok,49,24,FOXA1|CCNE1|CDC20|CDH3|NAT1|ACTR3B|BIRC5|EGFR|MKI67|MELK|BLVRA|CEP55|ANLN|PTTG1|MYC|BCL2|PGR|NUF2|ORC6|UBE2T|CDC6|MMP11|MYBL2|FGFR4,982.6181749000098,49
GRB7,ok,34,17,ERBB2|CDC6|NAT1|MAPT|MELK|TMEM45B|CDC20|CCNE1|ANLN|CEP55|KIF2C|UBE2T|CENPF|MKI67|BIRC5|NDC80|MYC,957.580976199999,49
KIF2C,ok,14,7,CDC20|UBE2C|CEP55|BIRC5|EXO1|MKI67|NDC80,1177.437625599996,49
NDC80,ok,48,24,ANLN|CEP55|PTTG1|CCNB1|NUF2|KIF2C|UBE2C|TYMS|EXO1|MLPH|CDC20|CCNE1|FOXA1|MKI67|RRM2|CXXC5|PHGDH|GPR160|CDH3|MYC|MMP11|MYBL2|MDM2|FGFR4,1191.6347425999993,49
KRT14,ok,48,24,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|EGFR|ACTR3B|UBE2C|GPR160|BIRC5|CEP55|MKI67|UBE2T|MYBL2|CENPF|KIF2C|NUF2|NDC80|TYMS|ERBB2|GRB7|ORC6,1103.8102444999968,49
KRT17,ok,8,4,KRT5|KRT14|CDH3|FOXC1,1027.3848851999937,49
KRT5,ok,48,24,KRT17|SFRP1|KRT14|FOXC1|FOXA1|CDH3|EGFR|MIA|CXXC5|ACTR3B|SLC39A6|BLVRA|BCL2|CEP55|MDM2|MKI67|TMEM45B|RRM2|CENPF|UBE2T|ORC6|CCNB1|MYBL2|CDC6,1177.189406000005,49
MAPT,ok,48,24,ESR1|MLPH|EXO1|MELK|PGR|CDC20|CXXC5|UBE2C|PTTG1|NDC80|FOXC1|CENPF|ACTR3B|TYMS|RRM2|GRB7|CCNB1|BAG1|BLVRA|ERBB2|MYC|KRT14|MYBL2|TMEM45B,736.0121370999987,49
MDM2,ok,31,15,SLC39A6|SFRP1|KRT17|RRM2|KRT5|EGFR|TYMS|KRT14|BAG1|PTTG1|GRB7|CDC6|ERBB2|FOXC1|UBE2T,1520.1912650000013,49
MELK,ok,46,23,CEP55|UBE2C|ANLN|CDC20|BIRC5|UBE2T|CCNE1|TYMS|MKI67|RRM2|CCNB1|ESR1|BCL2|EGFR|FOXC1|GPR160|MIA|MYC|TMEM45B|FGFR4|ERBB2|ORC6|BAG1,1120.7410574999958,49
MIA,ok,46,23,FOXA1|MLPH|SFRP1|KRT5|ACTR3B|KRT14|CXXC5|CCNE1|ANLN|NDC80|EGFR|TYMS|KIF2C|BIRC5|EXO1|NUF2|PTTG1|ERBB2|MKI67|MMP11|MYBL2|GRB7|MDM2,1163.3215124999988,49
MKI67,ok,47,23,CEP55|KIF2C|CENPF|MELK|CCNE1|ANLN|NDC80|CCNB1|TYMS|PHGDH|MLPH|MAPT|GPR160|ACTR3B|FOXC1|RRM2|BCL2|ORC6|KRT5|MIA|TMEM45B|KRT17|MYC,1208.2524841999984,49
MLPH,ok,43,21,FOXA1|CCNE1|ANLN|NDC80|CXXC5|MELK|CEP55|GPR160|KRT5|EXO1|CDC20|PTTG1|TYMS|UBE2T|MKI67|CENPF|BLVRA|MYC|TMEM45B|BAG1|MDM2,873.9350068000058,49
MMP11,ok,36,18,SFRP1|ACTR3B|CXXC5|BAG1|MIA|NUF2|NDC80|BCL2|PHGDH|MLPH|MDM2|KIF2C|MYBL2|MKI67|CDH3|GPR160|TYMS|RRM2,582.5845862000133,49
MYBL2,ok,16,8,NUF2|MIA|RRM2|CCNB1|CEP55|ANLN|NDC80|MELK,1178.4613590999943,49
MYC,ok,49,24,TYMS|TMEM45B|ACTR3B|ERBB2|FOXC1|MELK|RRM2|KRT5|GPR160|CXXC5|PTTG1|NDC80|NAT1|NUF2|ORC6|GRB7|CDC20|CCNE1|MKI67|BCL2|MAPT|PHGDH|CENPF|CDC6,759.1032105000049,49
NAT1,ok,47,23,ESR1|SLC39A6|CCNE1|CDC20|MAPT|KIF2C|UBE2C|PGR|CEP55|MELK|GPR160|EXO1|GRB7|CENPF|MIA|UBE2T|CDC6|MYC|NUF2|ERBB2|ORC6|BAG1|TMEM45B,650.861341900003,49
ORC6,ok,46,23,CDC20|TMEM45B|SLC39A6|MKI67|GPR160|UBE2C|CCNB1|EXO1|FOXC1|CCNE1|MLPH|BAG1|PGR|CEP55|NUF2|MDM2|BLVRA|MIA|BCL2|MYBL2|PTTG1|ESR1|CDC6,1006.3539027000079,49
PGR,ok,44,22,MAPT|NAT1|MELK|KIF2C|UBE2C|CDC20|EXO1|PTTG1|ANLN|FOXA1|FGFR4|GRB7|MKI67|NDC80|RRM2|ERBB2|BLVRA|GPR160|MIA|NUF2|ORC6|MYBL2,787.6368007000128,49
PHGDH,ok,49,24,ESR1|EXO1|BCL2|FOXA1|KIF2C|MLPH|CEP55|ACTR3B|CXXC5|PTTG1|MKI67|CENPF|KRT5|SFRP1|NDC80|RRM2|BAG1|TYMS|CCNB1|MDM2|MMP11|MYBL2|ORC6|MYC,655.9671095999947,49
PTTG1,ok,47,23,UBE2C|CEP55|MELK|KIF2C|CDC20|EXO1|UBE2T|CENPF|NDC80|TYMS|CCNB1|CCNE1|NUF2|RRM2|BCL2|PGR|CDC6|ACTR3B|KRT14|MDM2|BAG1|MYBL2|ORC6,936.089120699995,49
RRM2,ok,49,24,TYMS|MELK|UBE2T|PTTG1|UBE2C|BCL2|CDC20|NDC80|NUF2|ESR1|MKI67|CDC6|CENPF|EGFR|TMEM45B|ACTR3B|FOXA1|MDM2|MYBL2|KRT5|BAG1|GPR160|SLC39A6|KRT17,905.6332474000083,49
SFRP1,ok,34,17,KRT5|KRT14|FOXC1|KRT17|MIA|EGFR|CDH3|ESR1|MYC|CCNE1|TMEM45B|MMP11|ANLN|MDM2|KIF2C|BAG1|CDC20,773.6131920000043,49
SLC39A6,ok,49,24,ESR1|BCL2|NAT1|MLPH|CDC20|EGFR|MELK|BAG1|CENPF|PTTG1|ACTR3B|BLVRA|KRT5|NDC80|TMEM45B|MDM2|ORC6|ERBB2|CCNB1|NUF2|MYC|MYBL2|RRM2|TYMS,629.9013886999892,49
TMEM45B,ok,49,24,MYC|FGFR4|TYMS|GRB7|UBE2T|SLC39A6|NDC80|NUF2|MELK|FOXA1|ORC6|KRT5|UBE2C|CEP55|MKI67|CCNB1|CDC20|CXXC5|MYBL2|CENPF|CDC6|CDH3|MDM2|PGR,805.9851831999986,49
TYMS,ok,45,22,MELK|PTTG1|UBE2T|NDC80|UBE2C|CEP55|EXO1|RRM2|CCNE1|MKI67|CCNB1|MYC|CENPF|NUF2|MIA|MAPT|TMEM45B|CXXC5|CDC6|BCL2|MDM2|SLC39A6,737.05161770001,49
UBE2C,ok,41,20,PTTG1|CEP55|KIF2C|CDC20|MELK|EXO1|BIRC5|CENPF|UBE2T|MKI67|CCNE1|NDC80|CCNB1|NUF2|RRM2|PGR|MIA|ORC6|MYBL2|CXXC5,702.5797141999938,49
UBE2T,ok,39,19,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|KIF2C|NUF2|CDC20|RRM2|CCNE1|MLPH|FOXA1|CXXC5|TMEM45B|GPR160,697.4018052000029,49
