gene,rmse,mae,r2,pearson,spearman,n_observed_train,n_masked,winning_prefix_len,n_predictors_selected,winning_predictors,best_oof_rmse,selection_seconds,final_fit_seconds,status,n_candidates,fallback_count,seed,mask_hash,mechanism,missing_rate,replicate,wall_seconds_slot,svr_ok
ACTR3B,0.5609739587634051,0.3514851614993115,0.009531702021249533,0.3051248445312293,0.1036759934343627,1540,68,44,22,FOXA1|MLPH|FOXC1|MIA|CXXC5|PHGDH|MELK|EXO1|KIF2C|ANLN|CEP55|BLVRA|MKI67|MYC|UBE2T|PTTG1|NUF2|SLC39A6|KRT14|ERBB2|MYBL2|BAG1,0.523204230012965,2106.8555893999874,25.96286400000099,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
ANLN,0.2878121835272207,0.22681406743890956,0.6480232476873846,0.8187142361355481,0.8090705346125759,1546,62,48,24,MELK|CEP55|UBE2C|NDC80|UBE2T|MLPH|CENPF|NUF2|MKI67|FOXA1|BCL2|RRM2|CDH3|EGFR|MIA|GPR160|FOXC1|CDC6|GRB7|FGFR4|BLVRA|BAG1|ORC6|ERBB2,0.2994893170144993,2158.125520200003,44.100342199992156,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
BAG1,0.3099534951526266,0.21801008205585018,0.1401155722972901,0.38066283044278826,0.4510384746339803,1519,89,49,24,SLC39A6|BCL2|PHGDH|MMP11|MLPH|CDC20|FOXA1|MDM2|KIF2C|NAT1|SFRP1|UBE2C|PTTG1|KRT5|CEP55|ORC6|MELK|RRM2|MKI67|ANLN|ACTR3B|BLVRA|CCNB1|TYMS,0.3017587189832691,2536.9097612000187,45.927883700001985,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
BCL2,0.6457042233497573,0.5240292187333208,0.6110983774799501,0.7915497670159775,0.7461434036776504,1535,73,48,24,ESR1|SLC39A6|EXO1|CDH3|ANLN|PHGDH|CDC20|KIF2C|FOXA1|MLPH|UBE2C|CEP55|RRM2|PTTG1|UBE2T|BAG1|MKI67|GPR160|TYMS|MIA|CDC6|MYBL2|BLVRA|ORC6,0.6577684789611078,1664.7696158999752,34.87958010000875,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
BIRC5,0.5448759879310444,0.38458214475638475,0.6963678991787463,0.8408697512542441,0.8611095305832147,1533,75,41,20,KIF2C|CDC20|UBE2C|CEP55|EXO1|MKI67|CCNE1|ANLN|CCNB1|FOXA1|MLPH|GPR160|PGR|FOXC1|CDC6|MIA|CXXC5|GRB7|BLVRA|KRT14,0.4926607056992294,1933.7284664000035,20.142433200002415,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
BLVRA,0.7614730770592517,0.5584282262643356,0.19228868913639718,0.47020974153086603,0.40755996209083617,1521,87,48,24,ACTR3B|GPR160|MLPH|MIA|SLC39A6|CCNE1|MYC|PGR|ESR1|MKI67|CDC20|CENPF|TYMS|MAPT|ERBB2|CCNB1|UBE2C|ANLN|MDM2|FGFR4|MYBL2|GRB7|UBE2T|NUF2,0.6079006965697017,1946.4878262999991,25.012003700016066,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
CCNB1,0.3113334764582774,0.23301348486981271,0.7214623077658484,0.8505079744768551,0.8471248643803951,1522,86,46,23,NDC80|PTTG1|UBE2C|CEP55|BIRC5|CENPF|NUF2|UBE2T|MELK|MKI67|TYMS|CCNE1|CDC6|MAPT|KRT14|ESR1|PHGDH|MYBL2|FGFR4|BLVRA|KRT17|MDM2|ERBB2,0.3550277133534449,2028.8754516000045,27.80679780000355,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
CCNE1,0.592268702116563,0.3632119922820139,0.7133242369208577,0.8847909593582237,0.9016941391941392,1544,64,48,24,KIF2C|MELK|EXO1|UBE2C|FOXA1|BIRC5|MLPH|PTTG1|MKI67|NDC80|CDH3|FOXC1|GPR160|UBE2T|CCNB1|NUF2|KRT5|CDC6|FGFR4|GRB7|ORC6|MYC|ERBB2|KRT14,0.47379733337927926,1858.5413649999828,30.93460119998781,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
CDC20,0.3096951345023317,0.24974804753736962,0.9278735461081689,0.9654842301122852,0.9532430775036559,1522,86,48,24,KIF2C|UBE2C|CEP55|BIRC5|PTTG1|MELK|CENPF|NDC80|UBE2T|MLPH|SLC39A6|BCL2|GPR160|NUF2|RRM2|PGR|CXXC5|ORC6|GRB7|KRT5|KRT17|MYBL2|ERBB2|MDM2,0.37285804964700137,2138.9847478000156,34.91021080000792,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
CDC6,0.1625961008132757,0.12269780955192261,0.17857983956450396,0.4380773655031385,0.3096352922439879,1517,91,45,22,EXO1|UBE2C|CEP55|MELK|ERBB2|BIRC5|CCNB1|KIF2C|MKI67|ANLN|RRM2|NAT1|NDC80|TYMS|BCL2|NUF2|MDM2|FOXA1|TMEM45B|MYC|ACTR3B|ORC6,0.20610964596083364,2525.6522965000186,41.91582970001036,ok,49,0,1050045,483f16c6badfba45,mcar,0.05,1,6282.6860143000085,1
