imputer,missing_rate,model,f1_mean,f1_std,bal_mean,bal_std,n_rows,mechanism
OriginalRFECA,0.05,EnsembleSoft,0.8849897586148782,0.015766247216449123,0.8754787143394331,0.013673035675080011,5,mcar
OriginalRFECA,0.05,GB,0.87309497175841,0.01693362126396389,0.8620426620875914,0.0178510892651212,5,mcar
OriginalRFECA,0.05,LogReg,0.873270822045334,0.015038522347183638,0.8681524441184262,0.013456361735705804,5,mcar
OriginalRFECA,0.05,RF,0.8676573109535616,0.012771723171243978,0.8522596680170492,0.01565488144154386,5,mcar
OriginalRFECA,0.05,SVC,0.8834213731731859,0.01693848704030582,0.8748713107602709,0.012016927627720022,5,mcar
