gene,status,winning_prefix_len,n_predictors_selected,winning_predictors,selection_seconds,n_candidates
CDH3,ok,49,24,EGFR|KRT17|KRT5|MLPH|BCL2|CCNE1|ANLN|KIF2C|CDC20|EXO1|MIA|CXXC5|ACTR3B|BIRC5|PTTG1|CENPF|GRB7|BAG1|CDC6|MDM2|NUF2|CCNB1|MYBL2|TMEM45B,770.9072719999967,49
CENPF,ok,49,24,EXO1|UBE2C|CEP55|CDC20|MKI67|MELK|UBE2T|CCNB1|TYMS|MLPH|FOXC1|RRM2|GRB7|FGFR4|EGFR|BLVRA|MIA|ERBB2|BAG1|MYC|MDM2|KRT17|KRT5|TMEM45B,968.6615493999998,49
CEP55,ok,45,22,UBE2C|MELK|KIF2C|PTTG1|EXO1|ANLN|BIRC5|CENPF|MKI67|NDC80|CCNB1|MLPH|NUF2|FOXA1|BCL2|CDC6|CXXC5|FOXC1|MYBL2|TMEM45B|ORC6|MDM2,1042.4872135999904,49
CXXC5,ok,43,21,ESR1|MLPH|FOXC1|MAPT|ACTR3B|PHGDH|ANLN|KRT5|CCNE1|MIA|NDC80|KIF2C|CDC20|CEP55|TYMS|GPR160|UBE2T|BLVRA|NUF2|PTTG1|UBE2C,945.6610441000084,49
EGFR,ok,45,22,ESR1|CDH3|CXXC5|FOXC1|KRT5|CCNE1|SFRP1|PHGDH|ANLN|MIA|CDC20|KIF2C|EXO1|NDC80|PTTG1|KRT14|MKI67|BLVRA|MDM2|CENPF|CDC6|ORC6,1236.2779990000126,49
ERBB2,ok,42,21,GRB7|FGFR4|CDC6|ESR1|MYC|NAT1|MAPT|SLC39A6|EXO1|CCNE1|CENPF|ACTR3B|MIA|FOXA1|CDC20|MELK|TYMS|KIF2C|ANLN|UBE2T|MKI67,1016.6180980000063,49
ESR1,ok,48,24,BCL2|SLC39A6|FOXA1|EGFR|MAPT|CXXC5|CDC20|MELK|KIF2C|KRT5|FGFR4|KRT17|NDC80|UBE2C|RRM2|ERBB2|MKI67|CENPF|UBE2T|MDM2|BLVRA|MYC|CCNB1|ORC6,762.8486387000012,49
EXO1,ok,41,20,MELK|CEP55|KIF2C|UBE2C|PTTG1|CENPF|BIRC5|UBE2T|CCNE1|MKI67|TYMS|FOXA1|BCL2|CCNB1|PHGDH|RRM2|CDC6|ACTR3B|MIA|ORC6,1064.4653891999915,49
FGFR4,ok,43,21,ERBB2|BCL2|ESR1|TMEM45B|CCNE1|CDC6|UBE2C|CEP55|MELK|MKI67|CENPF|UBE2T|CCNB1|MDM2|BLVRA|MIA|MYBL2|KRT14|KRT5|NDC80|GPR160,887.2215896999987,49
FOXA1,ok,44,22,MLPH|FOXC1|ESR1|CCNE1|MIA|GPR160|ACTR3B|KIF2C|CDC20|MELK|CEP55|ANLN|NDC80|EXO1|BCL2|PTTG1|UBE2C|NUF2|UBE2T|ERBB2|RRM2|BAG1,1018.9150729999965,49
FOXC1,ok,49,24,FOXA1|SFRP1|KRT5|KRT17|CCNE1|BLVRA|CDC20|KIF2C|MKI67|EXO1|PGR|ANLN|CEP55|ERBB2|TYMS|PTTG1|MDM2|ORC6|UBE2T|RRM2|MYBL2|FGFR4|CCNB1|CDC6,837.182035699996,49
GPR160,ok,49,24,FOXA1|CCNE1|NAT1|CDC20|BIRC5|BLVRA|EGFR|KRT5|MKI67|MELK|CEP55|MYC|CXXC5|ANLN|NDC80|BCL2|PGR|KRT14|ORC6|NUF2|CDC6|UBE2T|MMP11|MYBL2,910.6200106000033,49
GRB7,ok,31,15,ERBB2|NAT1|MAPT|CDC6|TMEM45B|MELK|CDC20|CCNE1|KIF2C|CEP55|CENPF|ANLN|UBE2T|MKI67|MYC,949.9289639000053,49
KIF2C,ok,26,13,CDC20|UBE2C|CEP55|PTTG1|BIRC5|MKI67|NDC80|FOXA1|PHGDH|BCL2|GPR160|NUF2|CDH3,1133.3142149999912,49
NDC80,ok,46,23,CEP55|ANLN|CCNB1|PTTG1|NUF2|UBE2C|UBE2T|EXO1|TYMS|MLPH|CCNE1|FOXA1|MKI67|MAPT|RRM2|CXXC5|BCL2|CDC6|FOXC1|MYBL2|MDM2|GRB7|ORC6,1180.5428219999885,49
KRT14,ok,47,23,KRT17|KRT5|SFRP1|MIA|FOXC1|FOXA1|MLPH|CXXC5|EGFR|ACTR3B|GPR160|BIRC5|PHGDH|MKI67|CEP55|CENPF|MYBL2|CDC6|NUF2|ERBB2|ORC6|GRB7|NDC80,1004.3277876000066,49
KRT17,ok,8,4,KRT5|KRT14|FOXC1|CDH3,885.1814710999897,49
KRT5,ok,47,23,KRT17|KRT14|SFRP1|FOXC1|MIA|FOXA1|EGFR|CDH3|CXXC5|ACTR3B|PHGDH|SLC39A6|MDM2|BCL2|TMEM45B|MELK|CEP55|MKI67|ORC6|NUF2|CENPF|UBE2T|CDC6,1180.1641621000017,49
MAPT,ok,48,24,ESR1|NAT1|MLPH|BCL2|FOXA1|SLC39A6|EXO1|PGR|KIF2C|CXXC5|PTTG1|NDC80|MKI67|GRB7|RRM2|TYMS|ERBB2|CDC6|CCNB1|BAG1|BLVRA|MDM2|MMP11|ORC6,711.023838299996,49
MDM2,ok,48,24,SLC39A6|SFRP1|ESR1|KRT5|TYMS|RRM2|MMP11|FOXC1|GRB7|CCNB1|PTTG1|MIA|CDC6|ERBB2|NDC80|CDC20|MKI67|CEP55|UBE2T|MYBL2|NUF2|EXO1|CENPF|ANLN,1569.1998834999977,49
MELK,ok,47,23,CEP55|UBE2C|EXO1|PTTG1|KIF2C|ANLN|CDC20|UBE2T|CCNE1|TYMS|MKI67|ESR1|CCNB1|RRM2|BCL2|ACTR3B|GPR160|MIA|TMEM45B|KRT14|SFRP1|KRT5|BAG1,1134.3921776999923,49
MIA,ok,46,23,FOXA1|SFRP1|KRT5|ACTR3B|KRT14|CXXC5|CCNE1|EGFR|ANLN|NDC80|TYMS|KIF2C|CEP55|NUF2|ERBB2|EXO1|CDC20|PTTG1|MYBL2|MKI67|GRB7|UBE2T|ORC6,1143.7562675999943,49
MKI67,ok,47,23,CEP55|CDC20|BIRC5|EXO1|CENPF|MELK|ANLN|CCNB1|NDC80|PHGDH|GPR160|ESR1|FOXC1|RRM2|BCL2|ORC6|FGFR4|CDH3|MIA|GRB7|KRT5|KRT17|ERBB2,1207.4904126000038,49
MLPH,ok,46,23,FOXA1|ANLN|NDC80|CXXC5|MELK|CEP55|KIF2C|CDH3|GPR160|EXO1|CDC20|SLC39A6|EGFR|PTTG1|TYMS|UBE2T|NUF2|MYC|CENPF|TMEM45B|BAG1|MDM2|ORC6,853.5834759999998,49
MMP11,ok,40,20,BAG1|SFRP1|NUF2|MIA|BCL2|CXXC5|NDC80|MAPT|CDH3|MDM2|UBE2T|RRM2|GPR160|TYMS|MKI67|UBE2C|MLPH|CDC20|KIF2C|EXO1,622.5380129999976,49
MYBL2,ok,31,15,NUF2|MIA|UBE2C|CEP55|NDC80|KIF2C|BCL2|ANLN|CDC20|KRT14|PTTG1|CCNE1|EXO1|MDM2|UBE2T,1222.6783511000103,49
MYC,ok,49,24,TYMS|MLPH|TMEM45B|SFRP1|ACTR3B|FOXC1|ERBB2|RRM2|GPR160|MIA|MELK|NDC80|NAT1|ORC6|EXO1|GRB7|CCNE1|CDC20|MAPT|BCL2|MKI67|CDC6|PHGDH|CENPF,717.8673235000024,49
NAT1,ok,44,22,ESR1|SLC39A6|CCNE1|MAPT|CDC20|PGR|UBE2C|CEP55|MELK|EXO1|PTTG1|GPR160|GRB7|MKI67|FGFR4|MIA|CDC6|UBE2T|ERBB2|MYC|SFRP1|TMEM45B,637.1813064999878,49
ORC6,ok,48,24,CDC20|SLC39A6|TMEM45B|MKI67|CENPF|KIF2C|GPR160|BIRC5|UBE2C|CCNB1|UBE2T|EXO1|PGR|MLPH|BAG1|CEP55|KRT5|BCL2|KRT14|MYBL2|CDC6|NDC80|EGFR|PTTG1,998.6583124000026,49
PGR,ok,49,24,MAPT|NAT1|UBE2C|KIF2C|FGFR4|CDC20|EXO1|PTTG1|ANLN|MKI67|CXXC5|ERBB2|RRM2|BLVRA|NDC80|TYMS|CCNB1|ACTR3B|ORC6|NUF2|MDM2|MYBL2|MYC|TMEM45B,760.9248738000024,49
PHGDH,ok,49,24,EXO1|KIF2C|BCL2|MELK|MLPH|EGFR|FOXC1|CXXC5|ACTR3B|MKI67|PTTG1|KRT5|MIA|CENPF|UBE2T|BAG1|GPR160|RRM2|TYMS|MMP11|TMEM45B|CCNB1|MYBL2|MYC,630.4997322999989,49
PTTG1,ok,48,24,UBE2C|CEP55|KIF2C|CDC20|EXO1|UBE2T|NDC80|CCNB1|TYMS|CCNE1|RRM2|NUF2|PGR|CDC6|GPR160|ACTR3B|CXXC5|GRB7|MIA|MYBL2|SFRP1|ERBB2|KRT5|ORC6,1012.7148279999965,49
RRM2,ok,48,24,TYMS|MELK|UBE2T|ANLN|UBE2C|CEP55|BCL2|NDC80|ESR1|NUF2|CDC6|MKI67|CENPF|ACTR3B|FOXA1|TMEM45B|MDM2|MYBL2|SLC39A6|BAG1|KRT17|GPR160|BLVRA|KRT5,920.7571381000016,49
SFRP1,ok,39,19,KRT5|KRT14|FOXC1|MIA|FOXA1|EGFR|MYC|CCNE1|MDM2|TMEM45B|ANLN|MMP11|MELK|BAG1|ERBB2|EXO1|MYBL2|UBE2C|CDC20,758.0665303999995,49
SLC39A6,ok,49,24,ESR1|NAT1|BCL2|MLPH|KIF2C|FOXC1|FGFR4|EXO1|MELK|ANLN|UBE2C|BAG1|BLVRA|PTTG1|TMEM45B|ACTR3B|KRT5|MDM2|ORC6|CCNB1|MYC|UBE2T|TYMS|RRM2,618.9201694999938,49
TMEM45B,ok,42,21,GRB7|MYC|SLC39A6|MLPH|UBE2T|ACTR3B|SFRP1|RRM2|ORC6|NDC80|KRT5|EXO1|UBE2C|BAG1|MKI67|MDM2|KIF2C|CEP55|CCNB1|CDH3|CXXC5,840.0771167999919,49
TYMS,ok,49,24,MELK|PTTG1|UBE2T|NDC80|UBE2C|ANLN|EXO1|RRM2|MLPH|MKI67|MYC|NUF2|CENPF|CXXC5|MIA|GPR160|BCL2|MYBL2|MDM2|BLVRA|ORC6|MMP11|SLC39A6|BAG1,645.3269946999935,49
UBE2C,ok,47,23,CEP55|KIF2C|PTTG1|CDC20|MELK|BIRC5|EXO1|CENPF|UBE2T|CCNE1|CCNB1|NDC80|TYMS|NAT1|NUF2|RRM2|BCL2|ESR1|MYBL2|ORC6|TMEM45B|CXXC5|ERBB2,734.9308981000067,49
UBE2T,ok,47,23,EXO1|PTTG1|MELK|CEP55|ANLN|UBE2C|NDC80|TYMS|CENPF|NUF2|CDC20|CCNB1|RRM2|MKI67|CCNE1|ACTR3B|CXXC5|TMEM45B|KRT14|ORC6|FOXC1|MYBL2|KRT5,680.4475770999998,49
